dep,01-04-2020,01-05-2020,01-06-2020,01-07-2020,02-04-2020,02-05-2020,02-06-2020,02-07-2020,03-04-2020,03-05-2020,03-06-2020,03-07-2020,04-04-2020,04-05-2020,04-06-2020,04-07-2020,05-04-2020,05-05-2020,05-06-2020,05-07-2020,06-04-2020,06-05-2020,06-06-2020,06-07-2020,07-04-2020,07-05-2020,07-06-2020,07-07-2020,08-04-2020,08-05-2020,08-06-2020,08-07-2020,09-04-2020,09-05-2020,09-06-2020,09-07-2020,10-04-2020,10-05-2020,10-06-2020,10-07-2020,11-04-2020,11-05-2020,11-06-2020,11-07-2020,12-04-2020,12-05-2020,12-06-2020,12-07-2020,13-04-2020,13-05-2020,13-06-2020,13-07-2020,14-04-2020,14-05-2020,14-06-2020,14-07-2020,15-04-2020,15-05-2020,15-06-2020,15-07-2020,16-04-2020,16-05-2020,16-06-2020,16-07-2020,17-04-2020,17-05-2020,17-06-2020,17-07-2020,18-03-2020,18-04-2020,18-05-2020,18-06-2020,18-07-2020,19-03-2020,19-04-2020,19-05-2020,19-06-2020,19-07-2020,20-03-2020,20-04-2020,20-05-2020,20-06-2020,20-07-2020,21-03-2020,21-04-2020,21-05-2020,21-06-2020,21-07-2020,22-03-2020,22-04-2020,22-05-2020,22-06-2020,23-03-2020,23-04-2020,23-05-2020,23-06-2020,24-03-2020,24-04-2020,24-05-2020,24-06-2020,25-03-2020,25-04-2020,25-05-2020,25-06-2020,26-03-2020,26-04-2020,26-05-2020,26-06-2020,27-03-2020,27-04-2020,27-05-2020,27-06-2020,28-03-2020,28-04-2020,28-05-2020,28-06-2020,29-03-2020,29-04-2020,29-05-2020,29-06-2020,30-03-2020,30-04-2020,30-05-2020,30-06-2020,31-03-2020,31-05-2020
53,0.4523800679497607,0.5625977541974061,0.21010606019855396,0.10105301011792292,0.4720044432649102,0.5625977541974061,0.20124919778382325,0.10105301011792292,0.4998722910394193,0.5625977541974061,0.1829744589148644,0.10105301011792292,0.5385834291181506,0.5586864510010007,0.1638968259693897,0.08963451736539954,0.5344486972647857,0.5507565546101719,0.17354038900085098,0.08963451736539954,0.5426791669134723,0.5302742217135835,0.14394249422774946,0.08963451736539954,0.5218029309672501,0.5302742217135835,0.14394249422774946,0.10105301011792292,0.5344486972647857,0.5131631075171651,0.14394249422774946,0.1230269900771996,0.5385834291181506,0.5131631075171651,0.14394249422774946,0.13361064061039693,0.5344486972647857,0.5087778740745268,0.13361064061039693,0.1230269900771996,0.4953500686970818,0.4953500686970818,0.11217896234509388,0.1230269900771996,0.5131631075171651,0.4318267903944129,0.11217896234509388,0.14394249422774946,0.5087778740745268,0.4102522848456591,0.11217896234509388,0.1540342540988737,0.5218029309672501,0.3816836975290667,0.11217896234509388,0.1829744589148644,0.5507565546101719,0.3757373382884538,0.1230269900771996,0.17354038900085098,0.5998874673369695,0.35739356936140904,0.1230269900771996,0.14394249422774946,0.6034462133844599,0.35739356936140904,0.11217896234509388,0.10105301011792292,0.05345906509372873,0.5998874673369695,0.3635946482330401,0.11217896234509388,0.0779076838648331,0.06585539371744653,0.5998874673369695,0.35110266417785985,0.10105301011792292,0.08963451736539954,0.08963451736539954,0.5962993187012602,0.3635946482330401,0.10105301011792292,0.13361064061039693,0.08963451736539954,0.5962993187012602,0.35110266417785985,0.10105301011792292,0.13361064061039693,0.11217896234509388,0.6034462133844599,0.3382406939973886,0.10105301011792292,0.1638968259693897,0.5998874673369695,0.33166398594404445,0.0779076838648331,0.1638968259693897,0.5816427124918859,0.33166398594404445,0.0779076838648331,0.2272956628901337,0.5778999490524713,0.3249861505968061,0.0779076838648331,0.275124181740591,0.5778999490524713,0.3182040293393935,0.0779076838648331,0.3933375997583592,0.5816427124918859,0.3113143132199982,0.06585539371744653,0.3990493400652144,0.5816427124918859,0.3182040293393935,0.06585539371744653,0.4422250050322532,0.5778999490524713,0.2899640419178585,0.06585539371744653,0.4523800679497607,0.5778999490524713,0.2356418784925661,0.0779076838648331,0.4473322176629639,0.20124919778382325
54,0.821321497493222,0.7809182072017492,0.4689592721254912,0.3379462455795893,0.8672548272545282,0.7809182072017492,0.46490117039068,0.3183977143125889,0.8953824291274047,0.7749694152577813,0.4628578105913768,0.32124481413371114,0.8923456037072316,0.7739699793636033,0.4418773546023601,0.3155318265531375,0.8854340957447118,0.7460773009123658,0.4243312429914877,0.3155318265531375,0.9036258366212382,0.7330812773857938,0.4418773546023601,0.3155318265531375,0.8915830677203257,0.7241960512710163,0.4418773546023601,0.3009116541879498,0.879196811488847,0.7081955942773357,0.4287846754448202,0.2857821081166621,0.8712720853598667,0.698780642492703,0.4198316696727025,0.27644474606075314,0.9006463063363107,0.7058609218697408,0.4175642794573016,0.2795795590714332,0.9006463063363107,0.7035136309073641,0.4220872836193224,0.2826919065207429,0.8915830677203257,0.6867174649141492,0.4220872836193224,0.2701064094513147,0.8991488404307629,0.6429993008426167,0.4220872836193224,0.26367419582713303,0.9013931074820246,0.6165045986934088,0.4220872836193224,0.2604220080045844,0.8846593165103259,0.6136192919710451,0.4175642794573016,0.2571452825068405,0.863200061981663,0.6033670339217738,0.3942144858406968,0.2571452825068405,0.8549751618424342,0.6033670339217738,0.3989859572492832,0.2571452825068405,0.19728854267768664,0.8491236229147806,0.5913459292892299,0.4083744541024406,0.2538436462448884,0.24038022604117446,0.8474371706148259,0.5852082523931279,0.3893900087188499,0.2538436462448884,0.27644474606075314,0.8457441439455412,0.5646397098834295,0.3845113349732371,0.25051671755540544,0.3097426837703022,0.8457441439455412,0.5597515198254936,0.3869575224201816,0.25051671755540544,0.3869575224201816,0.842338161056588,0.5396292603176723,0.3540291133464748,0.4243312429914877,0.8508035517072071,0.5481271212833471,0.3592603860049199,0.5057301429817649,0.8549751618424342,0.5498069207700871,0.3513896557885201,0.5597515198254936,0.8549751618424342,0.5130900013722507,0.3487340585877616,0.5867508227099748,0.8566326504875896,0.5057301429817649,0.3513896557885201,0.6497110427314561,0.8574590286476066,0.5020029071398093,0.3487340585877616,0.7241960512710163,0.8474371706148259,0.498243406015481,0.3487340585877616,0.7363669240222174,0.7877570193676573,0.4925424202140005,0.3513896557885201,0.7848392764334069,0.7779539966714465,0.4709741912305701,0.3379462455795893,0.8029956556125556,0.4689592721254912
55,0.9964543723515358,0.9315773625346442,0.4902449197510968,0.12395674014750364,0.9741987966768216,0.9315773625346442,0.4143976673265232,0.12395674014750364,0.9767287124253028,0.9398940302407118,0.4235095652354319,0.08643621675725545,0.9891618381544476,0.9259430991339098,0.4324342091734489,0.08643621675725545,0.9842312178209972,0.9371394657086988,0.4497514549058772,0.08643621675725545,1.0130086660552018,0.950740831919557,0.4664045820417996,0.10560154694039997,1.0106820509182421,0.9480544230837328,0.4664045820417996,0.08643621675725545,1.0012489082755758,0.9560643058909538,0.4824426528908878,0.08643621675725545,0.986703525223274,0.9560643058909538,0.4324342091734489,0.08643621675725545,0.9767287124253028,0.9560643058909538,0.4050904889326892,0.06638592071350885,0.9480544230837328,0.9560643058909538,0.3553047403770082,0.06638592071350885,0.950740831919557,0.9560643058909538,0.2990637772873322,0.06638592071350885,0.9480544230837328,0.9453512934862218,0.2614543318217165,0.06638592071350885,0.9560643058909538,0.9480544230837328,0.2614543318217165,0.06638592071350885,0.9560643058909538,0.9817447557019214,0.2614543318217165,0.06638592071350885,0.9534107255820288,0.9842312178209972,0.2344407050670175,0.06638592071350885,0.9587017709891559,0.986703525223274,0.2344407050670175,0.06638592071350885,0.205634694521415,0.971654056895734,0.9891618381544476,0.2990637772873322,0.06638592071350885,0.4664045820417996,0.9792439758521196,0.9964543723515358,0.3109097358068754,0.06638592071350885,0.5480782228129946,0.9767287124253028,0.986703525223274,0.2990637772873322,0.06638592071350885,0.6337934474963431,0.9534107255820288,0.9085879946108851,0.2990637772873322,0.04536495838678877,0.6337934474963431,0.9534107255820288,0.90562683257862,0.28688562224974845,0.7585041816274174,0.9202347785201954,0.902645341685551,0.2743561002125948,0.7983156731131252,0.9259430991339098,0.8780265740364418,0.28688562224974845,0.8382658967048964,0.9115291031247686,0.8748487356747002,0.22027648770614347,0.8684224374773497,0.9144504279062752,0.8095806766412552,0.1747814363935544,0.90562683257862,0.8996432408791991,0.8095806766412552,0.19048199347822867,0.9115291031247686,0.8935760558069494,0.6554682182997571,0.19048199347822867,0.9144504279062752,0.902645341685551,0.5128443782606974,0.19048199347822867,0.9613233154312604,0.9259430991339098,0.4902449197510968,0.1747814363935544,0.9426312336757496,0.4824426528908878
56,0.4409515314116776,0.4261246170495317,0.2602090260752877,0.13269120779015608,0.4512405912009258,0.4217936892115312,0.24412894944430225,0.1241381739385016,0.4612915191957291,0.419611920833676,0.2408402341719837,0.11979764970537027,0.4471541719967854,0.4130000711880161,0.23752642480242694,0.11979764970537027,0.4450964524354357,0.4107735613794337,0.2274305279699095,0.11979764970537027,0.4691680712683825,0.3994665036249469,0.21709433815242746,0.10650955805287704,0.4632740900751836,0.3971693318019887,0.22056714003626668,0.10650955805287704,0.4826173770086502,0.39253821141226497,0.22056714003626668,0.10650955805287704,0.4691680712683825,0.3854975979971957,0.21359354227759744,0.10650955805287704,0.453269471748211,0.3854975979971957,0.21006429742684346,0.10650955805287704,0.4346590189355972,0.3878571740744747,0.20650613743201948,0.10650955805287704,0.43886414116320094,0.3878571740744747,0.19565332928482,0.10650955805287704,0.4367666696212821,0.3535961231809878,0.16922286274639511,0.10198828201002524,0.4282739918700627,0.3458891325187016,0.16922286274639511,0.10198828201002524,0.4085355780129437,0.33804289885952304,0.16922286274639511,0.10650955805287704,0.4017515886145599,0.33804289885952304,0.16531226746160171,0.10650955805287704,0.4040247132979048,0.3327322003778984,0.16531226746160171,0.10650955805287704,0.18074770873809265,0.4040247132979048,0.30230244710137283,0.15738382602439516,0.10650955805287704,0.1919746101057512,0.4085355780129437,0.2695788365210426,0.15336465846307934,0.10650955805287704,0.21709433815242746,0.4130000711880161,0.2726577162108129,0.14107904558787726,0.10650955805287704,0.2602090260752877,0.4130000711880161,0.2726577162108129,0.14107904558787726,0.10198828201002524,0.3051585943991234,0.4107735613794337,0.2726577162108129,0.14107904558787726,0.2757149221085272,0.4261246170495317,0.2695788365210426,0.13690537640792172,0.2757149221085272,0.43886414116320094,0.2695788365210426,0.13690537640792172,0.2817655182723956,0.4261246170495317,0.2726577162108129,0.13690537640792172,0.33804289885952304,0.4239645517882965,0.2570402884255131,0.13269120779015608,0.33804289885952304,0.4239645517882965,0.2538482607179564,0.13269120779015608,0.3484733557109553,0.4217936892115312,0.2538482607179564,0.13269120779015608,0.3611687269380712,0.4346590189355972,0.2506325980546316,0.13690537640792172,0.3807396344312328,0.4282739918700627,0.2570402884255131,0.13269120779015608,0.4062860022256376,0.2602090260752877
57,1.035689325821224,0.9051258383368064,0.72235540186508,0.5570877117837061,1.0391511249718244,0.9108260939949104,0.7175616977016449,0.5559236529782979,1.0376159532611602,0.914925240499526,0.7135261241818582,0.5500560926822698,1.0383842174439442,0.901984781995814,0.6969980430435111,0.5344187408238125,1.034529233429041,0.8881047381758341,0.6944636701516479,0.5344187408238125,1.0318102389403192,0.8675547199061379,0.6780597823093962,0.5344187408238125,1.0353029725717988,0.8647015883184093,0.6771790148524099,0.5331922194853548,1.0282891877472409,0.8641287058207133,0.6745259440955266,0.5307287359247923,1.0360753356719272,0.8612529027749855,0.6691706796696459,0.5105010325376079,1.0474989186394421,0.8583579297809295,0.648007720185809,0.5105010325376079,1.042205283814807,0.8624055101510172,0.6442195830234537,0.5105010325376079,1.0467466241116892,0.8507394233243729,0.6177471474992724,0.5105010325376079,1.0456157332724831,0.8530978455339582,0.6177471474992724,0.5105010325376079,1.0519855235408135,0.8423826031869963,0.6207694838557173,0.5105010325376079,1.0545814634353032,0.8251705061173096,0.6136843667747094,0.5039816673444604,1.053841348326609,0.8156612302179371,0.6095832199561736,0.5026659677248343,1.0486249226702231,0.8098540895404799,0.6023116824476858,0.4879239265342353,0.4202009241242696,1.036846327615136,0.8059390700108027,0.5949163189571935,0.4892849828661522,0.4583097929557275,1.0298576247576994,0.795994275108711,0.5884756344420811,0.4768791359716858,0.5417060050267349,1.0298576247576994,0.7732795084304428,0.5873928390884727,0.4796667781424862,0.5753004321649041,1.0227546172060988,0.768304608610478,0.5873928390884727,0.4655461128985904,0.6237709324872269,1.025135217714171,0.7596413395219678,0.5884756344420811,0.6789387671475887,1.0195600472096575,0.7661549387352217,0.5873928390884727,0.7830615400833877,1.0053007249660777,0.7647158912836591,0.5863073373296019,0.8111512923363243,0.9840821554235628,0.7654360110498885,0.5797367255239753,0.8571945155390399,0.9819021472103704,0.7610972719503635,0.57641376115324,0.8848376582373203,0.9775090248968582,0.7552440258581131,0.5753004321649041,0.9144149580771884,0.9761823756392,0.7508017327492179,0.5753004321649041,0.9449705089523576,0.9515824367326291,0.7470647926659338,0.5730651752588892,0.973516857237726,0.9220069460234076,0.7286657933322298,0.5582486588492293,1.0061282786206551,0.7310087496373923
58,0.204449501564658,0.5446954841299579,0.19064350736687655,0.13056161070926056,0.24341462132160954,0.5384429001319133,0.19064350736687655,0.13056161070926056,0.3122038732221024,0.5384429001319133,0.204449501564658,0.1463791203785707,0.3715725553843233,0.5384429001319133,0.204449501564658,0.1463791203785707,0.431916888039132,0.5320989804445156,0.204449501564658,0.1463791203785707,0.4477227679199677,0.5191261797126411,0.204449501564658,0.1463791203785707,0.431916888039132,0.4919567718014775,0.204449501564658,0.1463791203785707,0.4477227679199677,0.4919567718014775,0.19064350736687655,0.13056161070926056,0.4554150972293782,0.4919567718014775,0.1763841770966172,0.13056161070926056,0.5320989804445156,0.4848902750529566,0.1763841770966172,0.13056161070926056,0.5629306107454706,0.4919567718014775,0.1763841770966172,0.13056161070926056,0.5804308355269487,0.5057539054597552,0.1763841770966172,0.13056161070926056,0.602718779314043,0.4704026949061816,0.1763841770966172,0.13056161070926056,0.5917177685780499,0.462973546019488,0.1763841770966172,0.13056161070926056,0.5746754268324028,0.4704026949061816,0.1763841770966172,0.1463791203785707,0.6187148158134141,0.462973546019488,0.1763841770966172,0.16164072537320154,0.6081165201987851,0.462973546019488,0.1763841770966172,0.1463791203785707,0.0,0.602718779314043,0.462973546019488,0.1763841770966172,0.13056161070926056,0.0,0.5972531060147312,0.462973546019488,0.1763841770966172,0.13056161070926056,0.02123115660205847,0.5917177685780499,0.3896860273975654,0.19064350736687655,0.11414616276029806,0.02123115660205847,0.5917177685780499,0.3429018984414308,0.19064350736687655,0.04147259149179358,0.02123115660205847,0.5746754268324028,0.3429018984414308,0.204449501564658,0.060812483986158586,0.5508593251401651,0.3429018984414308,0.204449501564658,0.060812483986158586,0.5569369070106092,0.3329083953945006,0.16164072537320154,0.060812483986158586,0.5569369070106092,0.3329083953945006,0.16164072537320154,0.07932772976359917,0.5508593251401651,0.3122038732221024,0.1463791203785707,0.11414616276029806,0.5446954841299579,0.2791697938251701,0.1463791203785707,0.13056161070926056,0.5446954841299579,0.2675754287979913,0.1463791203785707,0.16164072537320154,0.5508593251401651,0.1463791203785707,0.1463791203785707,0.204449501564658,0.5569369070106092,0.19064350736687655,0.1463791203785707,0.204449501564658,0.19064350736687655
59,0.5273360424638153,0.6258471084368795,0.5053714734290274,0.4089718461806447,0.5699993454607644,0.6329352240473755,0.5027438328349741,0.4070049258408807,0.5815824204168795,0.6368236460165198,0.4926112424373865,0.4076615562500013,0.6005070699329165,0.6425917706069257,0.4882731353710805,0.40634730113761575,0.6230590717900937,0.6210566016134001,0.4811299621474292,0.40634730113761575,0.6402937057606537,0.6013479937825583,0.481683627630757,0.4010501441240411,0.6475295832797178,0.599664514644036,0.4827888455450444,0.37212774138918,0.6490376842285641,0.5945745648978996,0.4811299621474292,0.3231858140050354,0.6553893234350209,0.5932927015273444,0.4772344131584045,0.3036233194673211,0.6645643926251593,0.5932927015273444,0.4749925955365238,0.2969016454951719,0.6638374782064744,0.5937204098494391,0.4681968617051683,0.2985918422034154,0.6692599090065242,0.5802615708274363,0.4641830145573556,0.2969016454951719,0.6763860826656211,0.5753837932355262,0.4630293542319964,0.27874572561006605,0.6813057312356028,0.573596384526168,0.4636065674676284,0.2796277233549269,0.6678205343731436,0.563631935991467,0.4624513728112065,0.26347103470679456,0.6634735642262402,0.5622552599678968,0.4612930972163324,0.26163817449905724,0.6572399096936561,0.563631935991467,0.455454923770638,0.25609272025243224,0.1490423976757355,0.6594502542255178,0.5622552599678968,0.4566288538982127,0.2579490838214142,0.18554974836772084,0.6609175921264965,0.5520240438176998,0.4548667666009881,0.2579490838214142,0.15612539074371606,0.6717673923680155,0.5529641784980324,0.4513209976243573,0.25329321162200696,0.11565661196414707,0.6627448201687653,0.5468166067275505,0.4501326121655479,0.25235601745913994,0.1369744934159771,0.6627448201687653,0.5468166067275505,0.4471473433424314,0.1931425253872804,0.6609175921264965,0.5420277716081836,0.4453462824158687,0.2321927847360306,0.6542751747286301,0.5434699748112708,0.4405066144712468,0.2840110420934898,0.6509154756898603,0.5371855421282348,0.4411145305999071,0.32078815181848996,0.6501653331214804,0.5337635686837072,0.41995253131085697,0.3576474752298998,0.6463950608588935,0.5313026879349577,0.41995253131085697,0.39837713809361,0.6520382656922306,0.5263386942695841,0.41995253131085697,0.4349967337599265,0.6337156986040672,0.5152139831464834,0.4167516379139983,0.4738673321603722,0.6278276616561005,0.5069404603577049,0.4141738279699594,0.5069404603577049,0.5064180942750723
60,0.6581243660779618,0.7855116356722756,0.6773537001048325,0.5769743054216285,0.7234974282578773,0.7898030527361667,0.6817571447276158,0.5741769771531939,0.7254827429766874,0.7803053259633739,0.6762458271793366,0.5727715271889183,0.7134323953436812,0.7794315072510751,0.6684105604249558,0.5727715271889183,0.7274590233983221,0.7679089139292641,0.6487719620182238,0.5727715271889183,0.7457983124734995,0.7652058706964825,0.6487719620182238,0.5713615141814805,0.7741513485231276,0.7569943086072733,0.6487719620182238,0.5628039269589769,0.7880915711410766,0.7523643356323666,0.6511290120768206,0.5466631671837001,0.7880915711410766,0.7514323882663514,0.6331311918012159,0.5466631671837001,0.7965823194745569,0.7486244866210097,0.6331311918012159,0.5406418174743756,0.8049102461702108,0.7523643356323666,0.6294403621471247,0.5421549995989647,0.8203064043505813,0.7504984367440962,0.6269622673135922,0.5421549995989647,0.8187112204067415,0.7457983124734995,0.6282030822366038,0.5406418174743756,0.816307404424085,0.74956247242713,0.6257178971205436,0.539123344634878,0.8344053739902453,0.7457983124734995,0.621963249714154,0.536070377911242,0.8305346841875662,0.7429536264475366,0.6207044523425185,0.5329957976730997,0.8428013730063789,0.7448521526298201,0.6156324563776245,0.5236392603841699,0.33026917505861225,0.8443106314193728,0.7391314928726949,0.6117892045921033,0.5220600502004593,0.36569175963701217,0.8547310842143054,0.7215029962643044,0.6053072260584752,0.5220600502004593,0.3963336179317359,0.8450632983085771,0.7205023350455306,0.6039991394983416,0.5188842974365682,0.4269292785680204,0.8390051195012574,0.7194993628699143,0.6053072260584752,0.5140766969491731,0.4443027799190175,0.8187112204067415,0.7154641495038847,0.6000510727761751,0.4926059257422956,0.8211018044947545,0.7093401473561822,0.5947305254968214,0.5172876699475204,0.8155031666215272,0.7103668300481564,0.5866254551613969,0.5496428221670648,0.8187112204067415,0.7052089720490474,0.5852597811862829,0.5699469084048819,0.8203064043505813,0.6989375788305165,0.5866254551613969,0.5811368018060892,0.8122712390701406,0.6947057661929655,0.5879868481231834,0.5987270342908363,0.8040846030993838,0.6893573458207433,0.5906968977797454,0.6169060193884562,0.8024285930613436,0.6672796072504987,0.5893439868273974,0.6380040070363995,0.7915078161364227,0.6661457012517048,0.5783662417542004,0.6404200643391071,0.6661457012517048
61,0.4424127756933664,0.5247066268227434,0.4309365428542112,0.3335761006670629,0.4906040023205349,0.5339778315269343,0.4191488002677272,0.3407916233004731,0.495642844902195,0.5293669686109043,0.4191488002677272,0.3407916233004731,0.5152331775601047,0.5692017616405731,0.3945677521617613,0.3407916233004731,0.5339778315269343,0.5649518675939251,0.40084467308826,0.3407916233004731,0.5247066268227434,0.5475237823237801,0.3881987779037147,0.3407916233004731,0.5385402551778503,0.5563252419622738,0.3881987779037147,0.3407916233004731,0.5385402551778503,0.5104178156952434,0.38173501008657584,0.3407916233004731,0.5563252419622738,0.5104178156952434,0.3881987779037147,0.3407916233004731,0.5692017616405731,0.5055484629569694,0.38173501008657584,0.3407916233004731,0.5339778315269343,0.5055484629569694,0.3751735842758628,0.3407916233004731,0.5606599738409354,0.495642844902195,0.36851150420824014,0.3407916233004731,0.5519468081798612,0.4803474636837303,0.3617456335758356,0.3407916233004731,0.5649518675939251,0.4644936691721786,0.3617456335758356,0.3407916233004731,0.5519468081798612,0.4535935400544503,0.36851150420824014,0.3335761006670629,0.5385402551778503,0.4535935400544503,0.3751735842758628,0.2794030103304839,0.5475237823237801,0.4590778007927957,0.3617456335758356,0.2794030103304839,0.05859868954113106,0.5339778315269343,0.4644936691721786,0.3751735842758628,0.2794030103304839,0.03028692489528452,0.5475237823237801,0.4803474636837303,0.3881987779037147,0.2794030103304839,0.044673472744849736,0.5293669686109043,0.4698428299994167,0.3881987779037147,0.27108139176287155,0.05859868954113106,0.5152331775601047,0.4590778007927957,0.3881987779037147,0.27108139176287155,0.05859868954113106,0.5104178156952434,0.4698428299994167,0.38173501008657584,0.085177217265367,0.5247066268227434,0.4535935400544503,0.38173501008657584,0.11022253752726667,0.495642844902195,0.4480391375043143,0.38173501008657584,0.14527443623315636,0.5293669686109043,0.4590778007927957,0.36851150420824014,0.17770735931615034,0.5293669686109043,0.4698428299994167,0.3617456335758356,0.188001545788179,0.5293669686109043,0.4309365428542112,0.3335761006670629,0.2268990034506127,0.5339778315269343,0.4250826636101582,0.3335761006670629,0.2794030103304839,0.5247066268227434,0.4309365428542112,0.3407916233004731,0.30345189644292364,0.5385402551778503,0.4309365428542112,0.3335761006670629,0.36851150420824014,0.4309365428542112
62,0.4613371956879953,0.5854283262329838,0.4444806391590564,0.3500551694438049,0.4765672633420641,0.5862041601395813,0.4358004887402159,0.3473766274123909,0.5264677246030146,0.5846511038776676,0.4347031692014485,0.3419694677266912,0.5439018869478607,0.5838724880951279,0.4027954238034801,0.3253319302426244,0.5439018869478607,0.5720225709352733,0.40161134245795904,0.3253319302426244,0.5671905645517891,0.5760085770699637,0.4004240239481855,0.32107101301190866,0.5984326350080988,0.5540360406263738,0.4004240239481855,0.2728129783234389,0.6006876305667246,0.549842177382198,0.40161134245795904,0.2744050982404361,0.6175976008106863,0.5489985228608183,0.3956420210868165,0.2759914027718771,0.6095923188387371,0.545607419920466,0.3944382475731637,0.2744050982404361,0.6006876305667246,0.545607419920466,0.39080677696076377,0.2744050982404361,0.6051627967991389,0.549842177382198,0.38591709266746,0.2744050982404361,0.6103262000104325,0.5404705949490767,0.3784777670586365,0.2744050982404361,0.6219027119999953,0.5273562564336175,0.3784777670586365,0.25656227759350825,0.6275772690145219,0.5092307551136983,0.3797265379149983,0.2582149857218903,0.6414475162522036,0.5055130768167391,0.3784777670586365,0.2431091907472417,0.6296862570780066,0.5036422350340832,0.3784777670586365,0.2344843486143058,0.06123905357257409,0.6303869833320297,0.49703008434431106,0.3772253951280865,0.2274589876261978,0.08152765900669037,0.6289843983874954,0.48643178872968207,0.3747097645476747,0.2274589876261978,0.1284536191431208,0.6303869833320297,0.4844767272103925,0.37596940129447104,0.2292260108521774,0.11490042492180035,0.6289843983874954,0.4834958861056594,0.37596940129447104,0.20567415637460096,0.12622392235091034,0.6190373848692761,0.4844767272103925,0.3784777670586365,0.16059417009790142,0.6044201308023511,0.4725578489065124,0.37596940129447104,0.20005281716192744,0.6051627967991389,0.4725578489065124,0.3657885018527439,0.2327386338975281,0.6036761926325556,0.4695263085709459,0.36320554358385343,0.2598614283036843,0.6021844822878398,0.4561394606017389,0.3553631969140161,0.26313570560128285,0.6088571954376926,0.4529906953632997,0.3593020718224809,0.3065582460965358,0.6066443296256342,0.4434050607000978,0.3593020718224809,0.33373036576027504,0.5923614359568677,0.44769148356784905,0.3566801285409661,0.3644989429774385,0.5838724880951279,0.4455535604081719,0.3553631969140161,0.3944382475731637,0.4455535604081719
63,0.3357070878323073,0.22178559788120025,0.10470152037534908,0.0995018212495625,0.32650064767881976,0.2057023528594603,0.10983970062889394,0.0995018212495625,0.31709480917703603,0.21381842254879535,0.1149178006940768,0.0942391122645769,0.3107091374394987,0.21782027978649388,0.1149178006940768,0.0942391122645769,0.3447224086897849,0.21381842254879535,0.10983970062889394,0.0942391122645769,0.3564589085131197,0.19323657564675947,0.10470152037534908,0.10470152037534908,0.3357070878323073,0.17163058840222598,0.10470152037534908,0.10470152037534908,0.32650064767881976,0.15353689104295964,0.10470152037534908,0.0995018212495625,0.3233879477775255,0.1488931779890442,0.0995018212495625,0.0942391122645769,0.3233879477775255,0.1488931779890442,0.10470152037534908,0.0889118475639339,0.3202527772080415,0.1488931779890442,0.10470152037534908,0.0889118475639339,0.3326599079637549,0.1488931779890442,0.10470152037534908,0.0889118475639339,0.3447224086897849,0.15813147583165685,0.10470152037534908,0.0889118475639339,0.34173804740997604,0.15813147583165685,0.10470152037534908,0.0889118475639339,0.3233879477775255,0.12980527187464405,0.10470152037534908,0.0889118475639339,0.32650064767881976,0.1394540843224068,0.10470152037534908,0.0835184236958811,0.31709480917703603,0.17603863324744926,0.0995018212495625,0.0835184236958811,0.06124888415535125,0.31391370971004146,0.1671773431786324,0.0995018212495625,0.0835184236958811,0.05549838329348459,0.3042281707248312,0.1671773431786324,0.0995018212495625,0.0835184236958811,0.0255450833581445,0.3107091374394987,0.1671773431786324,0.0995018212495625,0.0835184236958811,0.0255450833581445,0.3009510545600824,0.1626779609893136,0.0995018212495625,0.0835184236958811,0.0255450833581445,0.27729155744340084,0.1671773431786324,0.0995018212495625,0.04376378630081231,0.24857310655666076,0.15813147583165685,0.0995018212495625,0.0889118475639339,0.2334688411241474,0.15813147583165685,0.0995018212495625,0.0995018212495625,0.2334688411241474,0.1626779609893136,0.0995018212495625,0.11993720936980627,0.23729444002952196,0.15813147583165685,0.0995018212495625,0.1488931779890442,0.23729444002952196,0.15813147583165685,0.0995018212495625,0.18472272811083384,0.2334688411241474,0.1394540843224068,0.0995018212495625,0.24857310655666076,0.22178559788120025,0.10983970062889394,0.0995018212495625,0.2841839524990213,0.2257150380449171,0.10470152037534908,0.0995018212495625,0.27729155744340084,0.10470152037534908
