dep,01-04-2020,01-05-2020,02-04-2020,02-05-2020,03-04-2020,03-05-2020,04-04-2020,04-05-2020,05-04-2020,05-05-2020,06-04-2020,06-05-2020,07-04-2020,07-05-2020,08-04-2020,08-05-2020,09-04-2020,09-05-2020,10-04-2020,10-05-2020,11-04-2020,11-05-2020,12-04-2020,12-05-2020,13-04-2020,13-05-2020,14-04-2020,15-04-2020,16-04-2020,17-04-2020,18-03-2020,18-04-2020,19-03-2020,19-04-2020,20-03-2020,20-04-2020,21-03-2020,21-04-2020,22-03-2020,22-04-2020,23-03-2020,23-04-2020,24-03-2020,24-04-2020,25-03-2020,25-04-2020,26-03-2020,26-04-2020,27-03-2020,27-04-2020,28-03-2020,28-04-2020,29-03-2020,29-04-2020,30-03-2020,30-04-2020,31-03-2020
46,0.06105396540997798,0.11457322113646624,0.0952680659410796,0.10823304310544724,0.1330566268304794,0.10823304310544724,0.12082217041346775,0.10823304310544724,0.10823304310544724,0.0886374870420665,0.1330566268304794,0.0886374870420665,0.1330566268304794,0.0952680659410796,0.12082217041346775,0.0952680659410796,0.13904699051966682,0.0952680659410796,0.12698247911828622,0.0952680659410796,0.13904699051966682,0.0952680659410796,0.13904699051966682,0.0952680659410796,0.13904699051966682,0.0886374870420665,0.1622148555716928,0.15078539379091094,0.15653772268000227,0.15078539379091094,0.0,0.15078539379091094,0.0,0.15653772268000227,0.0,0.1622148555716928,0.00811789022217946,0.17335122168965236,0.00811789022217946,0.17335122168965236,0.0160868198934548,0.1622148555716928,0.0160868198934548,0.15653772268000227,0.023912157405411364,0.15653772268000227,0.023912157405411364,0.15653772268000227,0.023912157405411364,0.15078539379091094,0.023912157405411364,0.12698247911828622,0.03915212396214823,0.10823304310544724,0.03915212396214823,0.10179893310003736,0.03915212396214823
47,0.08906732072449759,0.09183530002371412,0.09183530002371412,0.09183530002371412,0.08906732072449759,0.09183530002371412,0.08628158646556387,0.08906732072449759,0.09458574925414304,0.08628158646556387,0.09458574925414304,0.09183530002371412,0.09183530002371412,0.0834778680003857,0.08906732072449759,0.06918116948004835,0.08906732072449759,0.06918116948004835,0.08628158646556387,0.0720784082562918,0.0834778680003857,0.07781553900425009,0.09183530002371412,0.07495644716472229,0.09183530002371412,0.07495644716472229,0.09731888906076194,0.08906732072449759,0.08906732072449759,0.08906732072449759,0.03281730472420003,0.09731888906076194,0.03281730472420003,0.10003493594881308,0.03281730472420003,0.10003493594881308,0.0421976797944548,0.10541659690582483,0.048340561301505935,0.10808262419706507,0.057394978523687426,0.10808262419706507,0.05137972333244967,0.10003493594881308,0.05439776523428873,0.09458574925414304,0.05137972333244967,0.09731888906076194,0.05439776523428873,0.10003493594881308,0.07781553900425009,0.10003493594881308,0.0834778680003857,0.09731888906076194,0.0834778680003857,0.09183530002371412,0.07781553900425009
48,0.1214221628854628,0.01529363948295026,0.1214221628854628,0.01529363948295026,0.1214221628854628,0.030066985050832093,0.1094902453047216,0.030066985050832093,0.1094902453047216,0.030066985050832093,0.1094902453047216,0.030066985050832093,0.08459549492948462,0.030066985050832093,0.08459549492948462,0.0,0.08459549492948462,0.0,0.08459549492948462,0.0,0.08459549492948462,0.0,0.08459549492948462,0.01529363948295026,0.08459549492948462,0.030066985050832093,0.08459549492948462,0.08459549492948462,0.07159169467637673,0.07159169467637673,0.01529363948295026,0.07159169467637673,0.01529363948295026,0.07159169467637673,0.01529363948295026,0.07159169467637673,0.01529363948295026,0.07159169467637673,0.030066985050832093,0.05818647978358357,0.05818647978358357,0.05818647978358357,0.09722122368558232,0.030066985050832093,0.1094902453047216,0.030066985050832093,0.09722122368558232,0.030066985050832093,0.09722122368558232,0.030066985050832093,0.1094902453047216,0.030066985050832093,0.1214221628854628,0.01529363948295026,0.1094902453047216,0.01529363948295026,0.09722122368558232
49,0.1683016347405053,0.17384707482512576,0.1626844689342198,0.17292773815264872,0.17015799354854888,0.17384707482512576,0.17476446950910066,0.17476446950910066,0.17841479133049346,0.17659346560845696,0.18203468711090792,0.17384707482512576,0.1900707929095689,0.16456494159251026,0.1970912647488812,0.1626844689342198,0.2048559736382972,0.16079581850435884,0.20741366349196294,0.16362572305624626,0.21499757824327892,0.16737047125792046,0.2289711647729373,0.17292773815264872,0.2305859444057249,0.17200645125242195,0.23857099159131445,0.22245132782868396,0.2281615178533113,0.2191543335778401,0.01614163429235421,0.2166650576651599,0.021391555966366847,0.21416143150462671,0.029149329647077775,0.21583211824239668,0.029149329647077775,0.2065627727771731,0.029149329647077775,0.2022831315051858,0.05886472901025599,0.20400005203310126,0.0729932012312502,0.2005593964306266,0.08329587292710441,0.19534675755523226,0.09666326256190412,0.1900707929095689,0.1096314661267941,0.196219887085159,0.12634117737792055,0.1970912647488812,0.1364674109389114,0.1829349662100459,0.14440176237199284,0.1802285107421209,0.1626844689342198
50,0.11355493703766073,0.11540142996339195,0.1190710291672484,0.11355493703766073,0.12270988147272195,0.11355493703766073,0.13344700391914907,0.12270988147272195,0.15077257546540362,0.1190710291672484,0.14219618139728465,0.11355493703766073,0.13521099692880414,0.11355493703766073,0.13344700391914907,0.11540142996339195,0.14392506298743088,0.11355493703766073,0.15751379706837088,0.11355493703766073,0.14392506298743088,0.10230801204581662,0.14564708935898288,0.10230801204581662,0.14736231466079888,0.10796788122904374,0.15583827615561158,0.1524677161105115,0.15415626598997292,0.14907079240268326,0.016506120060414443,0.14564708935898288,0.014186165388146476,0.15415626598997292,0.02792356209452115,0.15918287860739705,0.03463267309706932,0.14907079240268326,0.043419912309770735,0.1263184978467185,0.04558921992655368,0.111700559831295,0.04558921992655368,0.10796788122904374,0.04774774565183361,0.10796788122904374,0.049895596132076836,0.10983823072579807,0.0583823240663564,0.10983823072579807,0.07080933734179715,0.10796788122904374,0.08090027648016247,0.10796788122904374,0.09849336756558552,0.111700559831295,0.09849336756558552
51,0.3490045844089686,0.3423930725264555,0.3744878612044918,0.3438710201222929,0.3675578516782797,0.34827492280940137,0.3873577910439796,0.34827492280940137,0.39200482616938,0.3438710201222929,0.3906821679766392,0.3364304666736708,0.39200482616938,0.3394220024002739,0.3806317083019845,0.3401666776202837,0.3886905970061005,0.3349269357210212,0.3926646477516376,0.33190416742345313,0.3751748187692727,0.3265631630505331,0.3866898510754925,0.3195982056170623,0.39463811895371936,0.3148920607914065,0.3893554692760419,0.3866898510754925,0.3833346545212297,0.3813090236013143,0.05355229448511226,0.35980490430598944,0.059272423036212725,0.3654571003301248,0.08007594423856429,0.3583802860631323,0.0973331909649166,0.3583802860631323,0.12870836098609045,0.3569509792541721,0.1579687835084403,0.3519110331479033,0.18855785130760996,0.35980490430598944,0.22399293678196244,0.3519110331479033,0.2420832222428552,0.3526346162574791,0.2594500040328831,0.3475440332361826,0.2905645619858162,0.3526346162574791,0.2955403026676047,0.3475440332361826,0.3028986306829832,0.3423930725264555,0.3453439551679045
52,0.3218406145703421,0.3453035834719356,0.3218406145703421,0.3286746577419468,0.3737196059247302,0.3320517702636808,0.422795707643842,0.3613192065758917,0.422795707643842,0.3581629827867731,0.4492691355950023,0.3354028245588467,0.4644116740807066,0.40038999233628586,0.4441019778906519,0.3975062202405309,0.4173017130372338,0.4089281667156798,0.4255168599165602,0.4117373258108654,0.422795707643842,0.4061007186955215,0.422795707643842,0.3827929404349963,0.4255168599165602,0.3887382007247906,0.4335794890375361,0.3857757439315573,0.3767651617570368,0.3767651617570368,0.02798355751607788,0.3797895088112497,0.02798355751607788,0.3857757439315573,0.054272639910045585,0.3887382007247906,0.060603575371458926,0.367563663283035,0.08504290495512094,0.3644526579893068,0.08504290495512094,0.3549836532005951,0.14592152379517268,0.3485543058488593,0.1407265517813715,0.3706525417516083,0.20384891566580585,0.3644526579893068,0.2589502785856023,0.3613192065758917,0.2745881329227158,0.3613192065758917,0.2745881329227158,0.3581629827867731,0.2822008516270523,0.34202834561178763,0.31838283769068043
53,0.20791297167306386,0.27603830878921976,0.2195569528367716,0.27603830878921976,0.2364577033749729,0.27603830878921976,0.260636181119676,0.27350892201271826,0.25801520465594724,0.2684055203745885,0.2632414347745814,0.2553783144550058,0.250056011546721,0.2553783144550058,0.25801520465594724,0.2446676734198027,0.260636181119676,0.2446676734198027,0.25801520465594724,0.241948225073234,0.2336861912128653,0.2336861912128653,0.2446676734198027,0.19594817964342054,0.241948225073234,0.18364439694612708,0.250056011546721,0.2684055203745885,0.30055353430856324,0.30293063100341544,0.01864211005605813,0.30055353430856324,0.023180233709396786,0.30055353430856324,0.03211664945853347,0.2981633550123781,0.03211664945853347,0.2981633550123781,0.0408728832028107,0.30293063100341544,0.06202090148930405,0.30055353430856324,0.06202090148930405,0.2884688792226158,0.08999801859172638,0.2860110657476129,0.11262263821682038,0.2860110657476129,0.17418226924835015,0.2884688792226158,0.17735927304231675,0.2884688792226158,0.20197177803565872,0.2860110657476129,0.20791297167306386,0.2860110657476129,0.20495253429342547
54,0.32737991395150023,0.3026320127836939,0.3565853657113341,0.3026320127836939,0.3750186421870884,0.2990639153595176,0.3730087138887176,0.2984663719494786,0.36845207342072217,0.2820138560283225,0.3804984571466463,0.2744966716971433,0.3725047750042517,0.26941194237881033,0.3643611967637344,0.2603678512341325,0.35919280919394125,0.2551139600684511,0.3785137879465566,0.2590603250864597,0.3785137879465566,0.25774885049206503,0.3725047750042517,0.2484559348060137,0.3775180418221583,0.2250232924755763,0.3790108061764757,0.3679428162306816,0.3539621728974293,0.34866777011211386,0.04726473787408104,0.3449229065866342,0.05987519019165158,0.3438469875874363,0.07112167387063888,0.3427683964906253,0.08208425523527585,0.3427683964906253,0.10972530653416283,0.3406031446820419,0.12425459735626072,0.3459961666951966,0.15858369780536086,0.34866777011211386,0.1834393708442836,0.34866777011211386,0.1964891440692498,0.3497318267068837,0.22854957428695866,0.3502628789641803,0.26941194237881033,0.3438469875874363,0.2763882011763892,0.3067580771702852,0.3049945616911818,0.3008516284295334,0.3160444281841917
55,0.4969333022281075,0.44867161040265613,0.4801702851066757,0.44867161040265613,0.4820651156949533,0.4547542656024723,0.4914172100985198,0.4445686561080274,0.4877005037866572,0.4527361649361759,0.5095380898517164,0.4627341774204376,0.5077596496846515,0.4607529035375643,0.5005721545335811,0.4666698136144154,0.4895628328921541,0.4666698136144154,0.4820651156949533,0.4666698136144154,0.4607529035375643,0.4666698136144154,0.4627341774204376,0.4666698136144154,0.4607529035375643,0.4587625495410216,0.4666698136144154,0.4666698136144154,0.4647064536615823,0.4686243375339655,0.058923217976137525,0.4782671511150701,0.16505174137865006,0.4839517150210207,0.20619469872999224,0.4820651156949533,0.2534839681596643,0.4647064536615823,0.2534839681596643,0.4647064536615823,0.3296141404063284,0.4404265695653813,0.3556744156608437,0.4445686561080274,0.3826426678524649,0.4341384121946513,0.4035262333779899,0.43624459712721547,0.4298951495000914,0.4256100187126927,0.4341384121946513,0.4212821853706297,0.43624459712721547,0.4277578691929359,0.4705701045965569,0.4445686561080274,0.4567630318197452
56,0.15786916546559254,0.15084646364951818,0.16281675237492452,0.14881894137733892,0.16770860947881064,0.1478016195678042,0.1608444761337798,0.14473527723268148,0.15985496902560106,0.14370833307504416,0.17158280539257814,0.13853686827872352,0.16868040330989914,0.13749514438778687,0.17828058382001802,0.1354041702864649,0.17158280539257814,0.1322487109079935,0.16379954184593012,0.1322487109079935,0.1548733305330875,0.13330308016076725,0.15687284825436382,0.13330308016076725,0.15587424013007886,0.11830375330094944,0.15185668620762105,0.14267895482136972,0.13957609940850613,0.14061284967861332,0.052518179554403945,0.14061284967861332,0.05630675678072825,0.14267895482136972,0.06502032328929865,0.14473527723268148,0.08075296656580731,0.14473527723268148,0.0982249318146646,0.14370833307504416,0.08665540155918505,0.15084646364951818,0.08665540155918505,0.15687284825436382,0.08899409585859333,0.15084646364951818,0.11171342225719924,0.14983388570910633,0.11171342225719924,0.14983388570910633,0.11611806936252607,0.14881894137733892,0.12156179170075512,0.1548733305330875,0.1301322618757752,0.15185668620762105,0.14164713090549294
57,0.5499107970330294,0.4500738575411192,0.5526512186177427,0.454281799648601,0.5514353878071271,0.4573167140390358,0.552043728685282,0.4477613148996917,0.5489934669407158,0.4375955135864068,0.5468454647004756,0.4227057982015087,0.5496052355753365,0.4206539448057504,0.5440680443502757,0.4202424082622075,0.5502161436545534,0.41817885557293255,0.5592781183178206,0.4161054510718094,0.5550727162872842,0.4190054536182493,0.5586798340492074,0.41066781067810015,0.5577808594332401,0.4123481938226859,0.5628506184344508,0.56492108573084,0.5643305301844391,0.5601740021847861,0.1527947320442688,0.5508261935959978,0.1714432469907273,0.5453046467857158,0.21516615628744665,0.5453046467857158,0.2339025736296896,0.5397119949732274,0.26205774780060465,0.5415842258447496,0.2956877845569965,0.5372030655119451,0.3635894635876026,0.5260528111074221,0.3828579049134159,0.5096102627501186,0.415273309637102,0.5079312438726781,0.4352153771107531,0.5045536060520539,0.4569385075517502,0.5035351709369318,0.4797858673121427,0.4847827360014407,0.5014911077884053,0.4625773102392009,0.5266977391764942
58,0.054643006933319783,0.1927511722937044,0.06729325513116081,0.18962673808455535,0.09153924270521756,0.18962673808455535,0.1145028900461258,0.18962673808455535,0.13984392227977258,0.18647966285036946,0.14682069050114496,0.1801162598945126,0.13984392227977258,0.1671027175098647,0.14682069050114496,0.1671027175098647,0.15026749019592478,0.1671027175098647,0.18647966285036946,0.1637874763583878,0.20199182902861698,0.1671027175098647,0.21103995800601413,0.17365823038468206,0.22281815734453647,0.15708009235140138,0.21696898499826986,0.2080448117766547,0.2314468083668927,0.2257134646139501,0.0,0.22281815734453647,0.0,0.2199034183373192,0.004825543889291384,0.21696898499826986,0.004825543889291384,0.21696898499826986,0.004825543889291384,0.2080448117766547,0.014318697423120662,0.1958532889251868,0.014318697423120662,0.1989334045443971,0.014318697423120662,0.1989334045443971,0.018988575556605783,0.1958532889251868,0.02818033626783434,0.1927511722937044,0.032704278027880604,0.1927511722937044,0.041613195181699765,0.1958532889251868,0.054643006933319783,0.1989334045443971,0.054643006933319783
59,0.18359297970018604,0.23468850758673185,0.20503691818256786,0.23857948014397004,0.21103970181833234,0.24072616279012124,0.2210129792941044,0.2439264215376049,0.23316588688789225,0.2320750230522652,0.2426491465169323,0.2214609134082846,0.246681030823528,0.2205645827007608,0.2475250998553732,0.2178644373349864,0.2510942034738789,0.2171867697441897,0.2562901699547433,0.2171867697441897,0.2558767726726574,0.2174127764530284,0.2589677029852009,0.21035129237179695,0.2630550182880933,0.20781774716113888,0.2658934219057103,0.25814560348856325,0.2556699263733085,0.2521383819002925,0.03781651646215753,0.2533880911178249,0.048614542526813034,0.2542192372150569,0.03986170263830431,0.2604026431055589,0.028492087825185745,0.2552559379887804,0.03438632343136519,0.2552559379887804,0.050941244382508,0.2542192372150569,0.06335890643738318,0.2504664892358134,0.08103483708916015,0.24857788443448886,0.09443535127985984,0.2481570768031904,0.1085974206795309,0.24604690073631444,0.12511575818510515,0.2492083323559583,0.14075929539246942,0.23900966638280216,0.15819575668234753,0.2357728347302241,0.1737115573103266
60,0.3626940087896134,0.4586799012630972,0.4110870179484265,0.4620309555582631,0.4125858787352507,0.4546242034753308,0.4035141236844117,0.4539445562600921,0.4140795843587146,0.4450109686900968,0.4280192863365215,0.442923010428432,0.4498441845085136,0.43659822172368107,0.4606936350807569,0.4330442372267418,0.4606936350807569,0.4323299369310078,0.4673394339584606,0.4301799598574487,0.4738850662586612,0.4330442372267418,0.4860563571629583,0.4316144598632498,0.4847911137861895,0.4280192863365215,0.4828863103734517,0.4972806727510247,0.4941917942824514,0.5039998493940213,0.1518930913320273,0.5052104271309025,0.1718794929132258,0.5135912836868051,0.18973846358679072,0.505814452933282,0.2080916655676705,0.5009585590809612,0.2187424727572521,0.4847911137861895,0.2492119803927892,0.4866875992536005,0.26525916854922355,0.4822495148313504,0.2867734354453433,0.4847911137861895,0.3005461020407689,0.4860563571629583,0.3082244365309758,0.4796929542071013,0.3204192512627877,0.4732349246972708,0.3331801330796785,0.4719317144713519,0.34818773647599544,0.4633641706709766,0.34991972075318456
61,0.15061879655776098,0.19030799278659505,0.17338842753079256,0.19502350580067893,0.17584624100579546,0.1926721493155936,0.1855407167955577,0.213389645534238,0.19502350580067893,0.21113590678729002,0.19030799278659505,0.20200214254600152,0.1973622001000873,0.20659303605615856,0.1973622001000873,0.1831373100978076,0.20659303605615856,0.1831373100978076,0.213389645534238,0.18072052878086986,0.19502350580067893,0.18072052878086986,0.20887041139484475,0.17584624100579546,0.2043036555205374,0.16843067412640786,0.21113590678729002,0.2043036555205374,0.1973622001000873,0.20200214254600152,0.014453729361298882,0.19502350580067893,0.007286991121484116,0.20200214254600152,0.010885143285030829,0.1926721493155936,0.014453729361298882,0.1855407167955577,0.014453729361298882,0.1831373100978076,0.0215041192953248,0.19030799278659505,0.02844187836287897,0.17584624100579546,0.03864503711382873,0.1926721493155936,0.048613978604384864,0.1926721493155936,0.05188674828904572,0.1926721493155936,0.06473663482549635,0.19502350580067893,0.0833255414266002,0.19030799278659505,0.09232989607660508,0.1973622001000873,0.1182742403769331
62,0.17611758392199653,0.2437482605893014,0.1839438615782386,0.2441985867203837,0.2105191032827794,0.2432974670239116,0.22013948739595046,0.24284620505282095,0.22013948739595046,0.2360203968701237,0.2332597488506106,0.23830760713819554,0.2513410148521263,0.2258110597642916,0.2526672408885673,0.22345689917600495,0.2627026211749059,0.22298453184435604,0.2579320126890792,0.221089907912922,0.2526672408885673,0.221089907912922,0.2553076045704744,0.22345689917600495,0.2583678763164943,0.21823238374116197,0.2652828514514152,0.26869948413359274,0.277125288854332,0.26997382331642217,0.017036376864793184,0.27039777344956445,0.02306938906633633,0.2695494589266837,0.03779514225557587,0.27039777344956445,0.033429605595142554,0.2695494589266837,0.037070593402329696,0.2635644023524189,0.048520773362769214,0.2548686572095747,0.06242160739247296,0.2553076045704744,0.07456294892258418,0.2544292657496911,0.08507747627075424,0.253549146932107,0.0863740721939902,0.2574957111837249,0.10413132079194536,0.25618417057983817,0.11578023365122073,0.2477844837107561,0.12947587510053124,0.24284620505282095,0.14332094124041336
63,0.1013341037128856,0.06076228051722918,0.09779844389797987,0.05557661315221043,0.09423376329494657,0.05817718668273575,0.09184095017905623,0.05947165703573457,0.10484121145457816,0.05817718668273575,0.1094737298516834,0.051646319523777975,0.1013341037128856,0.04501574062476496,0.09779844389797987,0.039637412050762655,0.0966134650403012,0.038282357965796536,0.0966134650403012,0.038282357965796536,0.09542524410236528,0.038282357965796536,0.10015874580495086,0.038282357965796536,0.10484121145457816,0.04098825134172142,0.10367531952778804,0.0966134650403012,0.09779844389797987,0.09423376329494657,0.014575008148195581,0.09303900468200306,0.01313932260304118,0.08943488041317782,0.005888828963102889,0.09184095017905623,0.005888828963102889,0.0882268282242097,0.005888828963102889,0.0796750431240216,0.010253634365552943,0.06969082221742062,0.021683096146334846,0.06461129668814565,0.024494073480163213,0.06461129668814565,0.030062027719105457,0.06588675863838826,0.038282357965796536,0.06588675863838826,0.04900622335756962,0.06461129668814565,0.06969082221742062,0.06076228051722918,0.08213564167167836,0.0620490799235453,0.0796750431240216
64,0.1007129932959624,0.06345023303104587,0.10194259344322436,0.06345023303104587,0.10561064296682676,0.06478982225447424,0.10924797144698384,0.06612529219334592,0.10561064296682676,0.06345023303104587,0.1152432969422541,0.05532474845562017,0.11045367594683587,0.05258211552069012,0.11880116349733512,0.05258211552069012,0.12814872869185742,0.05258211552069012,0.12930315383174038,0.05120427654169302,0.12350009472419865,0.05120427654169302,0.12466692638231235,0.05120427654169302,0.12350009472419865,0.04843541487140599,0.12350009472419865,0.12115698420157958,0.11643249396651713,0.11643249396651713,0.007695000775427848,0.10803891030443938,0.013754317509193271,0.10682647377744232,0.012247395518798785,0.10803891030443938,0.015256028832234531,0.10803891030443938,0.022687669478397933,0.10561064296682676,0.028542756232601038,0.09824329950997526,0.03431995458504574,0.09824329950997526,0.04704433590531257,0.09200691317087954,0.056689597102205426,0.08948706576569808,0.06878397501084857,0.08948706576569808,0.06878397501084857,0.08822163805833973,0.07405300514795506,0.07142648077162576,0.07796324598624987,0.07010723771009711,0.09947990194541532
65,0.1636820010738613,0.24623033790144944,0.1706197601414154,0.2491121963984876,0.1671647341077108,0.24623033790144944,0.17744843041609845,0.2491121963984876,0.2069145166040328,0.22246000162704735,0.21630841886393976,0.2100684482714795,0.22246000162704735,0.1973129210662732,0.23746821523478,0.18417138946547304,0.2433292283699499,0.18417138946547304,0.254819170529885,0.18082291889236515,0.2715034686349501,0.18082291889236515,0.2979607639363046,0.1706197601414154,0.29538639669519323,0.1671647341077108,0.29538639669519323,0.2927966783362975,0.2849335580167219,0.27961125510843715,0.0,0.2769254427023717,0.010076890165867065,0.27961125510843715,0.010076890165867065,0.29538639669519323,0.024766942775241645,0.27961125510843715,0.029555243561716026,0.2769254427023717,0.034291326286929213,0.2715034686349501,0.029555243561716026,0.27961125510843715,0.034291326286929213,0.27961125510843715,0.0704281267645268,0.2769254427023717,0.07901130103199384,0.2715034686349501,0.09568492197875013,0.266012946936689,0.11174199974906618,0.2632414347745814,0.1272265091431291,0.2576447789482381,0.12340683208555255
66,0.21825739852680595,0.03672280702473984,0.2198001869410872,0.03672280702473984,0.20571372566248214,0.034368901631262515,0.2120308476861746,0.03672280702473984,0.2041199826559248,0.027229653490910583,0.20888377245198872,0.024823583725032145,0.19768587265051488,0.024823583725032145,0.18619158596000698,0.022404109601619256,0.1794842019530206,0.022404109601619256,0.16575042571746246,0.022404109601619256,0.16400275944794238,0.022404109601619256,0.16575042571746246,0.012589127308020469,0.15694090496045549,0.015063746435875934,0.14061894089346233,0.12173359673308855,0.10601081247025557,0.08761441358448765,0.022404109601619256,0.07490244806834984,0.046012882794970233,0.07704711653493898,0.06180714997820209,0.07274713604221494,0.05958568998424405,0.06840415503143274,0.13127891463931898,0.06180714997820209,0.17267159979754398,0.06180714997820209,0.18619158596000698,0.05958568998424405,0.19768587265051488,0.057352808551952086,0.22133751414601627,0.05510838762949982,0.2198001869410872,0.05058444586945361,0.2364186989758356,0.046012882794970233,0.2408427896806647,0.046012882794970233,0.2364186989758356,0.03906402283964243,0.2349339300701444
67,0.5075932477828169,0.4594497274907552,0.5170213525357,0.4564444484393067,0.5248201461730212,0.4544293130541448,0.5219480076585582,0.4517278380070935,0.5288094943126194,0.4503707726675784,0.5288094943126194,0.4445554635106739,0.5302254269762896,0.4369122947987209,0.5285257529710856,0.4294888810154293,0.5322000090822422,0.42806039693204334,0.5366799093633361,0.4287752262958016,0.5369583746728913,0.4266271987601435,0.535564259191262,0.4244684942149967,0.5366799093633361,0.4230233735673811,0.5411140693239167,0.5273889301718314,0.5202155627766567,0.5129217180565291,0.16538496573282305,0.5090799481320429,0.2218104080888394,0.5084858785750742,0.2571428637534374,0.5123328840135033,0.2848699260407162,0.5138034748873844,0.30574882096220146,0.5037038388549107,0.3429799934092991,0.4849734064670467,0.3748506544045192,0.4786521467455849,0.4018901625717392,0.4805582041474773,0.4157247481846205,0.4783336556181522,0.4372626453194178,0.4827714161106411,0.4534182281292739,0.4757772831018709,0.4699698266266529,0.4709431450123152,0.4789704044777691,0.4670367145193246,0.4948998606058757
68,0.6631346871382124,0.5826644992665395,0.6699863736047013,0.5784885586124032,0.6684386368208287,0.5769600238821965,0.6442074862944915,0.5803916926040089,0.6425649182173102,0.5707915120938901,0.6494223419801401,0.5637455705506085,0.6545753217588566,0.5577853514516805,0.6455170824075379,0.5521476990390892,0.6402548357392362,0.5476661965138223,0.6438794692986086,0.5488930178999895,0.6448627779795897,0.5480755221632593,0.6451900534147484,0.5476661965138223,0.6438794692986086,0.535624755970412,0.6497462006691995,0.6432226911289709,0.629195813884446,0.6342575784321326,0.3492015406659758,0.626813314670038,0.3899175483114423,0.6216635173892067,0.43037237675063417,0.6281763428015109,0.4346432849935654,0.6264718881729694,0.4456585906033462,0.6178478065010339,0.4927348293760925,0.6213180165898365,0.5279792766902692,0.6237307699171752,0.5645341218011178,0.6129424516105093,0.5934851105215841,0.6143496443585579,0.6237307699171752,0.6125899398363638,0.620626189311871,0.6007935620309143,0.6359318074982732,0.5894124128993915,0.6451900534147484,0.5901557498064135,0.6497462006691995
69,0.35172290999608274,0.3467169544589856,0.3568857166305029,0.3484647086439435,0.3703604737960205,0.3495534940164127,0.37304718088214395,0.3427585997111426,0.3801990818795462,0.3363043761905503,0.37469231559960575,0.3290693588379976,0.36451664229409214,0.32171176668629325,0.35944428546362395,0.3128095777043232,0.36932268300897664,0.3113871369483471,0.36869881609183575,0.30948327294520084,0.37877809277724,0.3056503219743775,0.3783712404528545,0.2981263107541096,0.3806042262551225,0.2844477886197425,0.3795906557756871,0.37694424828779743,0.3757173691388817,0.37776024642705897,0.017166139914033866,0.37304718088214395,0.09173331375748492,0.37877809277724,0.1018526500748683,0.3759220898374511,0.11548582230105152,0.3726349216249272,0.1351652540814155,0.3707748967311398,0.17039577962003152,0.36953043965372667,0.18556890052766475,0.3657755285765124,0.2144118169456708,0.3680740516963231,0.23584278763134506,0.3676570422236927,0.2624226498087424,0.3596568206944015,0.29295431806527145,0.3512898928786973,0.3044455539971984,0.3467169544589856,0.3228696389779469,0.34693580876814395,0.3385408221539761
70,0.32601228375105834,0.42775082128044745,0.3553456382988721,0.4250749380035186,0.3677726515743128,0.4223824651396975,0.3646990755333585,0.4169469188183425,0.3646990755333585,0.4142034196006666,0.3616035921369277,0.4030527561926773,0.3768649825883932,0.3584858868461012,0.385770854786072,0.3553456382988721,0.3973681922867266,0.3616035921369277,0.3916082340907127,0.3646990755333585,0.385770854786072,0.3616035921369277,0.3798539447092209,0.3553456382988721,0.3798539447092209,0.3584858868461012,0.4086638740638107,0.3916082340907127,0.3916082340907127,0.4086638740638107,0.08999801859172638,0.4114424790756847,0.08999801859172638,0.4114424790756847,0.15461614590375694,0.3944977622610203,0.15461614590375694,0.3973681922867266,0.15461614590375694,0.3973681922867266,0.15461614590375694,0.4114424790756847,0.20643527551486648,0.4586378490256493,0.2364577033749729,0.4511195802224886,0.30529478753241385,0.4561461928399127,0.3226272745496465,0.4250749380035186,0.3192156742729789,0.4169469188183425,0.3192156742729789,0.4142034196006666,0.3088170654113643,0.4250749380035186,0.32937111319161555
71,0.2447993452088308,0.30055457746444875,0.24045092858662004,0.301504893996598,0.23384556198809314,0.301504893996598,0.2327348338074501,0.29480859090921274,0.2447993452088308,0.2967323791353531,0.2659113745548921,0.29769108699024505,0.2638457607588501,0.2909352588186962,0.2638457607588501,0.28209185295246303,0.2607288013369374,0.2810980436357195,0.2565377484800749,0.280101954937813,0.2458796802980183,0.2760945956453594,0.2469573346522202,0.26177027541375186,0.24803232154242205,0.2596848237142608,0.2523058564625653,0.2596848237142608,0.26280925792340976,0.2740769637613921,0.06189441514269635,0.2750869513838045,0.08280893123484802,0.2750869513838045,0.09059219478149602,0.28209185295246303,0.08593899510387869,0.280101954937813,0.1087219011777643,0.29960217690314805,0.135963817274225,0.30245313560017084,0.14694182944896725,0.2870270706279752,0.16938757276117467,0.29577155024365553,0.21803075155933802,0.2967323791353531,0.2360585322892144,0.30339931131626097,0.25442695704959056,0.3062255326691824,0.2565377484800749,0.31459549266747816,0.2596848237142608,0.3099654436766498,0.2638457607588501
