dep,2020-04-01,2020-04-23,2020-04-22,2020-04-03,2020-04-25,2020-04-02,2020-04-24,2020-04-05,2020-04-27,2020-04-04,2020-04-26,2020-04-07,2020-04-06,2020-04-28,2020-03-31,2020-04-21,2020-03-30,2020-04-20,2020-03-29,2020-04-19,2020-03-22,2020-04-12,2020-03-21,2020-04-11,2020-03-24,2020-04-14,2020-03-23,2020-04-13,2020-03-26,2020-04-16,2020-03-25,2020-04-15,2020-03-28,2020-04-18,2020-03-27,2020-04-17,2020-03-20,2020-04-10,2020-03-19,2020-04-09,2020-04-08
52,0.0,0.0,0.18665241123894338,0.0,0.0,0.0,0.0,0.25,0.0,0.41628966386579924,0.0,0.22424382421757547,0.46275642631951835,0.0,0.3010299956639812,0.0,0.0,0.18920035951687006,0.0,0.0,0.0,0.0,1.0,0.21030991785715247,0.0,0.0,0.0,0.0,0.3868528072345416,0.20184908658209985,0.0,0.0,0.0,0.44571434504184887,0.0,0.0,0.0,0.2153382790366965,0.0,0.0,0.0
53,0.0,0.0,0.0,0.23981246656813146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41628966386579924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3868528072345416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.227670248696953
54,0.5928041131365038,0.24405849197596544,0.24465054211822604,0.5180609524937028,0.2433336164139801,0.6104449259132794,0.0,0.2563806773139638,0.1213124946780133,0.38586265797405545,0.19249887205682906,0.355051696758876,0.42241219037591826,0.0,0.4390983521796743,0.19435902548970382,0.5610662377258346,0.19472357039114382,0.28759613774675513,0.12309023482255768,0.8891587215888662,0.2894317674036977,0.8671944789536634,0.0,0.7162562210501102,0.2872909275746797,0.5563470702461066,0.32090277670820405,0.37393438007601115,0.12348679157546806,0.49111696633564694,0.0,0.6960230302640347,0.12324769256094421,0.6392098411161113,0.0,0.0,0.2904460145809734,1.0,0.32450822271178437,0.2521833613789307
55,0.22424382421757547,0.0,0.0,0.4731974454383394,0.0,0.3413030972429926,0.0,0.0,0.0,0.31420274927343145,0.0,0.0,0.1934264036172708,0.0,0.0,0.0,0.46275642631951835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.28694572692954445,0.0,0.0,0.26264953503719357,0.0,0.2789429456511298,0.0,0.0,0.17718382013555792,0.25,0.0,0.0,0.29392974790871934,1.0,0.0,0.0
56,0.49620609290338996,0.0,0.0,0.4227950118402034,0.0,0.2978173459810155,0.0,0.0,0.0,0.28379107299583456,0.0,0.1754250635819545,0.0,0.0,0.31992323303744613,0.0,0.32969533691986563,0.0,0.0,0.0,0.6309297535714574,0.16794877895704194,0.861353116146786,0.33858761519756286,0.0,0.16544255391905832,0.0,0.16666666666666669,0.5943161289177871,0.0,0.0,0.0,0.5637914160289369,0.0,0.3800937667159343,0.0,0.0,0.1721954337940981,0.0,0.0,0.0
57,0.5047438028571659,0.32152701236573855,0.29687101008585626,0.48182509856557526,0.11426555054149894,0.5194287281420601,0.22870646111348755,0.4354054038760264,0.0,0.45265729155951684,0.22818360534954923,0.4280532085978013,0.5104499179767403,0.2277551615292207,0.5697826603743289,0.23024231607898635,0.5970407425128199,0.11530799754024412,0.5946031006207292,0.18290837376285016,0.537156695253124,0.18664506824855512,0.6500335135983298,0.3310645835914281,0.7379992553445648,0.2340031235188896,0.6069119518459338,0.3893775129223119,0.5208700313251832,0.2701113121924383,0.6313878920138594,0.34975516091656184,0.6427615137398736,0.346635027759828,0.5537539611383372,0.34779750332196313,0.7837319507582021,0.0,1.0,0.3551521773446703,0.3767607776553968
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22106472945750374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.23137821315975918,0.0,0.0,0.0,0.27023815442731974,0.0,0.0,0.0
59,0.5392881188900027,0.30856726998307993,0.2557334639762145,0.536574036605346,0.0,0.6344322355138413,0.25484507957365854,0.49481025841251486,0.17361303157972968,0.5077600666619979,0.1737605302560302,0.4874693402695497,0.47267794069361263,0.21882912222765444,0.657926542378102,0.3815792615716172,0.6025509593052352,0.17540195315849735,0.5934834954165458,0.3679621936858354,0.5111853636314162,0.11273493611736912,0.7622056497070936,0.3576103829175561,0.60795668163996,0.2605135110843313,0.7643305695014788,0.35625759259538536,0.5887582716761798,0.33525669235064753,0.6423869194166858,0.22409434362816752,0.5491728969231199,0.2222222222222222,0.6974266403120887,0.423571974625002,0.7108361048063275,0.4526909466637724,1.0,0.43341072099121136,0.3212777845148927
60,0.5189346500732899,0.22044522613053175,0.2213674556663634,0.3613184615819645,0.0,0.5654648767857288,0.13870677141314172,0.15442266280111014,0.0,0.0,0.0,0.4781648028770921,0.0,0.0,0.43761814424715234,0.14026655943145866,0.403470631530932,0.0,0.28228751702678984,0.223296046312048,0.0,0.2895659012279163,0.0,0.14581551052860536,0.4708178267332765,0.22829804669507253,0.5119160496196309,0.0,0.5430165662508459,0.2260606371723541,0.6838083759938891,0.2271605149999648,0.0,0.14152099882215266,0.6014104886149799,0.22499628411839934,0.8154648767857288,0.33981640127002644,1.0,0.23417838886552414,0.4172693391690624
61,0.0,0.0,0.0,0.0,0.0,0.2890648263178878,0.21810429198553158,0.0,0.0,0.4056838710822129,0.0,0.0,0.0,0.0,0.3154648767857287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.5121375622509337,0.3249809785742425,0.20015025556454072,0.5901319512175823,0.0,0.43744653158581603,0.1255369169267456,0.2777904193701827,0.3504275727738402,0.4427349113327268,0.0,0.47018785819875014,0.35618359618521883,0.0,0.4253624235933519,0.12656839107702583,0.6543474490889594,0.3276773522933671,0.32521662454326833,0.0,0.23137821315975918,0.13236987738623673,0.3800937667159343,0.2102306822859212,0.6285099898418801,0.3928437168339473,0.6525190206840381,0.20916890632571158,0.40732438367834206,0.2978963574309068,0.5400939799700779,0.537254071584477,0.5909841395607011,0.2549235276589582,0.2741504731167937,0.2557486228399969,0.8113677421644258,0.30894369717371484,1.0,0.3755290297576453,0.37845925305523376
63,0.0,0.0,0.0,0.2794153127047222,0.0,0.415746407355026,0.0,0.5557591642691968,0.0,0.17458343004804494,0.0,0.16604764621593784,0.0,0.0,0.1854490234153689,0.16260831227163416,0.6736209953992307,0.0,0.6910095361682882,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.5568273036287807,0.0,0.27023815442731974,0.0,0.0,0.0,1.0,0.0,0.0
