dep,2020-04-01,2020-04-23,2020-04-22,2020-04-03,2020-04-25,2020-04-02,2020-04-24,2020-04-05,2020-04-27,2020-04-04,2020-04-26,2020-04-07,2020-04-06,2020-04-28,2020-03-31,2020-04-21,2020-03-30,2020-04-20,2020-03-29,2020-04-19,2020-03-22,2020-04-12,2020-03-21,2020-04-11,2020-03-24,2020-04-14,2020-03-23,2020-04-13,2020-03-26,2020-04-16,2020-03-25,2020-04-15,2020-03-28,2020-04-18,2020-03-27,2020-04-17,2020-03-20,2020-04-10,2020-03-19,2020-04-09,2020-04-08
22,0.18181818181818182,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.047619047619047616,0.0,0.043478260869565216,0.045454545454545456,0.0,0.0,0.0,0.1111111111111111,0.0,0.125,0.0,0.0,0.0,1.0,0.04,0.6666666666666666,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,NaN,0.0,NaN,0.041666666666666664,0.0
23,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0625,0.0,0.05263157894736842,0.0,0.0,0.4,0.0,0.6666666666666666,0.0,0.2222222222222222,0.0,0.2857142857142857,0.0,0.0,0.0,1.0,0.0,0.13333333333333333
24,0.16666666666666666,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.1,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.25,0.0,0.0,0.0,0.2,0.07692307692307693,0.5,0.0,1.0,0.0,0.0
25,0.10294117647058823,0.006896551724137931,0.020833333333333332,0.15217391304347827,0.0,0.1282051282051282,0.013605442176870748,0.0196078431372549,0.006622516556291391,0.08,0.02,0.08695652173913043,0.02857142857142857,0.013071895424836602,0.13114754098360656,0.014184397163120567,0.018867924528301886,0.007194244604316547,0.3269230769230769,0.007246376811594203,0.05555555555555555,0.015625,0.35294117647058826,0.015873015873015872,0.21739130434782608,0.0,0.0,0.007751937984496124,0.07407407407407407,0.03731343283582089,0.08,0.0,0.02857142857142857,0.014598540145985401,0.20588235294117646,0.007407407407407408,0.09090909090909091,0.008064516129032258,1.0,0.04065040650406504,0.025423728813559324
26,0.075,0.0,0.0,0.047058823529411764,0.008064516129032258,0.012345679012345678,0.008130081300813009,0.0,0.015748031496062992,0.0449438202247191,0.008,0.05,0.06315789473684211,0.0,0.06756756756756757,0.01639344262295082,0.15942028985507245,0.008333333333333333,0.10344827586206896,0.0,0.18181818181818182,0.009259259259259259,0.3333333333333333,0.028037383177570093,0.25,0.01818181818181818,0.26666666666666666,0.0,0.2571428571428571,0.03418803418803419,0.23076923076923078,0.02654867256637168,0.17307692307692307,0.008403361344537815,0.18604651162790697,0.00847457627118644,0.16666666666666666,0.019230769230769232,1.0,0.00980392156862745,0.009900990099009901
27,0.0,0.2692307692307692,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.15384615384615385,0.0,0.3,0.0,0.14285714285714285,0.0,0.0,0.0,0.25,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,1.0,0.0,0.0625
28,0.05405405405405406,0.03225806451612903,0.0,0.0,0.0,0.075,0.0,0.06521739130434782,0.0,0.06976744186046512,0.0,0.0,0.041666666666666664,0.0,0.05714285714285714,0.0,0.06060606060606061,0.016666666666666666,0.0967741935483871,0.0,0.0,0.0,0.0,0.018867924528301886,0.18181818181818182,0.03636363636363636,0.8888888888888888,0.0,0.18181818181818182,0.017857142857142856,0.3888888888888889,0.0,0.0,0.0,0.21428571428571427,0.05084745762711865,0.0,0.019230769230769232,1.0,0.0,0.058823529411764705
29,0.175,0.0,0.016666666666666666,0.06521739130434782,0.0,0.06976744186046512,0.01639344262295082,0.020833333333333332,0.0,0.02127659574468085,0.0,0.02040816326530612,0.0,0.0,0.15151515151515152,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.018867924528301886,1.0,0.019230769230769232,0.5,0.01818181818181818,0.6666666666666666,0.018518518518518517,0.07692307692307693,0.017543859649122806,0.5,0.017857142857142856,0.4166666666666667,0.03389830508474576,0.07142857142857142,0.0,NaN,0.0196078431372549,NaN,0.0,0.02
30,0.14285714285714285,0.0,0.012195121951219513,0.06818181818181818,0.0,0.14634146341463414,0.03529411764705882,0.15384615384615385,0.022988505747126436,0.0,0.0,0.03389830508474576,0.08771929824561403,0.011363636363636364,0.2,0.0,0.16666666666666666,0.06172839506172839,0.1,0.013157894736842105,0.0,0.0,0.0,0.04411764705882353,0.5,0.0,0.8,0.0,0.14285714285714285,0.014084507042253521,0.16666666666666666,0.02857142857142857,0.2222222222222222,0.0,0.0,0.05333333333333334,0.0,0.046153846153846156,1.0,0.016129032258064516,0.03278688524590164
31,0.10655737704918032,0.00510204081632653,0.010256410256410256,0.015037593984962405,0.0,0.06870229007633588,0.010101010101010102,0.013986013986013986,0.005025125628140704,0.05673758865248227,0.0,0.012987012987012988,0.05921052631578947,0.0,0.07339449541284404,0.0,0.1485148514851485,0.0,0.10465116279069768,0.015544041450777202,0.2,0.005714285714285714,0.3333333333333333,0.017241379310344827,0.2903225806451613,0.0223463687150838,0.3181818181818182,0.0,0.3225806451612903,0.010752688172043012,0.2619047619047619,0.02717391304347826,0.07792207792207792,0.0,0.1267605633802817,0.021052631578947368,0.625,0.023391812865497075,1.0,0.023952095808383235,0.05521472392638037
