dep,2020-04-01,2020-04-23,2020-04-22,2020-04-03,2020-04-25,2020-04-02,2020-04-24,2020-04-05,2020-04-27,2020-04-04,2020-04-26,2020-04-07,2020-04-06,2020-04-28,2020-03-31,2020-04-21,2020-03-30,2020-04-20,2020-03-29,2020-04-19,2020-03-22,2020-04-12,2020-03-21,2020-04-11,2020-03-24,2020-04-14,2020-03-23,2020-04-13,2020-03-26,2020-04-16,2020-03-25,2020-04-15,2020-03-28,2020-04-18,2020-03-27,2020-04-17,2020-03-20,2020-04-10,2020-03-19,2020-04-09,2020-04-08
22,0.6078788182600285,0.3375412792586281,0.13132476751859679,0.5265612861035398,0.25972542779450597,0.6257511533682862,0.13033688246265052,0.44412286644879784,0.1296303050907487,0.34948500216800943,0.0,0.47456115641248037,0.48265296791693585,0.0,0.3459393808901542,0.20855008914352635,0.35258286877776424,0.20916890632571158,0.4180197953240188,0.0,0.0,0.43293582788060386,0.3868528072345416,0.2763039747051342,0.6274735630753034,0.40489157959909344,0.33333333333333337,0.13624256621143366,0.5972536805913646,0.2672433501203993,0.6085232133882752,0.3116175424422214,0.47937877132408824,0.0,0.6425486044692343,0.3723697818808789,0.0,0.48049848006186235,1.0,0.3647232526816505,0.1424021108869747
23,0.227670248696953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3413030972429926,0.2683243366483709,0.20584683246043445,0.21030991785715247,0.0,0.23540891336663824,0.0,0.24465054211822604,0.0,0.0,0.0,0.0,0.2794153127047222,0.0,0.17905223175104137,0.0,0.0,0.6131471927654584,0.0,0.2890648263178878,0.0,0.5,0.0,0.0,0.1729696904450771,0.5119160496196309,0.0,0.0,0.0,0.0,0.0,0.728351601879753
24,0.4276627979043037,0.0,0.0,0.37277182243725127,0.0,0.3263024393670216,0.0,0.15602106502222501,0.0,0.4705853245783229,0.13657604759848216,0.30658097730535616,0.24537182128348392,0.0,0.0,0.13691539142239212,0.0,0.3853397297391804,0.0,0.0,0.430676558073393,0.14863433757183497,0.0,0.14924393652741208,0.6084947457936596,0.23196078049485525,0.9409669203539637,0.34174065005159593,0.4603911105808009,0.28711770538226206,0.47637972299106346,0.4057537814786244,0.0,0.0,0.5411292737342313,0.6193936897469536,0.0,0.38740973008135293,0.0,0.15186115333086322,0.1525648706011593
25,0.5735911146167235,0.3006498818996469,0.3845730694583816,0.5106534706199379,0.24772874462565572,0.6351220653552453,0.36952065748810287,0.5087825630011208,0.21264964571123607,0.5287877692882808,0.36815761641538225,0.5245072146189939,0.32424189772335715,0.24660065579825552,0.6202938359632703,0.40962993810281356,0.4960175445711876,0.25069146166733747,0.7876879160709864,0.25101115553122844,0.7830149820263362,0.6128596184828304,0.7157627464825387,0.414348734966928,0.7057709540780346,0.5759137627939667,0.0,0.2558086666034931,0.5811720833569713,0.30483404504061773,0.6125902699186471,0.28120976484254673,0.35759127616795067,0.21648759243969995,0.6555772504169214,0.32506868978686204,0.7925087653372186,0.38905935345516607,1.0,0.4410588143909483,0.49852808703799906
26,0.6328553560302952,0.1702733963158429,0.2150191709027251,0.6398198805769063,0.3210514767044797,0.40914225180189884,0.3216665074391356,0.3212777845148927,0.2759204480823033,0.5190996681108576,0.24819251260112485,0.5016942771060503,0.5265036241966592,0.1690619556672566,0.5778335482898982,0.3722892679936358,0.697395966726517,0.2505645387093642,0.5345440981091057,0.2508828662570882,0.4564019762583082,0.40672968444149055,0.7121130408099614,0.4686905376345652,0.7150308218726955,0.3283356592121043,0.649030920489625,0.30794745503180077,0.7635838760987556,0.4136374049796278,0.7558910546088823,0.40354089238015145,0.6568666177913932,0.32456383547081147,0.6607481362015294,0.32523844920711237,0.3800937667159343,0.35177505922232144,1.0,0.42370597532759474,0.4748705141011324
27,0.5997544082425732,0.4982619380083793,0.1259979361142023,0.5265612861035398,0.0,0.5608236049020798,0.1970269578049413,0.0,0.196366213398178,0.3882367670984233,0.0,0.5026312702586045,0.38344213595283183,0.0,0.7088522907903909,0.48043470054657594,0.43339347763417235,0.2551279510091066,0.0,0.0,0.647685462377997,0.2098012918822426,0.5645750340535797,0.39833329592023287,0.0,0.20916890632571158,0.4056838710822129,0.0,0.704666080635212,0.4953300801311258,0.5796618766207392,0.0,0.0,0.3308209479460142,0.0,0.4759538351048954,0.5,0.6218668298197823,1.0,0.624117990648586,0.4934131347634457
28,0.37889145629573107,0.4424424948445107,0.4023434308026272,0.5388963431228166,0.0,0.7156544723248879,0.17142971881483585,0.49111944058799545,0.35775812577501914,0.6146114866969911,0.30310150877594494,0.49305832914514275,0.45075348544325283,0.10764240810234528,0.5443118749326677,0.3624617381785347,0.6450093792261697,0.17341797639827936,0.693628208358572,0.3074243206138049,0.2789429456511298,0.4874693402695497,0.47712125471966244,0.32464509033881495,0.5916741449658187,0.5181554838066919,0.8643856189774725,0.46599415703146907,0.6715446200987685,0.5594434259234645,0.6727487208968913,0.5139031880369507,0.428303740415246,0.30803536800894527,0.5743399302702769,0.534114231952024,0.0,0.5514798103432491,1.0,0.5309571702133866,0.5879469082219724
29,0.5456781345429857,0.2025110434433373,0.20300889565597516,0.5113174013790742,0.0,0.4086180336329848,0.1275639755045533,0.3615460040075147,0.0,0.396101536606059,0.0,0.13889520968509134,0.22074966143030364,0.0,0.4253624235933519,0.12840427732292312,0.4621176658627907,0.0,0.4065971460152361,0.12862088599135182,0.660876371636064,0.3679674528084008,0.0,0.45654425757688905,0.6180054777578523,0.26043429686454933,0.5972536805913646,0.2071561616226558,0.5720208493319313,0.3007250701148089,0.6263044836210742,0.0,0.6253098466975029,0.29915773604396834,0.3915074910131681,0.0,0.0,0.4434053967922575,1.0,0.42782531368154547,0.519355898499396
30,0.6477297044750997,0.2776780324905447,0.2784136518143904,0.23153382576350415,0.0,0.4879910233743579,0.3572872700550921,0.6513777302341835,0.42378290437657634,0.0,0.18847530252281317,0.49773029731136476,0.5902718572045537,0.0,0.6559010446809254,0.457757129393417,0.38698801581456044,0.5761638516771573,0.4394219535386525,0.24633754353991116,0.5943161289177871,0.20564274656982767,0.6020599913279624,0.20620079256040574,0.44848764843515093,0.4603245191348793,0.3800937667159343,0.0,0.0,0.47865991402372393,0.5778851182977677,0.4701738547050414,0.6460354586790925,0.12348679157546806,0.6500335135983298,0.5669222339217957,0.7737056144690831,0.49669772638688486,1.0,0.3967077265853463,0.40000821952446036
31,0.5370362915249489,0.25159537452811326,0.34393104141237574,0.4730745358257017,0.34207381248307084,0.5064280829350722,0.30364381787127825,0.23464368656096413,0.2501869890333136,0.4349469956240822,0.0,0.46314389888907925,0.4438806778102403,0.24987599295862947,0.5862862221665446,0.4024510682260568,0.6315685243795929,0.3274254386607848,0.5981739738306381,0.3281519217830264,0.6615863334646042,0.38584818782171726,0.7981933310080718,0.42617939988184655,0.731198998949478,0.4703891140437918,0.6646554340887362,0.22278463154129569,0.7026691755895612,0.2557334639762145,0.6867649888653721,0.4081627304125657,0.5317716204916757,0.2192613770697658,0.6140845438782733,0.39347043337669957,0.8424800309172651,0.5222637374876673,1.0,0.6118052293097795,0.3830448765941398
32,0.6,0.30235642184355294,0.1525648706011593,0.1905514124267734,0.0,0.3868528072345416,0.1505149978319906,0.18316925091363362,0.2937998713008894,0.3708980468307378,0.44412286644879784,0.3562071871080222,0.0,0.0,0.34568712404340535,0.24295967623171666,0.0,0.46326798840333033,0.46275642631951835,0.15773243839286435,0.0,0.3930880481540663,0.0,0.0,0.5645750340535797,0.2622202439852454,0.0,0.26516450977807016,0.0,0.32311093488599274,0.47712125471966244,0.25946732503664494,0.0,0.15863495891559604,0.5943161289177871,0.31914283133987636,0.0,0.0,1.0,0.0,0.3491668600960899
33,0.618487241141883,0.45258679876876123,0.35496970378902465,0.5563640817993687,0.36444780177273334,0.6264591054862145,0.22905496011733956,0.41151780922901393,0.3836907568112634,0.4128367446955764,0.29516955971823766,0.4949228710663223,0.523203770436124,0.3109743576766309,0.665329840910302,0.37758345095601603,0.7277866830779429,0.4430745745689162,0.5705744564686308,0.4507875018649315,0.5303290195561403,0.33794728339896346,0.8840247249555755,0.5048203351854527,0.773939362827646,0.4689638734227814,0.703917770077419,0.45208307641822093,0.690962162832621,0.39271676493854046,0.8308235927408706,0.4029700506717768,0.583958497031914,0.39057911093154574,0.7182921748346296,0.45319155081571344,0.5981040045018438,0.47564838449682834,1.0,0.5143451273296753,0.5173125944965753
34,0.5793253778603417,0.20974748195565782,0.16635700088417604,0.599701983373268,0.24306589825157435,0.5571355576144028,0.20957700211739502,0.47902370912505077,0.2427257974523512,0.38584818782171726,0.10464075408722479,0.5078217322571733,0.4837628485927689,0.29306423760847533,0.6110259492965221,0.24385901399520754,0.5433197761976243,0.3332640278641792,0.629595890549782,0.2957023031440925,0.5663285205969221,0.24987599295862947,0.7251521500286253,0.3579366603449268,0.6829410859214785,0.32059666871415277,0.6934190226946437,0.470277083831345,0.6815216346688594,0.2752839179761878,0.7473202139294954,0.338045625740149,0.6811419675335088,0.5410761509323125,0.6647306715341703,0.3189023715687609,0.7391851052822104,0.46686259324209795,1.0,0.3892698467968544,0.4147486521624595
35,0.5424998003571875,0.3362534729277199,0.35625759259538536,0.4214231285223929,0.28868727143301487,0.5526635791404673,0.25982121137006875,0.32334853858260737,0.0,0.4648792487390369,0.11160711879100985,0.5193123134618883,0.49491787141430205,0.2229270791556561,0.5622976441001489,0.3744973515636205,0.5278954520533491,0.179310550895489,0.6752490345119297,0.29275692774015083,0.3600626533133853,0.46885724410662133,0.5528664994461185,0.4613926065049434,0.5207300782128836,0.48363488050866615,0.6094135698255666,0.3021726170059266,0.5946691721282825,0.4099520433822471,0.5670679018985314,0.5197164603084825,0.6108437731472761,0.3597865306426788,0.4947582101588187,0.39395170355101555,0.6180054777578523,0.4648215158238014,1.0,0.4437057880970482,0.5304237425122548
36,0.3855506948387033,0.2964331288564583,0.4434657107537862,0.16207652439312228,0.3794158985412291,0.37882540069828374,0.25451830454160196,0.5290331246827621,0.12618595071429148,0.522516857506527,0.0,0.44866518559354573,0.15221034671324338,0.0,0.16929380759878143,0.5770545446031452,0.3963700286529859,0.3067334722120699,0.0,0.26555553061348863,0.0,0.0,0.0,0.42202851213931175,0.3608488067145302,0.31673092649831297,0.8874115761940964,0.5610483427624223,0.0,0.2134266085406669,0.583970804646981,0.4053572316409796,0.6460354586790925,0.26667214634964026,0.6500335135983298,0.3109334149098911,0.0,0.5820633367661194,1.0,0.3790168139232757,0.2966713334107235
37,0.6831793256536595,0.18268445713864312,0.26795592428015313,0.5612573116708572,0.2964032910058383,0.5814105186946559,0.32266816540364635,0.32717454471072194,0.1811066127325338,0.5905069010772857,0.29571266524743606,0.39299404291144596,0.5391083258814663,0.11417840987639205,0.5660839952886106,0.34692274331405704,0.7198101477667402,0.2694156688951612,0.43572552263828157,0.1162802482246646,0.27023815442731974,0.2756958251156388,0.4581569099913262,0.5144613879615484,0.5972536805913646,0.27447802636903335,0.6085232133882752,0.23700075021864064,0.6228060637813823,0.2714248615737985,0.6425486044692343,0.4976907394316995,0.36728163624087096,0.27022865343596825,0.7717923993184792,0.27082151202517873,0.8616541669070521,0.431253816516478,1.0,0.4610846667965233,0.5598364736335893
38,0.6024673410854379,0.4578899675287153,0.443769329300007,0.5486011332250963,0.16701663791964336,0.5325358904548528,0.47021491384596303,0.5430936392261074,0.2953920872974301,0.5276677578665333,0.0,0.477768447037365,0.5717258231803416,0.36317506286209517,0.5321221260792821,0.5081336977680556,0.6294748066833059,0.35731505167587596,0.6203103886815091,0.302719085408294,0.5599572337168301,0.39820461650121164,0.7335746633951976,0.3344978767943735,0.7074217516094375,0.28563599562979375,0.6857664022956538,0.38295910841864894,0.6078293275247989,0.4152002248065012,0.7191801482366136,0.5473797504865165,0.5104081807714377,0.4320873304619523,0.6988266810533068,0.46879803588520386,0.6941346394792774,0.5374082057849177,1.0,0.5425242944863747,0.42187130600885
39,0.532888154938868,0.28368521176063816,0.31678961518304144,0.5898522079609566,0.2825015801910825,0.3051297412023186,0.12202924598798272,0.4881057856843733,0.12152412607595543,0.5608687314953286,0.0,0.5910019511202895,0.22264020512741708,0.12138272294715201,0.5487867926938417,0.0,0.6078788182600285,0.0,0.0,0.0,0.0,0.3342029148659469,0.0,0.3899402204192614,0.8304004496130024,0.4043682352352582,0.3010299956639812,0.36077948140325455,0.728351601879753,0.43304145228882274,0.47796154353345466,0.48043470054657594,0.3459393808901542,0.3695063153098667,0.4557067470936043,0.49524468547487455,0.8982444017039273,0.3928437168339473,0.0,0.5503086991743157,0.5121110034667952
40,0.0,0.0,0.0,0.19999999999999998,0.0,0.4075900941810124,0.15643778834207156,0.0,0.0,0.0,0.0,0.6011293213528106,0.5841817796847145,0.0,0.0,0.0,0.5637914160289369,0.0,0.23981246656813146,0.0,0.0,0.0,0.0,0.0,0.0,0.3263024393670216,1.0,0.0,0.0,0.25445635512549747,0.8115075629572488,0.16207652439312228,0.25,0.0,0.41628966386579924,0.31726991783119207,0.0,0.0,0.0,0.46615467690039275,0.34141455932744025
41,0.6265691762849285,0.321555983356006,0.3506728181925905,0.5017437352800399,0.3455579765863336,0.5921638219317304,0.39195543320137655,0.0,0.366975813177339,0.2880800606843344,0.12293429931428043,0.47667724167732667,0.5832269214202915,0.0,0.3210881708680428,0.2914876943577515,0.7251406491973725,0.5039917444568092,0.1781035935540111,0.0,0.0,0.2098012918822426,0.0,0.30830042364209015,0.7334515826841692,0.467252836089503,0.5781296526357756,0.2636796160574091,0.5377099345963751,0.3626386222390502,0.22424382421757547,0.2060135422958238,0.6454055550193242,0.2961943786195456,0.5473191697130572,0.42548700911523035,0.6131471927654584,0.2669566493475183,1.0,0.49607529196937594,0.45204122742991126
