dep,2020-04-01,2020-04-23,2020-04-22,2020-04-03,2020-04-25,2020-04-02,2020-04-24,2020-04-05,2020-04-27,2020-04-04,2020-04-26,2020-04-07,2020-04-06,2020-04-28,2020-03-31,2020-04-21,2020-03-30,2020-04-20,2020-03-29,2020-04-19,2020-03-22,2020-04-12,2020-03-21,2020-04-11,2020-03-24,2020-04-14,2020-03-23,2020-04-13,2020-03-26,2020-04-16,2020-03-25,2020-04-15,2020-03-28,2020-04-18,2020-03-27,2020-04-17,2020-03-20,2020-04-10,2020-03-19,2020-04-09,2020-04-08
52,5.9084194977843426E-5,2.4224519940915806E-4,2.4224519940915806E-4,6.499261447562777E-5,2.481536189069424E-4,5.9084194977843426E-5,2.4224519940915806E-4,9.453471196454948E-5,2.540620384047267E-4,8.27178729689808E-5,2.540620384047267E-4,1.2998522895125555E-4,1.1816838995568685E-4,2.599704579025111E-4,5.9084194977843426E-5,2.3042836041358938E-4,4.726735598227474E-5,2.3042836041358938E-4,4.726735598227474E-5,2.1861152141802067E-4,1.1816838995568685E-5,1.5952732644017726E-4,1.1816838995568685E-5,1.5952732644017726E-4,1.772525849335303E-5,1.654357459379616E-4,1.1816838995568685E-5,1.5952732644017726E-4,3.545051698670606E-5,1.8316100443131463E-4,2.363367799113737E-5,1.7134416543574594E-4,4.726735598227474E-5,2.1861152141802067E-4,4.13589364844904E-5,1.8906942392909895E-4,0.0,1.4771048744460856E-4,0.0,1.3589364844903987E-4,1.3589364844903987E-4
53,4.912154307140635E-5,7.859446891425016E-5,7.859446891425016E-5,5.894585168568762E-5,7.859446891425016E-5,5.2396312609500106E-5,7.859446891425016E-5,6.222062122378137E-5,8.186923845234391E-5,6.222062122378137E-5,7.859446891425016E-5,6.222062122378137E-5,6.222062122378137E-5,8.186923845234391E-5,4.584677353331259E-5,7.859446891425016E-5,3.602246491903132E-5,7.859446891425016E-5,3.274769538093757E-5,7.531969937615641E-5,6.549539076187513E-6,6.877016029996889E-5,6.549539076187513E-6,6.877016029996889E-5,1.3099078152375026E-5,7.204492983806264E-5,9.82430861428127E-6,7.204492983806264E-5,2.2923386766656297E-5,7.204492983806264E-5,1.964861722856254E-5,7.204492983806264E-5,2.947292584284381E-5,7.531969937615641E-5,2.6198156304750053E-5,7.204492983806264E-5,6.549539076187513E-6,6.877016029996889E-5,6.549539076187513E-6,6.877016029996889E-5,6.877016029996889E-5
54,2.3274981585382217E-4,4.0115115320688173E-4,3.956746869514977E-4,2.8888359497150867E-4,4.079967360261118E-4,2.669777299499725E-4,4.0252026977072774E-4,3.053129937376608E-4,4.1484231884534185E-4,2.9983652748227676E-4,4.121040857176498E-4,3.2858797532304306E-4,3.19004159376121E-4,4.1621143540918786E-4,2.039983680130559E-4,3.9019822069611364E-4,1.916763189384418E-4,3.860908710045756E-4,1.6977045391690558E-4,3.8198352131303757E-4,4.654996317076443E-5,3.559703065999633E-4,1.506028220230614E-5,3.4912472378073324E-4,8.351611039460678E-5,3.710305888022694E-4,5.7502895681532536E-5,3.6418500598303936E-4,1.0131462572460494E-4,3.751379384938075E-4,9.446904290537488E-5,3.7239970536611543E-4,1.6429398766152153E-4,3.7924528818534555E-4,1.2595872387383318E-4,3.765070550576535E-4,4.107349691538038E-6,3.4912472378073324E-4,2.7382331276920254E-6,3.422791409615032E-4,3.340644415784271E-4
55,1.2111802951976702E-4,2.8077361388673263E-4,2.752682489085614E-4,1.6516094934513684E-4,2.8077361388673263E-4,1.376341244542807E-4,2.8077361388673263E-4,1.8718240925782174E-4,2.8077361388673263E-4,1.8167704427965052E-4,2.8077361388673263E-4,2.0369850419233544E-4,1.981931392141642E-4,2.8077361388673263E-4,1.1010729956342456E-4,2.752682489085614E-4,1.1010729956342456E-4,2.752682489085614E-4,8.808583965073965E-5,2.752682489085614E-4,3.8537554847198596E-5,2.3122532908319157E-4,3.8537554847198596E-5,2.3122532908319157E-4,5.505364978171228E-5,2.532467889958765E-4,4.4042919825369826E-5,2.367306940613628E-4,7.707510969439719E-5,2.642575189522189E-4,6.606437973805473E-5,2.587521539740477E-4,8.808583965073965E-5,2.752682489085614E-4,8.808583965073965E-5,2.642575189522189E-4,3.3032189869027366E-5,2.3122532908319157E-4,2.752682489085614E-5,2.147092341486779E-4,2.0920386917050665E-4
56,4.8969911298284994E-5,9.132226701572067E-5,9.132226701572067E-5,5.9558000227643914E-5,9.132226701572067E-5,5.294044464679459E-5,9.132226701572067E-5,6.485204469232336E-5,9.39692892480604E-5,6.352853357615351E-5,9.264577813189052E-5,6.882257804083296E-5,6.617555580849323E-5,9.529280036423026E-5,4.1028844601265805E-5,8.99987558995508E-5,3.705831125275621E-5,8.867524478338093E-5,3.308777790424662E-5,8.867524478338093E-5,1.1911600045528783E-5,8.205768920253161E-5,6.6175555808493235E-6,7.941066697019189E-5,1.3235111161698647E-5,8.735173366721107E-5,1.1911600045528783E-5,8.470471143487134E-5,1.985266674254797E-5,8.735173366721107E-5,1.3235111161698647E-5,8.735173366721107E-5,3.1764266788076754E-5,8.867524478338093E-5,2.3823200091057566E-5,8.735173366721107E-5,1.3235111161698646E-6,7.411662250551242E-5,1.3235111161698646E-6,7.14696002731727E-5,7.014608915700283E-5
57,2.3458632680288763E-4,4.102847279474372E-4,4.035270971341853E-4,2.6644372920821806E-4,4.1607698293022455E-4,2.519630917512497E-4,4.1414623126929544E-4,2.90578124969832E-4,4.2090386208254736E-4,2.789936150042573E-4,4.199384862520828E-4,3.205047757142333E-4,3.089202657486586E-4,4.247653654044056E-4,2.191403135154547E-4,3.9773484215139794E-4,1.9790204524523442E-4,3.938733388295397E-4,1.7473302531408503E-4,3.919425871686106E-4,4.6338039862298794E-5,3.4753529896724094E-4,3.8615033218582326E-5,3.4463917147584724E-4,8.398769725041656E-5,3.6105056059374473E-4,5.792254982787349E-5,3.571890572718865E-4,1.1391434799481787E-4,3.73600446389784E-4,1.0232983802924317E-4,3.6877356723746124E-4,1.5349475704386475E-4,3.8904645967721696E-4,1.2839498545178624E-4,3.8132345303350045E-4,2.7995899083472188E-5,3.3788154066259537E-4,1.4480637456968372E-5,3.369161648321308E-4,3.2919315818841433E-4
58,3.5070843103068196E-5,1.1523277019579551E-4,1.1523277019579551E-4,3.5070843103068196E-5,1.2024289063909097E-4,3.5070843103068196E-5,1.2024289063909097E-4,5.010120443295457E-5,1.2024289063909097E-4,3.5070843103068196E-5,1.2024289063909097E-4,5.010120443295457E-5,5.010120443295457E-5,1.2024289063909097E-4,3.006072265977274E-5,1.1523277019579551E-4,2.5050602216477283E-5,1.0521252930920459E-4,2.004048177318183E-5,1.0521252930920459E-4,1.0020240886590914E-5,7.014168620613639E-5,5.010120443295457E-6,6.513156576284094E-5,1.0020240886590914E-5,8.016192709272732E-5,1.0020240886590914E-5,8.016192709272732E-5,1.0020240886590914E-5,9.018216797931822E-5,1.0020240886590914E-5,8.517204753602277E-5,2.004048177318183E-5,1.0020240886590913E-4,1.503036132988637E-5,9.018216797931822E-5,5.010120443295457E-6,6.513156576284094E-5,5.010120443295457E-6,5.511132487625003E-5,5.511132487625003E-5
59,1.0930912001137124E-4,2.1166571648845032E-4,2.089619573362256E-4,1.3325670107393315E-4,2.1398322433321436E-4,1.2437292100233758E-4,2.135969730257537E-4,1.483205020648995E-4,2.1630073217797843E-4,1.4098172722314665E-4,2.151419782555964E-4,1.6222554913348383E-4,1.5488677429173099E-4,2.1784573740782112E-4,1.0119784255469705E-4,2.070307007989222E-4,8.613404156373069E-5,2.0278193641685478E-4,7.609150756975313E-5,2.0162318249447274E-4,1.7381308835730408E-5,1.8076561189159625E-4,1.4677549683505678E-5,1.799931092766749E-4,3.3217612441618115E-5,1.861731301960457E-4,2.7423842829707977E-5,1.8424187365874233E-4,4.750891081766312E-5,1.9080814588557382E-4,4.094263859083163E-5,1.877181354258884E-4,6.720772749815758E-5,1.9776066941986598E-4,6.0641455271326095E-5,1.9621566419002328E-4,8.497528764134867E-6,1.7651684750952883E-4,5.0212669969887846E-6,1.7033682659015802E-4,1.6492930828570856E-4
60,8.362855830425524E-5,1.7695318133943862E-4,1.7331715706534056E-4,1.0423269585747754E-4,1.7937719752217067E-4,9.817265540064746E-5,1.7937719752217067E-4,1.0786872013157559E-4,1.8058920561353668E-4,1.0544470394884357E-4,1.8058920561353668E-4,1.1998880104523578E-4,1.0908072822294162E-4,1.818012137049027E-4,7.272048548196108E-5,1.6968113279124252E-4,6.544843693376497E-5,1.6725711660851047E-4,5.938839647693488E-5,1.6604510851714446E-4,1.3332089005026198E-5,1.4544097096392216E-4,1.2120080913660179E-5,1.4059293859845808E-4,2.302815373595434E-5,1.4907699523802022E-4,1.818012137049027E-5,1.4544097096392216E-4,4.363229128917665E-5,1.5634904378621631E-4,3.514823464961452E-5,1.5271301951211825E-4,5.575237220283683E-5,1.624090842430464E-4,5.575237220283683E-5,1.5998506806031438E-4,1.0908072822294162E-5,1.3816892241572606E-4,3.636024274098054E-6,1.3210888195889595E-4,1.284728576847979E-4
61,3.250235642084051E-5,7.94502045842768E-5,7.94502045842768E-5,4.3336475227787345E-5,8.667295045557469E-5,3.97251022921384E-5,8.667295045557469E-5,5.7781966970383134E-5,8.667295045557469E-5,5.417059403473419E-5,8.667295045557469E-5,5.7781966970383134E-5,5.7781966970383134E-5,8.667295045557469E-5,3.250235642084051E-5,7.94502045842768E-5,2.5279610549542618E-5,7.583883164862785E-5,2.1668237613893673E-5,7.583883164862785E-5,3.611372935648946E-6,6.500471284168102E-5,3.611372935648946E-6,6.139333990603207E-5,7.222745871297892E-6,6.861608577732996E-5,7.222745871297892E-6,6.861608577732996E-5,1.8056864678244727E-5,7.222745871297891E-5,1.4445491742595783E-5,7.222745871297891E-5,2.1668237613893673E-5,7.583883164862785E-5,2.1668237613893673E-5,7.583883164862785E-5,3.611372935648946E-6,5.7781966970383134E-5,3.611372935648946E-6,5.7781966970383134E-5,5.7781966970383134E-5
62,7.434033279688981E-5,1.7070743086693217E-4,1.6657741237821608E-4,9.223707958132626E-5,1.7277244011129023E-4,7.984702411517795E-5,1.720841036965042E-4,1.0118545297354448E-4,1.7759079501479235E-4,9.843210731440042E-5,1.7277244011129023E-4,1.1288717202490676E-4,1.0531547146226058E-4,1.7827913142957837E-4,6.676863223424363E-5,1.6451240313385804E-4,6.195027733074152E-5,1.63135730304286E-4,4.88718854498072E-5,1.590057118155699E-4,1.3766728295720337E-5,1.2940724597977117E-4,1.2390055466148303E-5,1.2803057315019913E-4,2.6845120176654657E-5,1.3697894654241736E-4,1.9961756028794487E-5,1.3147225522412923E-4,3.579349356887287E-5,1.5281068408249575E-4,3.235181149494279E-5,1.4936900200856565E-4,4.611853979066313E-5,1.5831737540078389E-4,3.785850281323093E-5,1.555640297416398E-4,1.0325046221790252E-5,1.259655639058411E-4,4.1300184887161016E-6,1.22523881831911E-4,1.1770552692840888E-4
63,6.512783230340483E-5,1.0753665333818006E-4,1.0753665333818006E-4,7.72446383133406E-5,1.10565854840664E-4,7.270083605961468E-5,1.0905125408942203E-4,9.541984732824427E-5,1.10565854840664E-4,8.027383981582454E-5,1.10565854840664E-4,9.844904883072822E-5,9.541984732824427E-5,1.10565854840664E-4,6.361323155216285E-5,1.0753665333818006E-4,6.0584030049678906E-5,1.0450745183569612E-4,4.240882103477523E-5,1.0450745183569612E-4,6.058403004967891E-6,9.99636495819702E-5,4.5438022537259174E-6,9.99636495819702E-5,1.2116806009935782E-5,1.0147825033321216E-4,6.058403004967891E-6,9.99636495819702E-5,1.6660608263661698E-5,1.0299285108445414E-4,1.5146007512419726E-5,1.0147825033321216E-4,2.7262813522355506E-5,1.0450745183569612E-4,1.9689809766145645E-5,1.0299285108445414E-4,3.0292015024839454E-6,9.99636495819702E-5,3.0292015024839454E-6,9.99636495819702E-5,9.844904883072822E-5
64,4.8304299521787435E-5,6.733326600006734E-5,6.733326600006734E-5,5.708689943483969E-5,6.879703265224271E-5,5.562313278266432E-5,6.879703265224271E-5,5.855066608701507E-5,6.879703265224271E-5,5.855066608701507E-5,6.879703265224271E-5,6.001443273919045E-5,5.855066608701507E-5,6.879703265224271E-5,4.6840532869612055E-5,6.733326600006734E-5,3.513039965220904E-5,6.733326600006734E-5,3.220286634785829E-5,6.733326600006734E-5,2.9275333043507534E-6,6.586949934789195E-5,2.9275333043507534E-6,6.586949934789195E-5,1.0246366565227638E-5,6.586949934789195E-5,2.9275333043507534E-6,6.586949934789195E-5,1.756519982610452E-5,6.733326600006734E-5,1.4637666521753768E-5,6.733326600006734E-5,2.6347799739156782E-5,6.733326600006734E-5,2.3420266434806027E-5,6.733326600006734E-5,0.0,6.586949934789195E-5,0.0,6.440573269571658E-5,6.29419660435412E-5
65,3.0858891107790105E-5,5.290095618478304E-5,5.290095618478304E-5,3.0858891107790105E-5,5.290095618478304E-5,3.0858891107790105E-5,5.290095618478304E-5,4.408413015398587E-5,5.290095618478304E-5,3.0858891107790105E-5,5.290095618478304E-5,4.408413015398587E-5,4.408413015398587E-5,5.290095618478304E-5,3.0858891107790105E-5,5.290095618478304E-5,3.0858891107790105E-5,5.290095618478304E-5,2.2042065076992935E-5,5.290095618478304E-5,4.408413015398587E-6,5.290095618478304E-5,4.408413015398587E-6,4.849254316938445E-5,4.408413015398587E-6,5.290095618478304E-5,4.408413015398587E-6,5.290095618478304E-5,8.816826030797174E-6,5.290095618478304E-5,8.816826030797174E-6,5.290095618478304E-5,2.2042065076992935E-5,5.290095618478304E-5,1.322523904619576E-5,5.290095618478304E-5,4.408413015398587E-6,4.849254316938445E-5,4.408413015398587E-6,4.849254316938445E-5,4.849254316938445E-5
66,1.440501043841336E-4,1.8580375782881002E-4,1.8580375782881002E-4,1.4822546972860124E-4,1.8580375782881002E-4,1.440501043841336E-4,1.8580375782881002E-4,1.544885177453027E-4,1.8580375782881002E-4,1.544885177453027E-4,1.8580375782881002E-4,1.6701461377870565E-4,1.5657620041753653E-4,1.8580375782881002E-4,1.3569937369519832E-4,1.8580375782881002E-4,1.2734864300626304E-4,1.837160751565762E-4,1.127348643006263E-4,1.837160751565762E-4,5.010438413361169E-5,1.7954070981210856E-4,3.340292275574113E-5,1.7954070981210856E-4,7.098121085594989E-5,1.7954070981210856E-4,5.8455114822546973E-5,1.7954070981210856E-4,9.394572025052193E-5,1.816283924843424E-4,7.933194154488518E-5,1.816283924843424E-4,1.0647181628392484E-4,1.816283924843424E-4,9.812108559498956E-5,1.816283924843424E-4,3.131524008350731E-5,1.7954070981210856E-4,1.8789144050104384E-5,1.7118997912317328E-4,1.6910229645093945E-4
67,3.0637281952168756E-4,4.926686838417915E-4,4.8737117111230993E-4,3.531675152987753E-4,4.970832777830262E-4,3.257970328631202E-4,4.935516026300385E-4,3.849525916756651E-4,5.041466280890017E-4,3.743575662167018E-4,4.970832777830262E-4,4.0349388622885077E-4,3.9378177955813447E-4,5.041466280890017E-4,2.7635358072129165E-4,4.847224147475691E-4,2.4368558555615496E-4,4.820736583828283E-4,2.233784534264754E-4,4.7854198322984056E-4,6.268723396553262E-5,4.441081504882099E-4,4.944345214182854E-5,4.388106377587283E-4,1.130136048956081E-4,4.494056632176916E-4,8.740896003644689E-5,4.441081504882099E-4,1.6069121946094277E-4,4.6264944504139564E-4,1.3596949339002848E-4,4.520544195824324E-4,2.0660299644978356E-4,4.758932268650997E-4,1.915933770495856E-4,4.7236155171211195E-4,3.355091395338365E-5,4.370448001822344E-4,2.7370482435655085E-5,4.273326935115181E-4,4.2115226199378956E-4
68,3.092226979942453E-4,5.673450348792721E-4,5.607937065319364E-4,3.6032305910346383E-4,5.778271602350092E-4,3.314972143751867E-4,5.725860975571407E-4,3.7997704414547095E-4,5.922400825991479E-4,3.6818465312026666E-4,5.843784885823449E-4,4.2190554556841947E-4,4.0225156052641235E-4,5.93550348268615E-4,2.8825844728277105E-4,5.490013155067321E-4,2.4764021152928967E-4,5.437602528288635E-4,2.1881436680101256E-4,5.332781274731264E-4,5.241062677868565E-5,4.8479829770284224E-4,4.1928501422948514E-5,4.7693670368603936E-4,9.564939387110131E-5,5.031420170753822E-4,7.599540882909419E-5,4.900393603807108E-4,1.559216146665898E-4,5.214857364479222E-4,1.2185470726044413E-4,5.110036110921851E-4,1.9916038175900547E-4,5.319678618036593E-4,1.7688586537806405E-4,5.267267991257908E-4,3.275664173667853E-5,4.6252378132190084E-4,1.3102656694671412E-5,4.559724529745651E-4,4.4418006194936086E-4
69,2.1801113082746683E-4,3.672608047435811E-4,3.656617010944798E-4,2.425307201136856E-4,3.7259115024058513E-4,2.2973789092087582E-4,3.7099204659148393E-4,2.739797585460097E-4,3.757893575387876E-4,2.563896184058962E-4,3.7259115024058513E-4,2.894377604873215E-4,2.80909207692115E-4,3.76322392088488E-4,1.9988795613765299E-4,3.629965283459778E-4,1.8442995419634114E-4,3.5766618284897373E-4,1.5777822671132074E-4,3.539349410010709E-4,2.7717796584421214E-5,3.1928769527054434E-4,2.3453520186817948E-5,3.171555570717427E-4,5.1171316771239165E-5,3.272832135160505E-4,3.9444556677830186E-5,3.24085006217848E-4,8.421945885266446E-5,3.422081809076619E-4,7.35587678586563E-5,3.347456972118562E-4,1.3858898292210608E-4,3.507367337028684E-4,1.0340870264187914E-4,3.464724573052652E-4,1.9722278338915093E-5,3.091600388262366E-4,1.4924967391611422E-5,3.032966587795321E-4,2.9690024418312723E-4
70,1.6295444994296595E-4,2.315668499189516E-4,2.315668499189516E-4,1.7153099993996414E-4,2.315668499189516E-4,1.7153099993996414E-4,2.315668499189516E-4,1.9297237493245967E-4,2.315668499189516E-4,1.8010754993696236E-4,2.315668499189516E-4,2.0154892492945788E-4,1.9297237493245967E-4,2.315668499189516E-4,1.5008962494746862E-4,2.315668499189516E-4,1.24359974956474E-4,2.315668499189516E-4,1.157834249594758E-4,2.229902999219534E-4,2.1441374992495518E-5,2.0583719992795698E-4,2.1441374992495518E-5,2.0583719992795698E-4,5.574757498048835E-5,2.1870202492345429E-4,2.5729649990994622E-5,2.1012547492645607E-4,1.0291859996397849E-4,2.1870202492345429E-4,8.576549996998207E-5,2.1870202492345429E-4,1.157834249594758E-4,2.229902999219534E-4,1.114951499609767E-4,2.229902999219534E-4,1.2864824995497311E-5,2.0583719992795698E-4,8.576549996998207E-6,2.0583719992795698E-4,2.0583719992795698E-4
71,8.214317006921932E-5,1.661117439177546E-4,1.661117439177546E-4,9.49209965244312E-5,1.6793714769707059E-4,8.944478518648325E-5,1.6793714769707059E-4,9.857180408306317E-5,1.7158795525570256E-4,9.857180408306317E-5,1.697625514763866E-4,1.1134963053827507E-4,1.0404801542101112E-4,1.7523876281433454E-4,6.753993983469144E-5,1.6246093635912263E-4,6.388913227605946E-5,1.5698472502117467E-4,4.563509448289962E-5,1.551593212418587E-4,7.301615117263939E-6,1.3690528344869886E-4,7.301615117263939E-6,1.314290721107509E-4,1.8254037793159846E-5,1.405560910073308E-4,9.127018896579923E-6,1.405560910073308E-4,2.9206460469055756E-5,1.442068985659628E-4,2.37302491311078E-5,1.423814947866468E-4,4.3809690703583636E-5,1.4968310990391074E-4,3.650807558631969E-5,1.4603230234527876E-4,5.4762113379479545E-6,1.2960366833143493E-4,1.8254037793159848E-6,1.2595286077280295E-4,1.2047664943485499E-4
72,6.247467544406107E-5,1.0352946216444406E-4,9.99594807104977E-5,6.782964762498058E-5,1.0531445289141723E-4,6.425966617103424E-5,1.0352946216444406E-4,7.139962907892693E-5,1.0709944361839041E-4,6.782964762498058E-5,1.0709944361839041E-4,7.675460125984645E-5,7.139962907892693E-5,1.0709944361839041E-4,5.5334712536168376E-5,9.817448998352454E-5,5.176473108222203E-5,9.817448998352454E-5,3.9269795993409816E-5,9.817448998352454E-5,3.569981453946347E-6,8.924953634865867E-5,1.7849907269731734E-6,8.746454562168549E-5,7.139962907892694E-6,9.281951780260501E-5,5.35497218091952E-6,8.924953634865867E-5,1.606491654275856E-5,9.281951780260501E-5,8.924953634865866E-6,9.281951780260501E-5,3.7484805266436644E-5,9.817448998352454E-5,2.6774860904597602E-5,9.281951780260501E-5,1.7849907269731734E-6,8.03245827137928E-5,0.0,7.853959198681963E-5,7.853959198681963E-5
73,8.091587523234415E-5,1.4102481111922838E-4,1.3871292896973283E-4,9.478716812931743E-5,1.4102481111922838E-4,9.016340383032634E-5,1.4102481111922838E-4,9.478716812931743E-5,1.4102481111922838E-4,9.478716812931743E-5,1.4102481111922838E-4,1.0403469672729963E-4,9.941093242830854E-5,1.4102481111922838E-4,7.398022878385752E-5,1.3871292896973283E-4,6.0108935886884233E-5,1.364010468202373E-4,4.39257608404154E-5,1.2946540037175064E-4,6.935646448486642E-6,1.1097034317578627E-4,4.623764298991095E-6,1.0865846102629073E-4,1.1559410747477737E-5,1.1559410747477736E-4,1.1559410747477737E-5,1.1559410747477736E-4,3.236635009293766E-5,1.2715351822225511E-4,1.618317504646883E-5,1.2484163607275956E-4,4.1613878690919853E-5,1.2946540037175064E-4,3.699011439192876E-5,1.2715351822225511E-4,4.623764298991095E-6,1.0865846102629073E-4,4.623764298991095E-6,1.0865846102629073E-4,1.0403469672729963E-4
74,1.0622823377454264E-4,1.7986371400462335E-4,1.7986371400462335E-4,1.2192104103669099E-4,1.810708530247886E-4,1.158853459358647E-4,1.810708530247886E-4,1.3761384829883935E-4,1.810708530247886E-4,1.2554245809718676E-4,1.810708530247886E-4,1.5209951654082243E-4,1.4364954339966563E-4,1.8227799204495386E-4,9.294970455272482E-5,1.7986371400462335E-4,8.20854533712375E-5,1.7503515792396233E-4,7.001406316958493E-5,1.7382801890379704E-4,7.242834120991544E-6,1.6296376772230973E-4,3.621417060495772E-6,1.6296376772230973E-4,2.5349919423470403E-5,1.6537804576264025E-4,1.68999462823136E-5,1.6537804576264025E-4,4.104272668561875E-5,1.7020660184330127E-4,3.2592753544461945E-5,1.665851847828055E-4,5.552839492760184E-5,1.7382801890379704E-4,4.949269982677555E-5,1.7141374086346653E-4,2.4142780403305147E-6,1.6054948968197922E-4,2.4142780403305147E-6,1.5934235066181396E-4,1.557209336013182E-4
75,3.9333957401091387E-4,8.341591912752162E-4,8.290387944537723E-4,4.687490544721779E-4,8.541752879408604E-4,4.3802667354351474E-4,8.448654755382352E-4,5.306593069496354E-4,8.634851003434856E-4,5.045918322222848E-4,8.565027410415166E-4,5.91173087566699E-4,5.632436503588235E-4,8.672090253045356E-4,3.5051443695883805E-4,8.21125453911541E-4,3.081547905268935E-4,8.08557207167997E-4,2.8255280641967424E-4,8.01574847866028E-4,6.051378061706367E-5,7.066147613592512E-4,4.561808077286339E-5,6.856676834533445E-4,1.0845931449058335E-4,7.359406704275205E-4,7.49439898411327E-5,7.20579479963189E-4,1.740934919290909E-4,7.648010888756586E-4,1.4104365789977148E-4,7.540948046126396E-4,2.4903748177022356E-4,7.969199416647155E-4,2.104017602993291E-4,7.820242418205152E-4,2.886041844813806E-5,6.717029648494068E-4,1.9085115425381622E-5,6.414460745408749E-4,6.204989966349683E-4
76,1.03715424171965E-4,1.8652696440229363E-4,1.8572296886607687E-4,1.2220732150495102E-4,1.8733095993851042E-4,1.1577535721521674E-4,1.8652696440229363E-4,1.3265926347576917E-4,1.9135093761959434E-4,1.2863928579468528E-4,1.8974294654716076E-4,1.4311120544658736E-4,1.3748323669306989E-4,1.929589286920279E-4,9.647946434601395E-5,1.841149777936433E-4,8.039955362167829E-5,1.833109822574265E-4,7.07516071870769E-5,1.8089899564877615E-4,8.843950898384613E-6,1.6079910724335657E-4,6.431964289734263E-6,1.599951117071398E-4,1.607991072433566E-5,1.6883906260552442E-4,1.125593750703496E-5,1.6562308046065728E-4,3.7787790202188794E-5,1.7125104921417476E-4,2.492386162272027E-5,1.6883906260552442E-4,6.029966521625872E-5,1.7687901796769223E-4,4.9043727709223756E-5,1.7527102689525868E-4,3.2159821448671316E-6,1.559751340260559E-4,2.4119866086503486E-6,1.5195515634497197E-4,1.463271875914545E-4
77,1.650736474321916E-4,3.3576682328760675E-4,3.3225461802309205E-4,1.9879081797153289E-4,3.427912338166362E-4,1.84741996913474E-4,3.4068391065792737E-4,2.170542853470094E-4,3.491132032927627E-4,2.1002987481797997E-4,3.4700588013405386E-4,2.4444948641022415E-4,2.304006653521653E-4,3.4981564434566565E-4,1.4961994426832687E-4,3.252302074940626E-4,1.320589179457533E-4,3.2242044328245086E-4,1.144978916231797E-4,3.1750335591213024E-4,2.8097642116117722E-5,2.823813032669831E-4,2.1073231587088292E-5,2.7746421589666247E-4,5.2683078967720726E-5,2.9783500643084786E-4,4.0039140015467754E-5,2.880008316902066E-4,8.49953674012561E-5,3.069667401185861E-4,6.602945897287665E-5,3.020496527482655E-4,1.10985686358665E-4,3.1609847380632437E-4,1.0185395267092674E-4,3.118838274889067E-4,1.5453703163864747E-5,2.7395201063214777E-4,9.131733687738259E-6,2.634153948386036E-4,2.549861022037683E-4
78,1.332297868668565E-4,2.2642160669600483E-4,2.2297005781344377E-4,1.5324877038571058E-4,2.319440849081025E-4,1.4289412373802744E-4,2.2987315557856589E-4,1.6084217792734488E-4,2.3470532401415135E-4,1.6084217792734488E-4,2.3332470446112694E-4,1.7326775390456468E-4,1.6636465613944256E-4,2.3470532401415135E-4,1.1942359133661231E-4,2.2297005781344377E-4,1.0285615670031927E-4,2.1606696004832169E-4,9.043058072309949E-5,2.1261541116576063E-4,1.9328673742341877E-5,1.9949952541202864E-4,1.6567434636293037E-5,1.960479765294676E-4,4.2799206143757014E-5,2.0226076451807748E-4,2.5541461730951764E-5,2.0018983518854086E-4,6.488911899214773E-5,2.0571231340063854E-4,5.384416256795237E-5,2.0364138407110192E-4,8.559841228751403E-5,2.10544481836224E-4,7.110190698075761E-5,2.0709293295366295E-4,8.974027094658728E-6,1.9397704719993096E-4,4.832168435585469E-6,1.8500302010527223E-4,1.815514712227112E-4
79,1.6101892777495995E-5,4.0254731943739984E-5,3.757108314749065E-5,2.146919036999466E-5,4.0254731943739984E-5,1.8785541573745326E-5,4.0254731943739984E-5,2.146919036999466E-5,4.293838073998932E-5,2.146919036999466E-5,4.293838073998932E-5,2.146919036999466E-5,2.146919036999466E-5,4.293838073998932E-5,1.6101892777495995E-5,3.757108314749065E-5,1.073459518499733E-5,3.757108314749065E-5,1.073459518499733E-5,3.757108314749065E-5,2.6836487962493326E-6,3.488743435124132E-5,2.6836487962493326E-6,3.488743435124132E-5,2.6836487962493326E-6,3.757108314749065E-5,2.6836487962493326E-6,3.757108314749065E-5,2.6836487962493326E-6,3.757108314749065E-5,2.6836487962493326E-6,3.757108314749065E-5,2.6836487962493326E-6,3.757108314749065E-5,2.6836487962493326E-6,3.757108314749065E-5,2.6836487962493326E-6,3.488743435124132E-5,2.6836487962493326E-6,2.6836487962493324E-5,2.4152839166243992E-5
80,1.281220986048732E-4,2.527340027274211E-4,2.492238082450958E-4,1.4216287653417438E-4,2.597543916920717E-4,1.3514248756952378E-4,2.562441972097464E-4,1.7024443239277673E-4,2.6677478065672227E-4,1.5971384894580083E-4,2.6677478065672227E-4,1.8428521032207788E-4,1.772648213574273E-4,2.6677478065672227E-4,1.2285680688138527E-4,2.4395851652160789E-4,1.0706093171092145E-4,2.4220341928044524E-4,9.126505654045762E-5,2.4220341928044524E-4,4.036723654674087E-5,2.2289734962765612E-4,3.334684758209028E-5,2.2289734962765612E-4,4.9142722752554106E-5,2.3167283583346935E-4,4.3877431029066165E-5,2.264075441099814E-4,6.844879240534321E-5,2.3693812755695728E-4,5.7918208958367336E-5,2.33427933074632E-4,8.24895703346444E-5,2.404483220392826E-4,7.020388964650587E-5,2.3693812755695728E-4,2.4571361376277053E-5,2.1236676618068025E-4,1.053058344697588E-5,2.0534637721602965E-4,1.9306069652789113E-4
