dep,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
50,0.0014266236505668791,0.0012228202719144678,0.0024456405438289357,0.003057050679786169,0.003872264194395815,0.004076067573048226,0.004076067573048226,0.004279870951700637,0.004483674330353049,0.005298887844962694,0.006521708116877161,0.007540725010139218,0.009374955418010918,0.009374955418010918,0.01100538244723021,0.011616792583187444,0.012024399340492266,0.013247219612406734,0.015285253398930849,0.014266236505668791,0.013451022991059144,0.013247219612406734,0.014470039884321204,0.016100466913540494,0.014470039884321204,0.014673843262973614,0.014877646641626026,0.01589666353488808,0.01548905677758326
51,0.00620762189552395,0.006917064397869544,0.009577473781665524,0.011883161914288703,0.016317177553948667,0.020751193193608634,0.025717290710027794,0.03192491260555175,0.03529476449169332,0.03866461637783489,0.045049598898945234,0.04611376265246363,0.04771000828274121,0.05746484268999314,0.05835164581792513,0.06473662833903548,0.06296302208317149,0.06810648022517705,0.06934800460428184,0.06899328335310904,0.06934800460428184,0.06633287396931306,0.06846120147634985,0.06952536522986824,0.06491398896462187,0.06792911959959065,0.07005744710662744,0.06863856210193624,0.06792911959959065
52,0.002363367799113737,0.002363367799113737,0.004726735598227474,0.005317577548005908,0.007680945347119645,0.007680945347119645,0.014180206794682423,0.013589364844903987,0.021270310192023634,0.028951255539143277,0.03131462333825701,0.03131462333825701,0.03249630723781389,0.03840472673559823,0.03899556868537666,0.03899556868537666,0.048449039881831614,0.05849335302806499,0.05849335302806499,0.06440177252584933,0.06794682422451993,0.06322008862629247,0.05731166912850813,0.059084194977843424,0.05849335302806499,0.05849335302806499,0.059084194977843424,0.060856720827178724,0.050812407680945346
53,0.0013099078152375026,0.0016373847690468785,0.0022923386766656294,0.0022923386766656294,0.002947292584284381,0.004584677353331259,0.004584677353331259,0.006877016029996889,0.008841877752853144,0.014736462921421905,0.015063939875231282,0.017683755505706288,0.018338709413325036,0.018011232459515664,0.018338709413325036,0.01964861722856254,0.021613478951418793,0.024560771535703175,0.0242332945818938,0.024888248489512547,0.023250863720465673,0.0242332945818938,0.024560771535703175,0.0242332945818938,0.021286001997609418,0.022595909812846923,0.022268432859037547,0.023250863720465673,0.025543202397131304
54,0.005750289568153253,0.007393229444768468,0.008899257664999083,0.010405285885229697,0.014375723920383133,0.016566310422536753,0.022042776677920803,0.026287038025843444,0.028614536184381666,0.034638649065304124,0.042990260104764796,0.044496288324995414,0.050931136175071674,0.053532457646379095,0.056270690774071125,0.0636639202188396,0.06859273984868523,0.06804509322314684,0.06681288831568542,0.07009876806891585,0.06790818156676223,0.06571759506460861,0.0643484785007626,0.06955112144337744,0.06955112144337744,0.06790818156676223,0.06927729813060825,0.06968803309976204,0.06667597665930082
55,0.006055901475988351,0.0192687774235993,0.02532467889958765,0.03303218986902737,0.03303218986902737,0.04734613881227256,0.05285150379044379,0.058907405266432136,0.06386223374678623,0.07046867172059172,0.07156974471622596,0.07212028121404308,0.08147940167693418,0.0776256461922143,0.08918691264637389,0.08423208416601978,0.0847826206638369,0.08753530315292253,0.08643423015728828,0.09304066813109375,0.09249013163327663,0.09028798564200813,0.0869847666551054,0.0847826206638369,0.07872671918784856,0.07927725568566568,0.07872671918784856,0.08037832868129993,0.08037832868129993
56,0.005161693353062473,0.005558746687913432,0.006485204469232337,0.00820576892025316,0.010191035594507958,0.008867524478338093,0.008867524478338093,0.009132226701572066,0.011779248933911796,0.011779248933911796,0.012308653380379743,0.012970408938464673,0.014029217831400565,0.015485080059187417,0.0176026978450592,0.018264453403144133,0.018926208961229065,0.01799975117991016,0.017867400068293175,0.01945561340769701,0.01905856007284605,0.020382071189015916,0.01945561340769701,0.01839680451476112,0.01720564451020824,0.017470346733442214,0.017337995621825225,0.016808591175357282,0.015617431170804403
57,0.016314851534851033,0.01872829111101243,0.024810158842939144,0.027609748751286363,0.032050477571423326,0.03774619497116422,0.050682231099389304,0.05473680958734045,0.06197712831582464,0.06670746988510097,0.0721135745357025,0.07809890468458275,0.08408423483346301,0.09142109114499367,0.09856487229043139,0.09943371053784948,0.09904756020566367,0.09924063537175658,0.09827525954129203,0.09759949645996682,0.09846833470738493,0.09673065821254873,0.09866140987347784,0.10155753736487151,0.10020601120222113,0.10136446219877861,0.10107484944963924,0.10271598836142899,0.10339175144275418
58,0.0,0.0,0.0005010120443295457,0.0005010120443295457,0.0005010120443295457,0.0015030361329886372,0.0015030361329886372,0.0015030361329886372,0.0020040481773181827,0.0030060722659772743,0.0035070843103068195,0.004509108398965911,0.006012144531954549,0.006012144531954549,0.006012144531954549,0.0075151806649431845,0.010521252930920459,0.013527325196897732,0.017034409507204553,0.018036433595863644,0.017034409507204553,0.018036433595863644,0.01853744564019319,0.024048578127818195,0.026553638349465922,0.028056674482454556,0.030060722659772738,0.029058698571113647,0.027555662438125014
59,0.004094263859083163,0.005330268042957325,0.004326014643559569,0.0030513853289393386,0.0037080125516224874,0.005600643958179798,0.007068398926530366,0.009231406248310151,0.010930912001137124,0.012784918276948368,0.015025175860220287,0.017226808312746138,0.019776066941986598,0.02213219991749672,0.023677205147339425,0.027153466914485506,0.02815772031388326,0.029857226066710235,0.03198160825774395,0.033681114010570924,0.03441499149474621,0.034569492017730484,0.03522611924041363,0.03619174750906532,0.03611449724757318,0.036693874208764195,0.037466376823685546,0.038007128654130494,0.036539373685779926
60,0.01139287605884057,0.013210888195889595,0.014907699523802023,0.016725711660851048,0.017816518943080464,0.021088940789768713,0.02290695292681774,0.025452169918686374,0.027148981246598803,0.028118587719691616,0.029694198238467442,0.031391009566379864,0.033451423321702096,0.033693824939975296,0.03551183707702432,0.04290508643435703,0.04314748805263024,0.04169307834299102,0.043389889670903445,0.04569270504449888,0.049449930127733535,0.05138914307391917,0.05138914307391917,0.05260115116528517,0.0538131592566512,0.05611597463024663,0.05587357301197343,0.055509970584563625,0.058297589194705464
61,0.0014445491742595784,0.0007222745871297892,0.0010834118806946837,0.0014445491742595784,0.0014445491742595784,0.0021668237613893674,0.0028890983485191568,0.00397251022921384,0.005055922109908523,0.005417059403473419,0.006861608577732996,0.009028432339122363,0.010111844219817047,0.0133620798619011,0.017695727384679834,0.020945963026763884,0.02130710032032878,0.02275164949458836,0.024196198668847937,0.023473924081718146,0.02455733596241283,0.02455733596241283,0.02600188513667241,0.02708529701736709,0.024196198668847937,0.026363022430237304,0.025640747843107513,0.0267241597238022,0.025640747843107513
62,0.001514340112529237,0.0020650092443580503,0.0034416820739300844,0.003028680225058474,0.0033728484324514825,0.004474186696109109,0.0058508595256811435,0.007089865072295974,0.008191203335953601,0.008328870618910803,0.010256212580311652,0.011564051768405083,0.013147225522412922,0.014799232917899363,0.018929251406615465,0.01996175602879449,0.023609939027160378,0.02498661185673241,0.02498661185673241,0.02691395381813326,0.029667299477277326,0.02987380040171313,0.03145697415572097,0.030699804099456354,0.02987380040171313,0.030286802250584742,0.030768637740934954,0.03186997600459258,0.03242064513642139
63,0.0015146007512419726,0.0013631406761177754,0.0006058403004967891,0.0006058403004967891,0.0006058403004967891,0.0010602205258693808,0.0022719011268629587,0.0025748212771113535,0.0031806615776081423,0.004089422028353326,0.005301102629346904,0.00772446383133406,0.009239064582576033,0.008936144432327639,0.01166242578456319,0.011208045559190596,0.010753665333818005,0.010450745183569612,0.01211680600993578,0.01272264631043257,0.01166242578456319,0.011208045559190596,0.0110565854840664,0.0110565854840664,0.010905125408942203,0.011510965709438992,0.01211680600993578,0.011965345934811583,0.0110565854840664
64,0.0007318833260876884,0.001317389986957839,0.0011710133217403013,0.0014637666521753769,0.002195649978263065,0.002781156639133216,0.003366663300003367,0.004684053286961205,0.005708689943483969,0.007026079930441809,0.007026079930441809,0.0076115865913119595,0.008050716586964574,0.010539119895662712,0.01068549656088025,0.010831873226097789,0.011271003221750401,0.011710133217403015,0.011271003221750401,0.012442016543490702,0.011856509882620552,0.012881146539143315,0.014052159860883618,0.014198536526101155,0.013466653200013468,0.013613029865231004,0.013466653200013468,0.013466653200013468,0.01317389986957839
65,0.0,0.0008816826030797174,0.0008816826030797174,0.0022042065076992934,0.002645047809239152,0.0030858891107790106,0.002645047809239152,0.0030858891107790106,0.00661261952309788,0.007494302126177597,0.009257667332337032,0.011021032538496466,0.0127843977446559,0.012343556443116042,0.017192810760054487,0.018074493363134204,0.017633652061594347,0.018956175966213924,0.022923747680072652,0.02424627158469223,0.025127954187771945,0.027332160695471237,0.028213843298550957,0.029977208504710386,0.03262225631394954,0.03703066932934813,0.03658982802780827,0.03658982802780827,0.03614898672626841
66,0.0018789144050104384,0.003966597077244259,0.005427974947807933,0.005219206680584551,0.012526096033402923,0.01732776617954071,0.018997912317327767,0.02045929018789144,0.023590814196242173,0.02338204592901879,0.025678496868475995,0.02630480167014614,0.025678496868475995,0.025469728601252607,0.023173277661795406,0.02338204592901879,0.021503131524008352,0.022338204592901877,0.02129436325678497,0.021920668058455113,0.02045929018789144,0.018997912317327767,0.01816283924843424,0.01649269311064718,0.016283924843423798,0.01649269311064718,0.01544885177453027,0.013569937369519832,0.011482254697286013
67,0.018541294553185702,0.026664147405057535,0.03231482764983794,0.037082589106371404,0.040879139895833236,0.048119073959458136,0.05482925675013487,0.060921396389038734,0.06418819590555241,0.06948570863503405,0.07363542693979465,0.07805002088102934,0.08052219348812077,0.08502507930818015,0.08873333821881729,0.0915586783412075,0.09394255906947423,0.09305964028122729,0.09517864537301994,0.09517864537301994,0.09562010476714342,0.09509035349419526,0.09623814791891627,0.09765081798011137,0.09773910985893607,0.0972976504648126,0.09765081798011137,0.09906348804130648,0.09473718597889648
68,0.04861085633723094,0.05725860975571407,0.06669252257587747,0.0677407351114512,0.07049229301733219,0.08307084344421675,0.09342194223300716,0.10508330669126473,0.115041325779215,0.12617858396968568,0.12499934486716525,0.1308955403797674,0.1345642842542754,0.1363986561915294,0.14190177200329138,0.1447843564761191,0.14412922364138553,0.13417120455343523,0.13351607171870167,0.1362676296245827,0.1383640546957301,0.13469531082122213,0.13259888575007467,0.13404017798648854,0.1344332576873287,0.1345642842542754,0.13404017798648854,0.1363986561915294,0.1337781248525951
69,0.0019189243789214684,0.011193725543708566,0.012579615372929625,0.014498539751851095,0.0173769263202333,0.0228671821821475,0.025372444565739418,0.03038296933292325,0.03432742500070627,0.03949786013280023,0.04584097127423508,0.048346233657827004,0.05250390314549018,0.056181841538423,0.05938004883662545,0.060659331755906425,0.06407075287398903,0.06476369778859957,0.066629318712551,0.06519012542835989,0.0625782561348279,0.06129897321554691,0.06380423559913882,0.06364432523422871,0.0662561945277607,0.06614958761782062,0.06673592562249107,0.06646940834764087,0.06577646343303034
70,0.006003584997898746,0.006003584997898746,0.01114951499609767,0.01114951499609767,0.01114951499609767,0.01114951499609767,0.015866617494446685,0.018868409993396056,0.026587304990694442,0.028731442489943994,0.028302614990094087,0.028302614990094087,0.027016132490544353,0.029589097489643813,0.029160269989793906,0.0330197174884431,0.03473502748784274,0.03430619998799283,0.03430619998799283,0.03387737248814292,0.036021509987392474,0.03730799248694221,0.039023302486341845,0.03816564748664202,0.03730799248694221,0.03645033748724238,0.03645033748724238,0.04073861248574149,0.03816564748664202
71,0.006388913227605946,0.008761938140716727,0.00967464003037472,0.009127018896579924,0.0118651245655539,0.015333391746254272,0.01679371476970706,0.019896901194544233,0.027198516311808175,0.030119162358713748,0.033222348783550924,0.03358742953941412,0.03413505067320891,0.0348652121849353,0.03157948538216653,0.03084932387044014,0.029754081602850552,0.029571541224918955,0.03157948538216653,0.035230292940798505,0.0348652121849353,0.0348652121849353,0.03431759105114051,0.03358742953941412,0.031762025760098136,0.031944566138029734,0.03212710651596133,0.03285726802768773,0.03413505067320891
72,0.001606491654275856,0.0014279925815785387,0.0014279925815785387,0.001606491654275856,0.001963489799670491,0.0035699814539463465,0.004105478672038299,0.004640975890130251,0.006961463835195377,0.00946045085295782,0.01410142674308807,0.01731441005163978,0.017492909124337097,0.01802840634242905,0.017671408197034416,0.01892090170591564,0.01945639892400759,0.01874240263321832,0.019277899851310273,0.01892090170591564,0.020170395214796858,0.02070589243288881,0.023204879450651254,0.025525367395716377,0.02623936368650565,0.026953359977294915,0.027667356268084187,0.02534686832301906,0.02534686832301906
73,0.001849505719596438,0.0023118821494955474,0.003930199654142431,0.004161387869091985,0.005086140728890204,0.006010893588688423,0.006473270018587532,0.009478716812931743,0.012021787177376847,0.014102481111922837,0.015258422186670612,0.018957433625863485,0.019650998270712153,0.02335000970990503,0.025430703644451023,0.026586644719198794,0.025199515429501468,0.02635545650424924,0.02728020936404746,0.02728020936404746,0.02843615043879523,0.028204962223845675,0.02797377400889612,0.02728020936404746,0.024737138999602358,0.024968327214551913,0.025661891859400574,0.02288763328000592,0.022194068635157254
74,0.003742130962512298,0.004466414374611452,0.006518550708892389,0.006518550708892389,0.007725689729057647,0.011105678985520367,0.011226392887536893,0.014002812633916987,0.016296376772230975,0.01955565212667717,0.021487074558941582,0.025591347227503454,0.029212764287999227,0.029695619896065333,0.030178475504131434,0.030661331112197536,0.0333170369565611,0.03186847013236279,0.03548988719285857,0.035248459388825516,0.03440346207470983,0.033799892564627204,0.034041320368660255,0.034041320368660255,0.03416203427067678,0.03440346207470983,0.03488631768277594,0.03561060109487509,0.03561060109487509
75,0.0167111132627122,0.021086725091946035,0.026765710657547397,0.030210341246518713,0.033887717145555656,0.04305788236214146,0.05008679072612348,0.060001740934919286,0.06949774958559697,0.0770852466937365,0.08970004249929361,0.09845126615776129,0.10319927048310013,0.11330041693994844,0.1225636802805605,0.13210623799325133,0.13485263265202574,0.1396006369773646,0.14313836569036217,0.1451865244189397,0.147513977519596,0.1468157415893991,0.14686229065141224,0.1480725662637535,0.1498414306202523,0.15123790248064606,0.1520292365348692,0.1527274724650661,0.14937594000012103
76,0.0024119866086503485,0.0026531852695153837,0.0038591785738405575,0.004823973217300697,0.005788767860760837,0.006512363843355942,0.007879156254924472,0.010049944202709786,0.012140332596873422,0.013828723222928668,0.01736630358228251,0.02114508260250139,0.021788279031474816,0.025165060283585304,0.024602263408233557,0.02693385046326223,0.02717504912412726,0.028139843767587405,0.02878304019656083,0.029265437518290898,0.029104638411047542,0.027416247784992298,0.026531852695153835,0.02693385046326223,0.026371053587910483,0.02532585939082866,0.02580825671255873,0.02540625894445034,0.024763062515476914
77,0.0017561026322573576,0.0033717170539341265,0.00554928431793325,0.006251725370836193,0.008921001371867377,0.011309300951737383,0.011801009688769444,0.01517272674270357,0.01903615253366976,0.02254835779818447,0.027114224642053597,0.02936203601134302,0.03287424127585774,0.037510352225017154,0.03968791948901628,0.04348110117469217,0.048749409071464245,0.04727428286036806,0.04980307065081866,0.048608920860883656,0.05198063791481779,0.05155917328307602,0.05282356717830132,0.054930890337010145,0.056054796021654855,0.05696796939042868,0.05816211918036368,0.058302607390944276,0.05879431612797632
78,0.004763137457934248,0.006350849943912331,0.009388212960566054,0.01201139011131245,0.014220381396151522,0.015601000949175943,0.020364138407110193,0.022780222624902927,0.028578824747605487,0.031202001898351886,0.03541289153507637,0.03858831650703253,0.041004400724825266,0.04873587022176202,0.05626024678574511,0.05777892829407197,0.05922857882474761,0.06302528259556477,0.06274915868495988,0.0664768314781258,0.06847872983001123,0.07179221675726984,0.07144706186901373,0.07193027871257227,0.07289671239968935,0.0733799292432479,0.07386314608680646,0.07275865044438692,0.07075675209250151
79,0.0005367297592498665,0.0008050946388747998,0.0013418243981246662,0.0013418243981246662,0.002146919036999466,0.002146919036999466,0.002415283916624399,0.0029520136758742657,0.0040254731943739986,0.004293838073998932,0.004562202953623865,0.006172392231373464,0.006709121990623332,0.007782581509123064,0.008856041027622797,0.007782581509123064,0.0075142166294981305,0.006977486870248264,0.007782581509123064,0.0075142166294981305,0.008587676147997865,0.008856041027622797,0.009661135666497596,0.010197865425747464,0.010197865425747464,0.009392770786872662,0.009661135666497596,0.00992950054612253,0.008856041027622797
80,0.008775486205813234,0.012987719584603584,0.016673423791045142,0.017901991859858996,0.02176320579041682,0.02404483220392826,0.025799929445090904,0.02843257530683488,0.02966114337564873,0.031065221168578842,0.037734590684996905,0.04001621709850834,0.04229784351201978,0.044579469925531225,0.04738762551139145,0.05124883944194928,0.05774269923425107,0.05826922840659987,0.06125289371657637,0.06388553957832033,0.0616039131648089,0.06195493261304143,0.06423655902655286,0.06300799095773901,0.061779422888925156,0.0610773839924601,0.06335901040597154,0.06458757847478538,0.06283248123362274
81,0.000515599461714162,0.001288998654285405,0.0015467983851424859,0.002062397846856648,0.00257799730857081,0.0018045981159995669,0.002062397846856648,0.004124795693713296,0.0061871935405699435,0.0064449932714270245,0.007733991925712429,0.009796389772569077,0.010054189503426158,0.011600987888568644,0.013663385735425294,0.01521018412056778,0.015467983851424859,0.01572578358228194,0.01572578358228194,0.014178985197139456,0.014952384389710697,0.014694584658853618,0.013147786273711132,0.011600987888568644,0.010827588695997401,0.011343188157711563,0.011600987888568644,0.011343188157711563,0.010827588695997401
82,0.00038078121073193766,0.00038078121073193766,0.00038078121073193766,0.001142343632195813,0.001142343632195813,0.0007615624214638753,0.001142343632195813,0.001142343632195813,0.001142343632195813,0.0015231248429277507,0.0015231248429277507,0.0015231248429277507,0.0026654684751235636,0.0030462496858555013,0.004188593318051314,0.004569374528783252,0.005330936950247127,0.005330936950247127,0.006092499371711003,0.006854061793174877,0.006854061793174877,0.007615624214638753,0.007615624214638753,0.007234843003906815,0.006854061793174877,0.006854061793174877,0.006854061793174877,0.006854061793174877,0.007234843003906815
83,0.0021418540633765305,0.0025143504222246227,0.0032593431399208076,0.003724963588480923,0.005214949023873291,0.005214949023873291,0.00670493445926566,0.008660540343218144,0.009591781240338375,0.01061614622717063,0.012944248469971208,0.014527357995075598,0.01583109525104392,0.01676233614816415,0.016482963879028083,0.018438569762980566,0.018345445673268544,0.020207927467509004,0.02216353335146149,0.022349781530885536,0.021697912902901375,0.024026015145701952,0.024957256042822184,0.025050380132534203,0.02551600058109432,0.024677883773686113,0.025981621029654435,0.029334088259287266,0.029799708707847383
84,0.001604286653939326,0.0021390488719191013,0.002317302944579026,0.0035650814531985016,0.0039215895985183526,0.004456351816498128,0.004634605889158052,0.005882384397777528,0.006238892543097378,0.007486671051716853,0.00802143326969663,0.008734449560336331,0.011230006577575282,0.010695244359595506,0.012477785086194756,0.014616833958113858,0.013903817667474158,0.013903817667474158,0.014260325812794006,0.015508104321413483,0.015329850248753558,0.014616833958113858,0.015329850248753558,0.014438579885453932,0.013547309522154308,0.014082071740134082,0.013012547304174532,0.013369055449494384,0.012299531013534832
85,0.000146372808616089,0.000731864043080445,0.0008782368516965342,0.000585491234464356,0.001024609660312623,0.00146372808616089,0.0021955921292413348,0.004830302684330937,0.006733149196340095,0.007904131665268807,0.009514232560045785,0.010685215028974498,0.010977960646206675,0.007465013239420539,0.008196877282500984,0.008343250091117074,0.009514232560045785,0.009953350985894052,0.010831587837590586,0.011270706263438854,0.010538842220358408,0.009514232560045785,0.01039246941174232,0.010538842220358408,0.010977960646206675,0.010977960646206675,0.011563451880671032,0.011563451880671032,0.01024609660312623
86,0.0016003731155606565,0.0016003731155606565,0.002514872038738174,0.0027434967695325538,0.0029721215003269334,0.0034293709619156927,0.0038866204235044515,0.0034293709619156927,0.0054869935390651076,0.006401492462242626,0.005944243000653867,0.007773240847008903,0.00937361396256956,0.009830863424158318,0.010745362347335837,0.010059488154952697,0.010745362347335837,0.010288112885747077,0.012802984924485252,0.013946108578457149,0.01348885911686839,0.01371748384766277,0.01348885911686839,0.012802984924485252,0.014403358040045907,0.015317856963223424,0.016232355886400943,0.015546481694017806,0.015317856963223424
87,0.0005394121486404117,0.0016182364459212352,0.001887942520241441,0.0021576485945616467,0.003506178966162676,0.0045850032634434995,0.0048547093377637055,0.005394121486404117,0.006203239709364735,0.008900300452566793,0.010518536898488027,0.013215597641690086,0.01483383408761132,0.016452070533532554,0.016452070533532554,0.017261188756493174,0.016452070533532554,0.01807030697945379,0.017800600905133586,0.017800600905133586,0.018340013053773998,0.019418837351054822,0.019958249499695234,0.018340013053773998,0.018609719128094202,0.020767367722655847,0.021037073796976054,0.019149131276734614,0.017261188756493174
88,0.008900756564307966,0.01056964842011571,0.012794837561192702,0.015298175344904318,0.017245215843346682,0.018079661771250557,0.02113929684023142,0.030596350689808635,0.028093012906097017,0.035046728971962614,0.04172229639519359,0.04978860703159769,0.05451713395638629,0.06870271473075211,0.07037160658655986,0.07398753894080998,0.07037160658655986,0.06898086337338673,0.07454383622607921,0.07482198486871385,0.07037160658655986,0.06898086337338673,0.07064975522919449,0.07704717400979083,0.07398753894080998,0.07454383622607921,0.07482198486871385,0.07482198486871385,0.07621272808188696
89,0.0018067064945076123,0.0015055887454230102,0.0030111774908460204,0.003312295239930622,0.003914530738099826,0.004817883985353632,0.0054201194835228365,0.009635767970707265,0.010539121217961071,0.011141356716130276,0.011442474465214878,0.012044709963384082,0.015658122952399305,0.022583831181345153,0.025595008672191173,0.029208421661206397,0.030412892657544807,0.030714010406629407,0.030412892657544807,0.03101512815571401,0.028305068413952594,0.028606186163037194,0.027401715166698787,0.026498361919444977,0.025595008672191173,0.025293890923106573,0.024992773174021966,0.027401715166698787,0.025896126421275777
90,0.017838667094794678,0.027828320667879696,0.03496378750579757,0.04352634771129901,0.04852117449784152,0.06707338827642798,0.0777765885333048,0.09846944236326662,0.09775589567947483,0.1048913625173927,0.11702165614185307,0.12201648292839559,0.12629776303114632,0.1434228834421492,0.15626672375040138,0.154126083699026,0.15483963038281778,0.14556352349352455,0.15127189696385884,0.15769381711798494,0.154126083699026,0.1491312569124835,0.14984480359627528,0.15840736380177675,0.15483963038281778,0.15698027043419316,0.16340219058831926,0.16126155053694388,0.1434228834421492
91,0.003865390430960716,0.006214941477230956,0.00924662024661191,0.0114445873544131,0.014855225969966673,0.019175368216334532,0.02228283895495001,0.027285108924428585,0.03152945920156192,0.0343337620632393,0.0391086561250143,0.04001815975582859,0.04441409397143098,0.048431068340860736,0.052069082864117884,0.05745031267976908,0.06298312643388931,0.06904648397265123,0.07056232335734171,0.07147182698815599,0.07260870652667384,0.08526596538883932,0.08594809311195005,0.08973769157367623,0.09140511489683577,0.09322412215846433,0.09329991412769886,0.09223882655841553,0.08860081203515838
92,0.009233083936788697,0.012765203295157526,0.015739619596941805,0.018466167873577393,0.02342352837655119,0.030735635118437535,0.038171675872898235,0.04585558465250762,0.052733922350383766,0.059922095079695765,0.06834960793475121,0.0724394303497046,0.07968957008530378,0.08960429109125137,0.10150195629838848,0.10831832698997745,0.1145150276186947,0.11953435512795567,0.12083566225998629,0.12257073843602712,0.1197202561468172,0.12312844149261166,0.1219510683731554,0.12232287041087843,0.12257073843602712,0.12542122072523706,0.12424384760578078,0.12430581461206795,0.12294254047375014
93,0.005508490559824303,0.008562110326683428,0.012034854375268314,0.013172477425666811,0.01574709801341078,0.0199383408306684,0.023351209981863894,0.027722077491289698,0.03275156887199884,0.04071493022478833,0.04053530553262014,0.045385172221161105,0.05167203644704754,0.05771940108337639,0.07023325463775987,0.07232887604638867,0.07586149499236296,0.07843611558010692,0.08011261270700998,0.08418410572948881,0.08747722508590551,0.0897524711867025,0.0943029633882965,0.09562021113086318,0.09693745887342986,0.09807508192382836,0.09693745887342986,0.09657820948909349,0.0942430884909071
94,0.008676845127560291,0.012944146009966993,0.016073499990398574,0.019060610608083263,0.021763234500274176,0.027310725647402882,0.033213825201398824,0.03911692475539476,0.0463002145741127,0.05405247784381821,0.0619469844762706,0.06834793579988066,0.07325533181464836,0.08321236720693066,0.09729446011887279,0.10483335834445796,0.11471927205536682,0.11742189594755773,0.12296938709468644,0.12880136496730893,0.13911400876645844,0.14551496009006848,0.15049347778620964,0.15575648220784458,0.1588147145069027,0.15867247114415584,0.15995266140887782,0.15981041804613094,0.16201519016870775
95,0.007209493460989431,0.012015822434982384,0.015380252716777452,0.019065104930172053,0.022509640694867,0.029158395775557254,0.03019976705325573,0.03532651795884821,0.039171581138042574,0.040373163381540816,0.04245590593693776,0.04678160201353142,0.051668036470424256,0.057836158653715206,0.05847700251691427,0.06336343697380711,0.06536607404630417,0.06632733984110276,0.06672786725560217,0.06808966046490018,0.06937134819129831,0.07161430171249501,0.07577978682328891,0.07297609492179301,0.07337662233629243,0.07361693878499208,0.07433788813109103,0.07698136906678715,0.07545936489168938
971,0.0,0.0,0.0,0.0,0.0015920229039028443,0.0015920229039028443,0.0015920229039028443,0.0015920229039028443,0.005572080163659955,0.007694777368863747,0.011674834628620857,0.011674834628620857,0.00928680027276659,0.009817474574067538,0.00928680027276659,0.009817474574067538,0.009552137423417066,0.009552137423417066,0.009552137423417066,0.01061348602601896,0.009021463122116116,0.008756125971465642,0.008756125971465642,0.008756125971465642,0.009817474574067538,0.010082811724718014,0.010878823176669435,0.010878823176669435,0.00928680027276659
972,0.004459942745485005,0.004738689167077818,0.005296182010263444,0.005296182010263444,0.005296182010263444,0.005296182010263444,0.0036237034807065664,0.0061324212750418815,0.00808364622619157,0.012264842550083763,0.01477356034441908,0.015888546030790332,0.015888546030790332,0.01783977098194002,0.017561024560347204,0.015888546030790332,0.01477356034441908,0.014216067501233453,0.015052306766011892,0.015331053187604703,0.014216067501233453,0.013658574658047826,0.013101081814862203,0.012264842550083763,0.011428603285305325,0.010592364020526887,0.010871110442119698,0.010871110442119698,0.010592364020526887
973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017200394921067386,0.0017200394921067386,0.0024080552889494343,0.0024080552889494343,0.0024080552889494343,0.0024080552889494343,0.0024080552889494343,0.0030960710857921296,0.0030960710857921296,0.0030960710857921296,0.0030960710857921296,0.005160118476320217,0.005160118476320217,0.006192142171584259,0.0065361500700056065
974,0.00023256922713757282,0.00023256922713757282,0.00023256922713757282,0.00023256922713757282,0.00023256922713757282,0.00023256922713757282,0.0003488538407063592,0.0003488538407063592,0.0003488538407063592,0.0003488538407063592,0.0017442692035317963,0.00616308451914568,0.006511938359852039,0.006628222973420826,0.00616308451914568,0.006279369132714467,0.00616308451914568,0.005349092224164176,0.005116522997026603,0.005232807610595388,0.004302530702045098,0.00453509992918267,0.004186246088476312,0.004883953769889029,0.0034885384070635927,0.0032559691799260194,0.0032559691799260194,0.0032559691799260194,0.002790830725650874
976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003220369913157358,0.006440739826314716,0.005367283188595596,0.00608292094707501,0.005725102067835303,0.005725102067835303,0.005367283188595596,0.005725102067835303,0.007156377584794129,0.007156377584794129,0.007872015343273543,0.007872015343273543,0.005367283188595596,0.006440739826314716
