dep,2020-04-01,2020-04-23,2020-04-22,2020-04-03,2020-04-25,2020-04-02,2020-04-24,2020-04-05,2020-04-27,2020-04-04,2020-04-26,2020-04-07,2020-04-29,2020-04-06,2020-04-28,2020-03-31,2020-04-21,2020-03-30,2020-04-20,2020-03-29,2020-04-19,2020-03-22,2020-04-12,2020-05-03,2020-03-21,2020-04-11,2020-05-04,2020-03-24,2020-04-14,2020-05-01,2020-03-23,2020-04-13,2020-05-02,2020-03-26,2020-04-16,2020-03-25,2020-04-15,2020-03-28,2020-04-18,2020-05-05,2020-03-27,2020-04-17,2020-04-30,2020-03-20,2020-04-10,2020-03-19,2020-04-09,2020-04-08
37,2.7977368332951328E-5,5.738753031418702E-5,5.738753031418702E-5,3.6585426776209726E-5,5.9539415191611E-5,3.1564080085884835E-5,5.810482645803679E-5,4.017206743869145E-5,6.025670778134325E-5,4.017206743869145E-5,5.9539415191611E-5,4.447599713506198E-5,6.025670778134325E-5,4.447599713506198E-5,6.025670778134325E-5,2.4390626958164498E-5,5.738753031418702E-5,2.1521212530271837E-5,5.5952934472342553E-5,1.7934417834916008E-5,5.5952934472342553E-5,3.5869428163659074E-6,5.451833389161212E-5,6.312586629333129E-5,2.152169244868633E-6,5.451833389161212E-5,6.384315295961262E-5,5.02171164783427E-6,5.523563477434004E-5,6.312586629333129E-5,4.3043278246017455E-6,5.451833389161212E-5,6.312586629333129E-5,8.608612989084215E-6,5.523563477434004E-5,7.891235090809534E-6,5.523563477434004E-5,1.506496074993402E-5,5.523563477434004E-5,6.384315295961262E-5,1.3630225097791128E-5,5.523563477434004E-5,6.169128940671764E-5,2.152169244868633E-6,5.0931811706954456E-5,1.4347806815993664E-6,4.877988417920451E-5,4.6627945988608905E-5
38,2.094210628551232E-5,4.497278726568655E-5,4.394292820954239E-5,2.3688537125269017E-5,4.6345928875031204E-5,2.1972019885761765E-5,4.6002643879692474E-5,2.6434950597007073E-5,4.6345928875031204E-5,2.506174603217486E-5,4.6345928875031204E-5,2.9867943013213965E-5,4.7032498051571745E-5,2.8151450197231943E-5,4.668921359892654E-5,1.956888435260655E-5,4.325635414872924E-5,1.8538965053385892E-5,4.222649102232894E-5,1.6135810523554845E-5,4.153991424800098E-5,1.0299632648329009E-6,3.604726097806661E-5,4.737578223287083E-5,3.4332135971410287E-7,3.536067443490772E-5,4.737578223287083E-5,2.4032438182306124E-6,3.707713875765539E-5,4.737578223287083E-5,2.4032438182306124E-6,3.639055384265429E-5,4.737578223287083E-5,7.553007219071067E-6,3.982346756344815E-5,5.836426203748857E-6,3.982346756344815E-5,1.270270955603011E-5,4.1196625453855947E-5,4.737578223287083E-5,1.2016086105793499E-5,4.085333638826108E-5,4.737578223287083E-5,0.0,3.433079258491481E-5,0.0,3.330090829266398E-5,3.055453824010793E-5
39,2.189531836996136E-5,7.241876354649022E-5,7.073474339880114E-5,2.5263730913885516E-5,7.578678425203055E-5,2.357952790757498E-5,7.241876354649022E-5,2.6947927388750776E-5,7.74707848099831E-5,2.6947927388750776E-5,7.578678425203055E-5,3.5368811794810096E-5,8.083876633669896E-5,3.0316300744733783E-5,8.083876633669896E-5,2.0211102300801145E-5,6.399859750801448E-5,1.852687970023653E-5,6.399859750801448E-5,1.852687970023653E-5,6.399859750801448E-5,0.0,4.8841887232880205E-5,8.083876633669896E-5,0.0,4.7157775660844036E-5,8.252274730546714E-5,1.6842944504173642E-6,5.3894182765160214E-5,8.083876633669896E-5,0.0,5.2210090784987644E-5,8.083876633669896E-5,1.3474172708934692E-5,5.726234713418913E-5,5.052863755224852E-6,5.557826821484502E-5,1.852687970023653E-5,6.399859750801448E-5,8.42067217447049E-5,1.852687970023653E-5,6.063048538167216E-5,8.083876633669896E-5,0.0,4.7157775660844036E-5,0.0,4.042126406557855E-5,3.705296908274244E-5
40,8.433250535392568E-6,1.7920461648498896E-5,1.686633731486678E-5,9.487395338079372E-6,1.7920461648498896E-5,8.433250535392568E-6,1.7920461648498896E-5,1.0541537582187298E-5,1.7920461648498896E-5,1.0541537582187298E-5,1.7920461648498896E-5,1.370394896229414E-5,1.7920461648498896E-5,1.370394896229414E-5,1.7920461648498896E-5,6.324953253943344E-6,1.686633731486678E-5,5.270800775156084E-6,1.686633731486678E-5,4.2166457376438295E-6,1.581221042254987E-5,0.0,1.4758080971728608E-5,1.7920461648498896E-5,0.0,1.4758080971728608E-5,1.7920461648498896E-5,0.0,1.581221042254987E-5,1.7920461648498896E-5,0.0,1.4758080971728608E-5,1.7920461648498896E-5,4.2166457376438295E-6,1.581221042254987E-5,3.1624881412977264E-6,1.581221042254987E-5,4.2166457376438295E-6,1.581221042254987E-5,1.7920461648498896E-5,4.2166457376438295E-6,1.581221042254987E-5,1.7920461648498896E-5,0.0,1.4758080971728608E-5,0.0,1.4758080971728608E-5,1.4758080971728608E-5
41,1.9870569647556943E-5,5.431073683757565E-5,5.431073683757565E-5,2.516923467822644E-5,5.695986734625311E-5,2.516923467822644E-5,5.695986734625311E-5,2.516923467822644E-5,5.695986734625311E-5,2.516923467822644E-5,5.695986734625311E-5,2.7818542951167997E-5,5.828442654092924E-5,2.7818542951167997E-5,5.695986734625311E-5,1.5896528449530057E-5,5.431073683757565E-5,1.05977502841316E-5,5.431073683757565E-5,9.27304564116549E-6,5.0337010775491125E-5,1.3247329282875618E-6,3.8415614431066116E-5,6.358262292204022E-5,1.3247329282875618E-6,3.8415614431066116E-5,6.358262292204022E-5,2.649461815644531E-6,3.974023018507426E-5,6.225807988631365E-5,2.649461815644531E-6,3.8415614431066116E-5,6.225807988631365E-5,5.298907468147457E-6,4.238944957294996E-5,3.974186662288423E-6,4.238944957294996E-5,7.948336957513125E-6,5.0337010775491125E-5,6.4907161918091E-5,7.948336957513125E-6,5.0337010775491125E-5,5.960898169583101E-5,1.3247329282875618E-6,3.709099463681754E-5,0.0,3.576637080240032E-5,2.9143191027018265E-5
42,5.16758658832148E-5,9.426124353309317E-5,9.369346596411194E-5,5.8489806925237616E-5,9.59645717860362E-5,5.5650677816765834E-5,9.426124353309317E-5,6.303237489367307E-5,9.653234638588293E-5,6.246455649603967E-5,9.653234638588293E-5,6.700708289039628E-5,9.710012024335449E-5,6.587145574617239E-5,9.653234638588293E-5,4.8836692229223424E-5,9.199012880371885E-5,4.59975000140899E-5,9.142234826557207E-5,4.031905989990778E-5,8.915121869029236E-5,9.086312052632221E-6,7.949878549261174E-5,9.993897839669502E-5,6.246859957470747E-6,7.552419182012115E-5,1.0107451646220559E-4,1.306151379770499E-5,8.233775870277202E-5,9.937120825058821E-5,1.0789974398819133E-5,8.06343770036347E-5,9.993897839669502E-5,2.4986900721725478E-5,8.51767133547499E-5,1.9876060708700634E-5,8.347334279058932E-5,3.577625435070817E-5,8.68800772381486E-5,1.0221005155856678E-4,2.6690500693813298E-5,8.51767133547499E-5,9.823566573146904E-5,5.111073921249667E-6,7.552419182012115E-5,2.839492937792262E-6,7.154956177245173E-5,7.041394650620996E-5
43,9.570026066615715E-6,1.33979774467346E-5,1.33979774467346E-5,9.570026066615715E-6,1.33979774467346E-5,9.570026066615715E-6,1.33979774467346E-5,1.1484005974160315E-5,1.33979774467346E-5,1.1484005974160315E-5,1.33979774467346E-5,1.33979774467346E-5,1.33979774467346E-5,1.1484005974160315E-5,1.33979774467346E-5,9.570026066615715E-6,1.33979774467346E-5,9.570026066615715E-6,1.33979774467346E-5,9.570026066615715E-6,1.33979774467346E-5,1.9140220840900102E-6,1.33979774467346E-5,1.33979774467346E-5,1.9140220840900102E-6,1.33979774467346E-5,1.33979774467346E-5,3.8280357326450885E-6,1.33979774467346E-5,1.33979774467346E-5,3.8280357326450885E-6,1.33979774467346E-5,1.33979774467346E-5,9.570026066615715E-6,1.33979774467346E-5,5.742040945932453E-6,1.33979774467346E-5,9.570026066615715E-6,1.33979774467346E-5,1.33979774467346E-5,9.570026066615715E-6,1.33979774467346E-5,1.33979774467346E-5,1.9140220840900102E-6,1.33979774467346E-5,0.0,1.33979774467346E-5,1.33979774467346E-5
44,1.903781801809701E-5,3.2937919929397144E-5,3.2937919929397144E-5,2.2966152787435288E-5,3.2937919929397144E-5,2.1153079616929683E-5,3.2937919929397144E-5,2.477921838893217E-5,3.2937919929397144E-5,2.3872686534317922E-5,3.2937919929397144E-5,2.6290100608205564E-5,3.354226209448554E-5,2.5685748351189504E-5,3.2937919929397144E-5,1.813127417898289E-5,3.2635748531391765E-5,1.541163130779484E-5,3.233357692323926E-5,1.4505079899359643E-5,3.233357692323926E-5,4.23069834803644E-6,3.1124888388091365E-5,3.384443286166557E-5,3.0219315968971816E-6,3.052054285909667E-5,3.384443286166557E-5,6.043842166571099E-6,3.142706083722103E-5,3.354226209448554E-5,4.83508046193031E-6,3.142706083722103E-5,3.354226209448554E-5,9.065731709314374E-6,3.20314051048429E-5,7.252600506902985E-6,3.1729233076202395E-5,1.3598526598670852E-5,3.233357692323926E-5,3.444877376539519E-5,1.1181041878425487E-5,3.233357692323926E-5,3.354226209448554E-5,2.1153543257576438E-6,3.052054285909667E-5,1.208775162063679E-6,2.8405326884670434E-5,2.7498802599147163E-5
45,4.32435011711335E-5,1.0873648731672666E-4,1.0682906425080748E-4,5.723312383739124E-5,1.1255130831661666E-4,4.833068882624346E-5,1.1064390200536946E-4,6.0412520687998974E-5,1.1509450370045006E-4,5.9140764740834785E-5,1.1318710855872426E-4,6.804297816543635E-5,1.1890926885239995E-4,6.486363717583806E-5,1.1763768419151596E-4,3.5612607956130924E-5,1.0428582046458833E-4,3.116119166068221E-5,1.0428582046458833E-4,2.8617504720929565E-5,1.0365000719099288E-4,7.631518976494909E-6,8.26676469428806E-5,1.2272400049652489E-4,3.815776251138716E-6,8.203180201916198E-5,1.2272400049652489E-4,1.0175328835039749E-5,9.093354623807692E-5,1.214524270048826E-4,1.0175328835039749E-5,8.775437281973002E-5,1.214524270048826E-4,1.844260797385272E-5,9.474852362053263E-5,1.3355070205252885E-5,9.411269638403595E-5,2.2258222189632662E-5,1.0110674478798094E-4,1.239955702650338E-4,1.9078546004530843E-5,9.856346749143495E-5,1.2081663886286759E-4,2.5438545591978024E-6,8.139595616441326E-5,1.907892316268724E-6,7.758086148654672E-5,7.440159032044992E-5
46,1.0031749097399309E-5,3.761786435346594E-5,3.761786435346594E-5,2.006326647712433E-5,3.761786435346594E-5,2.006326647712433E-5,3.761786435346594E-5,2.006326647712433E-5,3.761786435346594E-5,2.006326647712433E-5,3.761786435346594E-5,2.2571109617486693E-5,3.761786435346594E-5,2.2571109617486693E-5,3.761786435346594E-5,7.523833546966455E-6,3.761786435346594E-5,7.523833546966455E-6,3.260233736529233E-5,7.523833546966455E-6,3.0094552150072294E-5,0.0,3.0094552150072294E-5,3.761786435346594E-5,0.0,3.0094552150072294E-5,3.761786435346594E-5,0.0,3.0094552150072294E-5,3.761786435346594E-5,0.0,3.0094552150072294E-5,3.761786435346594E-5,2.5079589984822833E-6,3.0094552150072294E-5,2.5079589984822833E-6,3.0094552150072294E-5,5.015903514017724E-6,3.0094552150072294E-5,3.761786435346594E-5,2.5079589984822833E-6,3.0094552150072294E-5,3.761786435346594E-5,0.0,2.507893827624029E-5,0.0,2.507893827624029E-5,2.507893827624029E-5
47,1.4461517252195827E-5,1.5776176760457534E-5,1.5776176760457534E-5,1.5776176760457534E-5,1.5776176760457534E-5,1.5776176760457534E-5,1.5776176760457534E-5,1.5776176760457534E-5,1.7090832289105264E-5,1.5776176760457534E-5,1.7090832289105264E-5,1.5776176760457534E-5,1.7090832289105264E-5,1.5776176760457534E-5,1.7090832289105264E-5,1.4461517252195827E-5,1.5776176760457534E-5,1.4461517252195827E-5,1.5776176760457534E-5,1.3146853764296047E-5,1.5776176760457534E-5,1.314703285605691E-6,1.5776176760457534E-5,1.7090832289105264E-5,0.0,1.5776176760457534E-5,1.7090832289105264E-5,3.94409791720411E-6,1.5776176760457534E-5,1.7090832289105264E-5,3.94409791720411E-6,1.5776176760457534E-5,1.7090832289105264E-5,6.573476629479216E-6,1.5776176760457534E-5,3.94409791720411E-6,1.5776176760457534E-5,1.3146853764296047E-5,1.5776176760457534E-5,1.7090832289105264E-5,9.202839422623771E-6,1.5776176760457534E-5,1.7090832289105264E-5,0.0,1.5776176760457534E-5,0.0,1.5776176760457534E-5,1.5776176760457534E-5
48,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,0.0,1.1385805757958416E-5,1.1385805757958416E-5,0.0,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,0.0,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,1.1385805757958416E-5,0.0,1.1385805757958416E-5,0.0,1.1385805757958416E-5,1.1385805757958416E-5
49,3.5662719934365004E-5,5.854919145827496E-5,5.854919145827496E-5,4.045301144904159E-5,5.90814206321069E-5,3.832399952117937E-5,5.854919145827496E-5,4.151751349914479E-5,5.9613649153691216E-5,4.098526280024419E-5,5.90814206321069E-5,4.4711003994392646E-5,5.9613649153691216E-5,4.3114261682147096E-5,5.9613649153691216E-5,3.087237558183591E-5,5.8016961632193784E-5,2.501743850551836E-5,5.8016961632193784E-5,2.0226976731580204E-5,5.6420268240438906E-5,4.25838917888982E-6,5.269462749732279E-5,6.067810424012336E-5,3.7260928149885147E-6,5.163015284310156E-5,6.067810424012336E-5,1.1178182540763962E-5,5.375909954238034E-5,5.9613649153691216E-5,6.9198612123399185E-6,5.269462749732279E-5,6.0145877023029504E-5,1.4904179452647964E-5,5.588803580534483E-5,1.1710469771038277E-5,5.588803580534483E-5,2.0226976731580204E-5,5.588803580534483E-5,6.227478197805073E-5,1.756558624676837E-5,5.588803580534483E-5,5.9613649153691216E-5,1.5969008352280806E-6,5.109791453763494E-5,1.5969008352280806E-6,5.003343596988527E-5,4.7372228135673973E-5
50,2.0356979919949996E-5,3.5402830073088916E-5,3.5402830073088916E-5,2.301216782386389E-5,3.5402830073088916E-5,2.2127106992890046E-5,3.5402830073088916E-5,2.5667339494503182E-5,3.5402830073088916E-5,2.389722685105484E-5,3.5402830073088916E-5,2.743744492329389E-5,3.717289582231386E-5,2.6552393110775278E-5,3.717289582231386E-5,1.770177578265944E-5,3.5402830073088916E-5,1.6816704129508863E-5,3.5402830073088916E-5,1.4161478347407314E-5,3.3632757109529786E-5,5.310608494952594E-6,2.8322494932259226E-5,3.717289582231386E-5,3.54041287871417E-6,2.8322494932259226E-5,3.717289582231386E-5,7.0807968958570045E-6,2.8322494932259226E-5,3.717289582231386E-5,6.19570359736609E-6,2.8322494932259226E-5,3.717289582231386E-5,7.96588839062555E-6,3.0977634137234075E-5,7.0807968958570045E-6,3.009258953917375E-5,1.2391318807250773E-5,3.186267693157767E-5,3.717289582231386E-5,8.850978081582651E-6,3.0977634137234075E-5,3.717289582231386E-5,3.54041287871417E-6,2.8322494932259226E-5,1.770210047082912E-6,2.743744492329389E-5,2.743744492329389E-5
51,6.700809500217062E-5,1.116744152471116E-4,1.116744152471116E-4,7.470951244831114E-5,1.1321455125424358E-4,7.085882079655802E-5,1.1321455125424358E-4,7.77900411874238E-5,1.1321455125424358E-4,7.77900411874238E-5,1.1321455125424358E-4,8.395103311419369E-5,1.1475468179961952E-4,7.856016995803542E-5,1.1398461720964864E-4,6.392748978355714E-5,1.1013427377818484E-4,6.08468627129602E-5,1.0936420099553631E-4,5.0064495877025416E-5,1.0705397445479205E-4,1.2324103695803772E-5,9.627275477059074E-5,1.2091514936433766E-4,8.472858858820903E-6,9.319235713035942E-5,1.2168520166561894E-4,2.3107407553505166E-5,9.70428507667726E-5,1.1783492650525824E-4,1.9256258340145435E-5,9.627275477059074E-5,1.2014509569766578E-4,3.389044367408383E-5,1.0166339806767852E-4,3.080960353040069E-5,1.0166339806767852E-4,4.77539538695274E-5,1.0628389621026159E-4,1.2245525260151446E-4,3.774146312021784E-5,1.0397365328365889E-4,1.1552474502416108E-4,3.8513199731610085E-6,8.934182935482333E-5,1.5405320876837726E-6,8.780160868551888E-5,8.549126743955895E-5
52,2.565918182801531E-5,1.000622372556791E-4,1.000622372556791E-4,2.565918182801531E-5,1.0262763252184464E-4,2.565918182801531E-5,1.000622372556791E-4,3.848820426167072E-5,1.0519301263410852E-4,3.335664076423098E-5,1.0519301263410852E-4,5.38825309606657E-5,1.077583775928426E-4,4.8751149358407066E-5,1.077583775928426E-4,2.565918182801531E-5,9.493140126131259E-5,2.0527466741583745E-5,9.493140126131259E-5,2.0527466741583745E-5,8.980050464957673E-5,5.131957647602209E-6,6.671071971836598E-5,1.077583775928426E-4,5.131957647602209E-6,6.671071971836598E-5,1.077583775928426E-4,7.697913730446072E-6,6.927631200019606E-5,1.077583775928426E-4,5.131957647602209E-6,6.671071971836598E-5,1.077583775928426E-4,1.539569101691273E-5,7.440745109582951E-5,1.0263854652762064E-5,6.927631200019606E-5,2.0527466741583745E-5,8.980050464957673E-5,1.077583775928426E-4,1.796158645910568E-5,7.697299790979818E-5,1.077583775928426E-4,0.0,6.15794896854945E-5,0.0,5.644819902594267E-5,5.644819902594267E-5
53,2.133269115539634E-5,3.4131802889722476E-5,3.4131802889722476E-5,2.559910364513928E-5,3.4131802889722476E-5,2.275483330893547E-5,3.4131802889722476E-5,2.702123182786496E-5,3.5553903131837575E-5,2.702123182786496E-5,3.4131802889722476E-5,2.702123182786496E-5,3.5553903131837575E-5,2.702123182786496E-5,3.5553903131837575E-5,1.991054434498697E-5,3.4131802889722476E-5,1.5644075971460982E-5,3.4131802889722476E-5,1.4221910532879929E-5,3.270969799081877E-5,2.8444193649934584E-6,2.9865474222909225E-5,3.5553903131837575E-5,2.8444193649934584E-6,2.9865474222909225E-5,3.5553903131837575E-5,5.688820100534159E-6,3.12875884352888E-5,3.5553903131837575E-5,4.266622061381936E-6,3.12875884352888E-5,3.5553903131837575E-5,9.955386274106873E-6,3.12875884352888E-5,8.533202206866124E-6,3.12875884352888E-5,1.2799740437083273E-5,3.270969799081877E-5,3.5553903131837575E-5,1.1377565684233376E-5,3.12875884352888E-5,3.5553903131837575E-5,2.8444193649934584E-6,2.9865474222909225E-5,2.8444193649934584E-6,2.9865474222909225E-5,2.9865474222909225E-5
54,9.8097881899259E-5,1.6645603161172847E-4,1.6407853744521215E-4,1.2128141667906036E-4,1.6942788101723133E-4,1.1236481899208628E-4,1.670504031197446E-4,1.2722571343375266E-4,1.7239971008660125E-4,1.2484800449517598E-4,1.7121098089917914E-4,1.367364190136502E-4,1.7477715870049213E-4,1.3257551095021666E-4,1.7477715870049213E-4,8.56139274666978E-5,1.6170103026331178E-4,8.085804090740448E-5,1.5932351006588493E-4,7.194061323186357E-5,1.5813474508625632E-4,2.021592161631302E-5,1.4743571384076868E-4,1.8072072329574222E-4,6.540548205201452E-6,1.4505811554719E-4,1.825037768129227E-4,3.507996953321113E-5,1.5337965262840586E-4,1.7893766245796928E-4,2.4972472300086872E-5,1.5100208687551393E-4,1.8012637049652123E-4,4.2809073403420084E-5,1.551628184012763E-4,3.9836357424218365E-5,1.5397404203289341E-4,6.95626015940598E-5,1.5694597685278903E-4,1.830981263585604E-4,5.351068244991144E-5,1.5575720536527247E-4,1.7715459429954383E-4,1.7837956429201946E-6,1.4505811554719E-4,1.189197909417095E-6,1.4268050423708723E-4,1.391140628656868E-4
55,5.020704001964467E-5,1.2909209214304095E-4,1.2670184652800962E-4,7.411311443119866E-5,1.2909209214304095E-4,5.7379000516633706E-5,1.2909209214304095E-4,8.367517574808799E-5,1.2909209214304095E-4,8.128468015622056E-5,1.2909209214304095E-4,9.323702653731148E-5,1.2909209214304095E-4,9.08465835764914E-5,1.2909209214304095E-4,4.542566722182501E-5,1.2670184652800962E-4,4.542566722182501E-5,1.2670184652800962E-4,3.5862763701558566E-5,1.2670184652800962E-4,1.673632492977084E-5,1.0757940800200342E-4,1.2909209214304095E-4,1.673632492977084E-5,1.0757940800200342E-4,1.2909209214304095E-4,2.3908838180439056E-5,1.1714073251261798E-4,1.2909209214304095E-4,1.9127175841836234E-5,1.0996975886416338E-4,1.2909209214304095E-4,3.108123297679348E-5,1.219213158316856E-4,2.6299649607362737E-5,1.195310307501033E-4,3.5862763701558566E-5,1.2670184652800962E-4,1.314823246029413E-4,3.5862763701558566E-5,1.219213158316856E-4,1.2909209214304095E-4,1.4345460855573139E-5,1.0757940800200342E-4,1.1954583619291071E-5,9.801787298689728E-5,9.562745634073183E-5
56,2.1841606590664762E-5,4.0808426449432265E-5,4.0808426449432265E-5,2.7014457792238273E-5,4.0808426449432265E-5,2.356589717050479E-5,4.0808426449432265E-5,2.931348299377585E-5,4.195790406145278E-5,2.873872783433688E-5,4.1383165635694674E-5,3.1037743908146415E-5,4.36821147750465E-5,2.98882373924754E-5,4.253264172661218E-5,1.8393004892862745E-5,4.023368650247071E-5,1.6668693774792037E-5,3.965894579500083E-5,1.4944375810632135E-5,3.965894579500083E-5,5.747897707950013E-6,3.678523084822051E-5,4.425685015832544E-5,2.8739583631702182E-6,3.563573954512757E-5,4.5406318643306225E-5,6.322683294759845E-6,3.908420432682776E-5,4.36821147750465E-5,5.747897707950013E-6,3.793471910874973E-5,4.425685015832544E-5,9.196599817803385E-6,3.908420432682776E-5,6.322683294759845E-6,3.908420432682776E-5,1.4369601634463903E-5,3.965894579500083E-5,4.5406318643306225E-5,1.0920940602974652E-5,3.908420432682776E-5,4.36821147750465E-5,5.747931941559326E-7,3.333674781166822E-5,5.747931941559326E-7,3.218724738117318E-5,3.161249602492906E-5
57,1.0312507473555975E-4,1.8066235561543765E-4,1.7772876453020213E-4,1.1737620793039986E-4,1.8317684648817256E-4,1.110890009317858E-4,1.823386844815025E-4,1.2785468400150897E-4,1.8527224442781886E-4,1.228250470392742E-4,1.8485316564872283E-4,1.4126676446766042E-4,1.886248601026939E-4,1.3623728283156797E-4,1.8820578455864582E-4,9.641849729678352E-5,1.7521424211361765E-4,8.677761078205053E-5,1.7353788574771132E-4,7.671732710560892E-5,1.722806142268751E-4,2.012388876723706E-5,1.530019951134069E-4,1.9407280537528802E-4,1.6769972060900477E-5,1.5132555300681268E-4,1.9533001380995713E-4,3.689308379151249E-5,1.588694915251813E-4,1.9113930487444391E-4,2.515471526240476E-5,1.571930720678976E-4,1.9239652180111293E-4,4.988876459100721E-5,1.643178100702043E-4,4.4858224606244854E-5,1.6222231102624833E-4,6.749519567582095E-5,1.7102333906625917E-4,1.9742535311357399E-4,5.6596060596507085E-5,1.6767058750994553E-4,1.9072023175672133E-4,1.2158294297454361E-5,1.4839176374871585E-4,6.2888154090568394E-6,1.4797264937963867E-4,1.4503883747151E-4
58,1.5230806558348426E-5,5.004207304251211E-5,5.004207304251211E-5,1.5230806558348426E-5,5.221768455288262E-5,1.5230806558348426E-5,5.221768455288262E-5,2.1758131572184636E-5,5.221768455288262E-5,1.5230806558348426E-5,5.221768455288262E-5,2.1758131572184636E-5,5.221768455288262E-5,2.1758131572184636E-5,5.221768455288262E-5,1.3055009752628787E-5,5.004207304251211E-5,1.0879202046301895E-5,4.569081732502415E-5,8.703383439065668E-6,4.569081732502415E-5,4.351713521814017E-6,3.0461078987471713E-5,5.221768455288262E-5,2.175862211580136E-6,2.8285358483716095E-5,5.221768455288262E-5,4.351713521814017E-6,3.481248729569877E-5,5.221768455288262E-5,4.351713521814017E-6,3.481248729569877E-5,5.221768455288262E-5,4.351713521814017E-6,3.9163852005479756E-5,4.351713521814017E-6,3.698817510038863E-5,8.703383439065668E-6,4.351517311768831E-5,5.221768455288262E-5,6.527553931003739E-6,3.9163852005479756E-5,5.221768455288262E-5,2.175862211580136E-6,2.8285358483716095E-5,2.175862211580136E-6,2.3933884776181773E-5,2.3933884776181773E-5
59,4.746975325138532E-5,9.090925629725496E-5,8.973527280134942E-5,5.75333452846569E-5,9.191552533935399E-5,5.367566256770338E-5,9.174781399428242E-5,6.39068329602444E-5,9.292179205000924E-5,6.0887824141768246E-5,9.241865898617167E-5,6.994478763778303E-5,9.376034586104747E-5,6.675809979653571E-5,9.376034586104747E-5,4.394744094641475E-5,8.889671121839312E-5,3.740592801636773E-5,8.705187003651934E-5,3.3044864656382806E-5,8.654873017228795E-5,7.54854091406216E-6,7.782754657479778E-5,9.57728684018274E-5,6.3743320557004785E-6,7.749211293891095E-5,9.627599757980817E-5,1.4425986188292721E-5,8.017557477168403E-5,9.493431847654954E-5,1.1909860307207843E-5,7.933699473007396E-5,9.493431847654954E-5,2.063236770254707E-5,8.218816026509528E-5,1.7780798020624892E-5,8.084643763908082E-5,2.918696440990619E-5,8.503930708219161E-5,9.661141670791247E-5,2.6335450896941852E-5,8.436845069157297E-5,9.459889805307074E-5,3.6904141724260906E-6,7.59826583714783E-5,2.1807030740553427E-6,7.34668891005162E-5,7.111882463250972E-5
60,3.6317902815342394E-5,7.894808770370774E-5,7.736926658667233E-5,4.5791638870409045E-5,8.000063192637553E-5,4.316006625158886E-5,8.000063192637553E-5,4.7896885484604853E-5,8.052690308116517E-5,4.6317951480720646E-5,8.052690308116517E-5,5.315995737261991E-5,8.21057127190863E-5,4.84231955435224E-5,8.105317359813212E-5,3.15809572888081E-5,7.52641628356217E-5,2.8422964900370768E-5,7.421160713370052E-5,2.579128703503877E-5,7.36853283260753E-5,5.790014090709807E-6,6.473849102057276E-5,8.42107833081548E-5,5.263652363097319E-6,6.263332604493063E-5,8.42107833081548E-5,1.0000884945402194E-5,6.631735805573462E-5,8.42107833081548E-5,7.895454621620982E-6,6.473849102057276E-5,8.42107833081548E-5,1.8948849951795755E-5,6.947507490636446E-5,1.5264416099925852E-5,6.78962193509846E-5,2.4212272661188378E-5,7.21064880769082E-5,8.473704936117767E-5,2.4212272661188378E-5,7.10539247219159E-5,8.36845166175129E-5,4.737289997633935E-6,6.15807397304429E-5,1.5791024074874306E-6,5.8422965480068334E-5,5.684406974472109E-5
61,1.411536465240229E-5,3.450341480347745E-5,3.450341480347745E-5,2.038871279528972E-5,3.920821353428296E-5,1.7252050051047664E-5,3.920821353428296E-5,2.5093664435133396E-5,3.920821353428296E-5,2.352535288526284E-5,3.920821353428296E-5,2.5093664435133396E-5,3.920821353428296E-5,2.5093664435133396E-5,3.920821353428296E-5,1.411536465240229E-5,3.450341480347745E-5,1.0978656598833493E-5,3.293513723361229E-5,9.41029407643492E-6,3.293513723361229E-5,1.5683965059890084E-6,2.823027054446131E-5,3.920821353428296E-5,1.5683965059890084E-6,2.6661970321487108E-5,3.920821353428296E-5,3.136787348040437E-6,2.97985651040969E-5,3.920821353428296E-5,3.136787348040437E-6,2.97985651040969E-5,3.920821353428296E-5,7.84192589011045E-6,3.136685400053121E-5,6.273552040012032E-6,3.136685400053121E-5,9.41029407643492E-6,3.293513723361229E-5,3.920821353428296E-5,9.41029407643492E-6,3.293513723361229E-5,3.920821353428296E-5,1.5683965059890084E-6,2.5093664435133396E-5,1.5683965059890084E-6,2.5093664435133396E-5,2.5093664435133396E-5
