dep,2020-04-01,2020-04-23,2020-04-22,2020-04-03,2020-04-25,2020-04-02,2020-04-24,2020-04-05,2020-04-27,2020-04-04,2020-04-26,2020-04-07,2020-04-29,2020-04-06,2020-04-28,2020-03-31,2020-04-21,2020-03-30,2020-04-20,2020-03-29,2020-04-19,2020-03-22,2020-04-12,2020-05-03,2020-03-21,2020-04-11,2020-05-04,2020-03-24,2020-04-14,2020-05-01,2020-03-23,2020-04-13,2020-05-02,2020-03-26,2020-04-16,2020-03-25,2020-04-15,2020-03-28,2020-04-18,2020-05-05,2020-03-27,2020-04-17,2020-04-30,2020-03-20,2020-04-10,2020-03-19,2020-04-09,2020-04-08
46,6.26946304907478E-5,4.0108932987478475E-4,3.985836715504529E-4,9.779967067564037E-5,4.261451180502945E-4,7.523247059251141E-5,4.261451180502945E-4,9.779967067564037E-5,4.286506173645992E-4,9.779967067564037E-5,4.261451180502945E-4,1.379162422690483E-4,4.3616702858163554E-4,1.2036569816266957E-4,4.3616702858163554E-4,3.260233736529233E-5,3.9106660983785044E-4,3.260233736529233E-5,3.660087977349824E-4,3.260233736529233E-5,3.2340719881585457E-4,1.2539650165387121E-5,1.9557732260005398E-4,4.662313726387706E-4,1.2539650165387121E-5,1.9557732260005398E-4,4.662313726387706E-4,1.2539650165387121E-5,2.1312482760722475E-4,4.4618870784977763E-4,1.2539650165387121E-5,1.9557732260005398E-4,4.662313726387706E-4,2.006326647712433E-5,2.256583256875792E-4,1.5047536751290011E-5,2.2064496986055028E-4,2.2571109617486693E-5,3.133826858366902E-4,4.662313726387706E-4,2.006326647712433E-5,2.4821771076388954E-4,4.3867247007921213E-4,2.5079589984822833E-6,1.8053603969540714E-4,2.5079589984822833E-6,1.6800123932443975E-4,1.5045191098411723E-4
47,4.864137115500034E-5,9.464846542929637E-5,9.464846542929637E-5,5.258502735644571E-5,9.464846542929637E-5,4.995592720112839E-5,9.464846542929637E-5,5.6528647747339624E-5,9.72772950429357E-5,5.389957146568315E-5,9.596288222518838E-5,5.915770811362378E-5,1.0122050962745396E-4,5.6528647747339624E-5,9.72772950429357E-5,4.3383107180130176E-5,9.33340446552356E-5,4.3383107180130176E-5,9.070519117251145E-5,3.9439367418427185E-5,9.070519117251145E-5,6.573476629479216E-6,6.441578110055662E-5,1.0253490653286335E-4,3.94409791720411E-6,6.047223232852529E-5,1.0253490653286335E-4,1.7090832289105264E-5,6.83592940640839E-5,1.0253490653286335E-4,1.3146853764296047E-5,6.441578110055662E-5,1.0253490653286335E-4,2.3664050238977497E-5,7.624621256822757E-5,2.1034774997605515E-5,7.230277121975746E-5,3.6810187681430355E-5,8.676188111155747E-5,1.0253490653286335E-4,2.6293309562471794E-5,8.281853524578424E-5,1.0253490653286335E-4,0.0,6.047223232852529E-5,0.0,6.047223232852529E-5,5.915770811362378E-5
48,8.538626815566823E-5,9.107808918028803E-5,9.107808918028803E-5,9.107808918028803E-5,9.107808918028803E-5,9.107808918028803E-5,9.107808918028803E-5,9.107808918028803E-5,9.107808918028803E-5,9.107808918028803E-5,9.107808918028803E-5,9.107808918028803E-5,9.107808918028803E-5,9.107808918028803E-5,9.107808918028803E-5,7.400240231219043E-5,9.107808918028803E-5,7.400240231219043E-5,9.107808918028803E-5,6.831035748942157E-5,9.107808918028803E-5,1.1385805757958416E-5,9.107808918028803E-5,1.1384462734349982E-4,0.0,9.107808918028803E-5,1.1384462734349982E-4,4.554143214584979E-5,9.107808918028803E-5,1.0815310468913454E-4,2.277131302450236E-5,9.107808918028803E-5,1.0815310468913454E-4,5.123377539352858E-5,9.107808918028803E-5,5.123377539352858E-5,9.107808918028803E-5,6.261823806335874E-5,9.107808918028803E-5,1.1384462734349982E-4,5.123377539352858E-5,9.107808918028803E-5,9.107808918028803E-5,0.0,9.107808918028803E-5,0.0,9.107808918028803E-5,9.107808918028803E-5
49,1.516793678130307E-4,3.2990144675423957E-4,3.2139101039938727E-4,1.708350990587427E-4,3.330928173922337E-4,1.623215450376612E-4,3.314971350046711E-4,1.8041264784768885E-4,3.4000737332411085E-4,1.7509181348527043E-4,3.330928173922337E-4,2.0541969617961556E-4,3.485174448840358E-4,1.8679756303411832E-4,3.447943090953328E-4,1.3837627954789615E-4,3.144761580611043E-4,1.1549401447984406E-4,3.123484890376266E-4,1.032541684777192E-4,3.080931197191772E-4,2.0226976731580204E-5,2.639412024989731E-4,3.54899889121907E-4,1.5968744127425948E-5,2.533015151543232E-4,3.586229382784993E-4,4.4711003994392646E-5,2.788363268872112E-4,3.5277241813117433E-4,3.51304620600546E-5,2.703248897915289E-4,3.533042868559026E-4,6.812921679476356E-5,2.990503214725874E-4,5.429133458651289E-5,2.846878431293935E-4,9.154616689643181E-5,3.0649734547495456E-4,3.6447337961255773E-4,8.143445697345672E-5,3.027738494359144E-4,3.5170867872761795E-4,1.1710469771038277E-5,2.4053354626068127E-4,6.9198612123399185E-6,2.2989328543440309E-4,2.1818869742355493E-4
50,6.637793916762296E-5,1.6990727046339431E-4,1.6636821357004705E-4,8.053725326327737E-5,1.6990727046339431E-4,7.434261014927155E-5,1.6990727046339431E-4,9.823574673121367E-5,1.7167678809523824E-4,8.850166457916832E-5,1.7079203018059418E-4,1.0708472300229453E-4,1.7787004302988662E-4,1.0000555640966939E-4,1.752158017296568E-4,5.7528133427295724E-5,1.6548344484044013E-4,5.310316293019588E-5,1.6371390197380504E-4,4.248304978466808E-5,1.575204451608272E-4,1.2391318807250773E-5,1.2920637488860444E-4,1.8494794052563521E-4,1.0621152051995491E-5,1.265518361570309E-4,1.9025628794880976E-4,1.593163067252393E-5,1.3982436756427525E-4,1.822937424824835E-4,1.4161478347407314E-5,1.3009121752677902E-4,1.831784769659203E-4,2.301216782386389E-5,1.4955729947308108E-4,2.124204435822239E-5,1.4513326655472543E-4,3.451779449315301E-5,1.5309649336041478E-4,1.9202572267140706E-4,2.920754313748578E-5,1.504421006488737E-4,1.8052426810860714E-4,5.310608494952594E-6,1.2478213465522638E-4,0.0,1.1593351897445215E-4,1.0796961071278806E-4
51,4.4729494381995485E-4,9.125776821686206E-4,9.041224437478319E-4,5.088485410066155E-4,9.36405195740792E-4,4.911527753401871E-4,9.302562851310623E-4,5.503922877904347E-4,9.463969898055954E-4,5.450072114605426E-4,9.402482206628597E-4,6.173155220805269E-4,9.671484429772178E-4,5.727011784214147E-4,9.609999676300446E-4,4.09589056865171E-4,8.87211473047505E-4,3.310887498059738E-4,8.595375550680443E-4,3.0568855342213974E-4,8.46468703016243E-4,7.316923988468726E-5,7.395968622838137E-4,9.963525122084844E-4,5.160485038616855E-5,7.149895484405059E-4,0.0010009635015212873,1.3554590961241107E-4,7.695851410408208E-4,9.832877766255542E-4,9.858303866251906E-5,7.549757254427012E-4,9.909729628014927E-4,2.002233648812691E-4,8.057221103966654E-4,1.7943523325278984E-4,7.995713492332502E-4,2.856752311282526E-4,8.380121774154604E-4,0.0010063429271789618,2.2408999268185798E-4,8.272490884944058E-4,9.763709927891538E-4,3.1579815615245274E-5,7.026853686512434E-4,1.9256258340145435E-5,6.711543167041474E-4,6.450048786364245E-4
52,2.2574878771850873E-4,8.177816513395851E-4,8.15220477053609E-4,3.180667534675634E-4,8.408315402552743E-4,2.3344270110403636E-4,8.203428105214852E-4,4.1549221013650347E-4,8.408315402552743E-4,4.026743197014334E-4,8.408315402552743E-4,5.15458774022341E-4,8.561974532507424E-4,4.641967438870177E-4,8.510755426593844E-4,2.1805473802604102E-4,7.998531141444914E-4,1.898420562274686E-4,7.178846603788161E-4,1.8471228080526187E-4,7.127611183073675E-4,4.361970712588633E-5,6.23089346230707E-4,8.715628225992231E-4,3.848820426167072E-5,6.077151832022034E-4,8.971705635131396E-4,8.210404607122397E-5,6.384629650281108E-4,8.613193034369653E-4,4.361970712588633E-5,6.282139462980504E-4,8.638802058784639E-4,1.2571550801719546E-4,6.692085700841163E-4,8.210404607122397E-5,6.563981658290133E-4,1.8471228080526187E-4,7.025138528278008E-4,9.022919305087014E-4,1.7188757715520093E-4,6.794566214293762E-4,8.587583858944188E-4,3.335664076423098E-5,5.872154525161644E-4,0.0,5.564640420553887E-4,5.33399055181916E-4
53,1.0523111118487925E-4,2.6445133579731234E-4,2.6302998488504463E-4,1.265586341057529E-4,2.6587268205772806E-4,1.1802775062032889E-4,2.6587268205772806E-4,1.407764008745347E-4,2.715580205826362E-4,1.379328847569997E-4,2.6587268205772806E-4,1.4504164014282188E-4,2.8008588882250535E-4,1.436198983744466E-4,2.758219756344232E-4,1.0096548091441007E-4,2.545017817232504E-4,8.959026202631524E-5,2.502376173410894E-4,8.248059891844608E-5,2.473948178260976E-4,8.533202206866124E-6,1.763187815605737E-4,2.928773772135135E-4,7.1110134822877665E-6,1.7063219611621833E-4,2.942986304452102E-4,1.8488392877484004E-5,1.8484852011839593E-4,2.900348567965531E-4,1.706623675304979E-5,1.791620463607655E-4,2.928773772135135E-4,4.124225753417886E-5,2.3460198972517416E-4,2.8443355353842396E-5,2.047505919467848E-4,7.11048958501085E-5,2.445519997026217E-4,3.0282605216330294E-4,6.68389303780289E-5,2.4170916297041798E-4,2.900348567965531E-4,5.688820100534159E-6,1.6921053812083916E-4,4.266622061381936E-6,1.6352385960086157E-4,1.5641540673745288E-4
54,3.387896902466221E-4,7.895050360298914E-4,7.740732463816371E-4,4.4393905103114846E-4,8.215539240898153E-4,3.987932917177147E-4,8.007817663236371E-4,4.6829205149786585E-4,8.334232824702633E-4,4.5997654633859157E-4,8.239278217174091E-4,5.199634077138323E-4,8.595347291035715E-4,4.96801146202254E-4,8.470726435902601E-4,2.9363299856016646E-4,7.627958225539863E-4,2.728355745571846E-4,7.491438124146845E-4,2.2945488503723358E-4,7.414272690216176E-4,5.1727099254655237E-5,6.434746103422135E-4,8.844578273824057E-4,2.5567037472636814E-5,6.292251102723677E-4,8.897983052226149E-4,9.155871242800202E-5,6.767216257562086E-4,8.803040769927309E-4,6.659006873600865E-5,6.559425393893617E-4,8.838644369018873E-4,1.361420060167127E-4,7.099660961702857E-4,1.1949811178704136E-4,6.986870075130646E-4,2.1578609880809933E-4,7.354913731121132E-4,8.939519648074644E-4,1.7002224845792148E-4,7.200576640425341E-4,8.690294113836379E-4,1.3675579362851716E-5,6.173501697248539E-4,8.324316984212054E-6,5.680656963631407E-4,5.538137218196434E-4
55,6.164273265241309E-4,0.0012105228298924622,0.0011938324474010684,6.880481720150061E-4,0.0012272125709798876,6.403022540690911E-4,0.0012224441389728652,7.35788841397703E-4,0.0012415175528728921,7.310150106119446E-4,0.00123436512082436,8.336408101801287E-4,0.001272510063980188,7.906841241490085E-4,0.0012534380111954974,5.495705460458169E-4,0.0011676034074699266,5.185263990729533E-4,0.00115568059290513,4.229920259156534E-4,0.0011389881025967163,1.4343328957871498E-4,9.553283517465315E-4,0.001320186531983841,1.4343328957871498E-4,9.266990563652566E-4,0.0013273375507836718,2.820404549569958E-4,9.911123171856527E-4,0.0013058841411322164,2.270808373716089E-4,9.577140411739441E-4,0.0013106516570844675,3.6566131306336823E-4,0.0010531308736047773,3.202691307614281E-4,0.0010316639139973365,4.15826100679249E-4,0.0011222949706730977,0.0013392556537952052,4.062713497665836E-4,0.0010865218129236635,0.0012963489522171288,1.0279866680813932E-4,9.12383700912471E-4,9.08465835764914E-5,8.813654785692091E-4,8.575037999333491E-4
56,1.1781670049261256E-4,2.3502696577001636E-4,2.2870761121795234E-4,1.3563010274422348E-4,2.4364411924745647E-4,1.281600552713025E-4,2.430696476682451E-4,1.448238309440843E-4,2.4536752942564674E-4,1.4022699117230037E-4,2.442185900666789E-4,1.5574113040270758E-4,2.557078468779355E-4,1.5056981223744722E-4,2.5341001983144934E-4,1.0230120641853886E-4,2.2411165924262155E-4,9.483058564767587E-5,2.18941155133371E-4,8.563579905161241E-5,2.1606862625125998E-4,3.0462991030630394E-5,1.9481132199546564E-4,2.643245900248713E-4,2.4140659175724905E-5,1.907895527922016E-4,2.6547347619400546E-4,3.850946209804593E-5,2.0055664196622067E-4,2.608779132816229E-4,3.333674781166822E-5,1.95960392070041E-4,2.6260125507246527E-4,6.207326979882525E-5,2.0515284321952722E-4,4.6555784085844074E-5,2.0228022313643253E-4,7.759020108671094E-5,2.1491960937852525E-4,2.6662235932387474E-4,6.954445406902005E-5,2.085999622384006E-4,2.5972901495526873E-4,1.034616110199315E-5,1.8274590265377315E-4,6.89746812074971E-6,1.7872402171713274E-4,1.7527666555531096E-4
57,5.857266816178515E-4,0.0012036953840064972,0.0011802813216114968,6.845268325470026E-4,0.0012321250485440235,6.317803961011928E-4,0.0012195827788947524,7.46474783662434E-4,0.0012513558251958706,7.188504376234396E-4,0.0012392321738981119,8.255711464948669E-4,0.001276856194008178,7.778639532682329E-4,0.0012626430583847637,5.24593298795859E-4,0.0011560297118803746,4.743402388063435E-4,0.001143067089244281,4.2575675282516447E-4,0.0011280132354652553,1.0312507473555975E-4,9.778643059001166E-4,0.0013165669016600872,7.587895961314118E-5,9.561114096507785E-4,0.001324090626587826,2.0413037095090203E-4,0.0010155109747972703,0.0012952489731793582,1.3162687349753204E-4,9.89158649229069E-4,0.0013090430463889528,2.9463798139702527E-4,0.0010845213931725455,2.4226319136561443E-4,0.0010548273451186604,3.897344528682187E-4,0.0011229951682459544,0.0013345400283182897,3.382089935179982E-4,0.001105849667755693,0.0012868887155747305,4.6954290014591116E-5,9.427244703838676E-4,1.5093003994772589E-5,8.941933561088499E-4,8.569546000405248E-4
58,3.0461078987471713E-5,2.4797810341998605E-4,2.4145417756934125E-4,5.874445369219633E-5,2.61025661123364E-4,4.351517311768831E-5,2.545019312702813E-4,9.355223261515746E-5,2.61025661123364E-4,7.61486918748568E-5,2.61025661123364E-4,1.0442909143268533E-4,2.675492929819855E-4,1.0225374146189035E-4,2.61025661123364E-4,2.8285358483716095E-5,2.3710483922290447E-4,2.3933884776181773E-5,2.3275545731861862E-4,1.7406592463377182E-5,2.284060318556112E-4,4.351713521814017E-6,1.675095012191077E-4,2.6972381515890693E-4,2.175862211580136E-6,1.6098436645654268E-4,2.6972381515890693E-4,6.527553931003739E-6,1.8273443441676904E-4,2.6972381515890693E-4,6.527553931003739E-6,1.7838450796574764E-4,2.6972381515890693E-4,8.703383439065668E-6,2.0883307820955297E-4,6.527553931003739E-6,1.870843172990338E-4,1.7406592463377182E-5,2.2405656283300978E-4,2.6972381515890693E-4,1.3055009752628787E-5,2.1753227762300842E-4,2.6972381515890693E-4,2.175862211580136E-6,1.4575867074081866E-4,2.175862211580136E-6,1.17480962443093E-4,1.1530567784736695E-4
59,1.6184551238829844E-4,4.3357675228405306E-4,4.267059414911042E-4,2.0510590971308584E-4,4.446368535290982E-4,1.883388252747294E-4,4.3860410594906646E-4,2.3411143722372842E-4,4.476531958942137E-4,2.2103404035539093E-4,4.458098780493341E-4,2.698207844294234E-4,4.593832170560291E-4,2.5288854921277497E-4,4.565345267589546E-4,1.4557982971562784E-4,4.2000260669152487E-4,1.2377950580556656E-4,4.094446445681362E-4,1.0617075296235377E-4,4.0039475845484845E-4,2.583224068642379E-5,3.355317220577617E-4,4.746317709351642E-4,2.0464628827819415E-5,3.2899459964291983E-4,4.7915596415043667E-4,4.394744094641475E-5,3.526283462549548E-4,4.6859944000057194E-4,3.556086809316854E-5,3.4240397542399003E-4,4.72453438874256E-4,6.558405101329889E-5,3.782720206798299E-4,5.451429216024463E-5,3.6586938682501766E-4,9.275408109343054E-5,3.9503177399069815E-4,4.8250718799856015E-4,7.96724269410432E-5,3.8765756221603715E-4,4.6457783949424065E-4,1.543243245906559E-5,3.170934318440305E-4,1.2245344600302948E-5,2.99827777669107E-4,2.8490835861965123E-4
60,2.7099517279033684E-4,7.2157769995159E-4,7.089656465629222E-4,3.483161811265401E-4,7.436479121115614E-4,3.2359599523319716E-4,7.368167758170186E-4,3.735608761991275E-4,7.536316872654577E-4,3.604127806253376E-4,7.462752436145727E-4,4.36140354874546E-4,7.693950754975107E-4,3.935452191503678E-4,7.657170027526297E-4,2.3417080602765002E-4,6.963532269053781E-4,2.1260079826672542E-4,6.842659810189881E-4,1.9418652935123486E-4,6.769083622898853E-4,5.1581042503236065E-5,5.570667374762775E-4,7.80954529907969E-4,4.421269721259483E-5,5.344613205200641E-4,7.84632473607989E-4,9.684099257402738E-5,5.780939760117795E-4,7.741239803987988E-4,7.52641628356217E-5,5.607465777131612E-4,7.772765550600915E-4,1.4683196664776448E-4,6.290808019810269E-4,1.1473316028818175E-4,6.07004766771607E-4,1.820852989273154E-4,6.600904799659888E-4,7.898866248625034E-4,1.6261739460510875E-4,6.527324516517208E-4,7.709713828525753E-4,2.8422964900370768E-5,5.144834610120902E-4,2.2633252546313033E-5,4.902985067091881E-4,4.755765707477737E-4
61,1.3642931120743347E-4,3.5901501536716735E-4,3.558807973843539E-4,1.6465071517281292E-4,3.793868809354142E-4,1.5367594265653693E-4,3.652833834765999E-4,1.8973486811837945E-4,3.840879449781727E-4,1.8032848054667008E-4,3.793868809354142E-4,2.1952041809487004E-4,3.9348992040493436E-4,1.9757336880185425E-4,3.9192293863527915E-4,1.0663806178946598E-4,3.511794279989374E-4,7.998100101535064E-5,3.4804515346741825E-4,7.37085136252389E-5,3.433436992575573E-4,3.136787348040437E-6,2.884896391942137E-4,4.0915942714838413E-4,3.136787348040437E-6,2.806527792848218E-4,4.263952315985828E-4,2.038871279528972E-5,3.041629347765763E-4,4.044586344880264E-4,1.2547013457443503E-5,2.9005699420634097E-4,4.075925019150972E-4,5.332230392629193E-5,3.2297014286768004E-4,4.2344717706189076E-5,3.16701163997907E-4,6.586777698900293E-5,3.386421941515605E-4,4.2952894073581616E-4,5.6458706167208985E-5,3.3237344150325855E-4,4.028916922942574E-4,3.136787348040437E-6,2.7281577795645244E-4,3.136787348040437E-6,2.493039254062459E-4,2.3989882796670244E-4
62,1.2464038736543918E-4,4.278722501708913E-4,4.123423632642092E-4,1.646851009932907E-4,4.4160976415192493E-4,1.380886507445907E-4,4.344424197682602E-4,1.826143730574365E-4,4.5743723064718423E-4,1.7872976025604893E-4,4.4370021731611985E-4,2.1906827709497836E-4,4.687848704596885E-4,1.978536723621762E-4,4.625138430047994E-4,1.0222568961238218E-4,4.051745358480638E-4,9.206397885595436E-5,3.7709940601528567E-4,7.980983493795826E-5,3.7112573997118647E-4,2.2121048906971308E-5,2.8569332565767124E-4,4.920764653984667E-4,2.0327492321635103E-5,2.7374339652628404E-4,5.007358424131998E-4,3.8262724865828386E-5,3.04812528367282E-4,4.893890374248437E-4,2.86973596823546E-5,2.940580804113799E-4,4.914792606191803E-4,5.53005097568171E-5,3.412561771827501E-4,4.663224658326286E-5,3.227360165088452E-4,7.173984401784976E-5,3.663467479749046E-4,5.070063179869572E-4,6.008292572416809E-5,3.541003409425872E-4,4.828196990341924E-4,1.674035692972659E-5,2.6567700847771953E-4,8.96812860300811E-6,2.504400889350758E-4,2.35202634796962E-4
63,7.037705151622065E-5,1.400851302269416E-4,1.381124139174687E-4,7.826909377693384E-5,1.4337297083021582E-4,7.432309057349697E-5,1.420578375757892E-4,9.010688827139776E-5,1.4403053596399662E-4,8.155740239207235E-5,1.4337297083021582E-4,9.931383869250306E-5,1.4403053596399662E-4,9.471038788017186E-5,1.4403053596399662E-4,5.4592536736846505E-5,1.3745483982299342E-4,5.327713460916461E-5,1.348245334885841E-4,4.275377415613455E-5,1.321942112237134E-4,3.2889012893835076E-6,1.1706954903828542E-4,1.5192123991195552E-4,2.631123024045189E-6,1.1443911923700617E-4,1.5257879210294208E-4,1.4470979374141773E-5,1.2035756388563209E-4,1.479759058587199E-4,5.262230107735169E-6,1.1969996290760793E-4,1.4929102119216452E-4,2.0390786508349845E-5,1.2627592788043632E-4,1.6444257384707992E-5,1.22987957840497E-4,3.4203356027156864E-5,1.321942112237134E-4,1.538938934981828E-4,2.6310512951597536E-5,1.2824869795604498E-4,1.4731834669859978E-4,1.315563504567013E-6,1.1180867350367358E-4,1.315563504567013E-6,1.0720535513335412E-4,1.0391724070961865E-4
64,8.326947380971927E-5,1.5635547277320028E-4,1.544490377296232E-4,9.852321963409417E-5,1.5826189944817746E-4,9.534540010176462E-5,1.5699094926144178E-4,1.0805653871682778E-4,1.6016831775453184E-4,1.0742099062187347E-4,1.5889737314686987E-4,1.1504750637812194E-4,1.6334566300174784E-4,1.1441196851369981E-4,1.6207472769233684E-4,7.818477280853065E-5,1.5317807638449675E-4,6.737958551403894E-5,1.5317807638449675E-4,6.229469847032961E-5,1.5190711131989529E-4,9.535482014945025E-6,1.4110375809424074E-4,1.6398112926166596E-4,7.628402361040444E-6,1.3856175357323402E-4,1.646165945917616E-4,1.8435076340567252E-5,1.4301025172084558E-4,1.6334566300174784E-4,1.3985301974100252E-5,1.423747547752587E-4,1.6334566300174784E-4,3.8776321431295754E-5,1.4745870430275487E-4,2.6698822063638655E-5,1.449167369782398E-4,5.657412938127691E-5,1.5190711131989529E-4,1.6525205899213386E-4,4.958222038566656E-5,1.4872968238569025E-4,1.6334566300174784E-4,4.449917661125647E-6,1.360197341733258E-4,3.8142179296745995E-6,1.2966462057717007E-4,1.2330941398406984E-4
65,1.052874559340393E-4,3.483082886491459E-4,3.444822426452055E-4,1.2442788766687052E-4,3.5596027953845147E-4,1.1677181620137938E-4,3.5596027953845147E-4,1.66533868361671E-4,3.5596027953845147E-4,1.397396257086045E-4,3.5596027953845147E-4,1.8758532795134283E-4,3.6361213560685276E-4,1.7418906264197567E-4,3.6169918422896747E-4,8.040363348339798E-5,3.406561629342814E-4,7.65752265554424E-5,3.406561629342814E-4,6.508980327762238E-5,3.2343838709532433E-4,1.3401639346954786E-5,2.756076501047076E-4,3.6743801308478324E-4,9.572641732660593E-6,2.5647388022513644E-4,3.7126385685929325E-4,1.7230603202833707E-5,2.928273222789082E-4,3.655250785588309E-4,1.7230603202833707E-5,2.8326092202867983E-4,3.6743801308478324E-4,4.02036774446235E-5,3.1004631172430194E-4,1.9145072471505248E-5,3.081331243881761E-4,5.551838517963562E-5,3.196121219853737E-4,3.7126385685929325E-4,4.4032405008261874E-5,3.138726611124772E-4,3.655250785588309E-4,3.8290820129367234E-6,2.373392673292778E-4,3.8290820129367234E-6,2.1629021937151743E-4,2.0480849047402628E-4
66,2.2479573955121293E-4,3.217483043911522E-4,3.181242988511328E-4,2.4382552018400818E-4,3.2356029582087374E-4,2.347638238763957E-4,3.217483043911522E-4,2.6013609708334956E-4,3.2446628870075024E-4,2.5379316774535134E-4,3.2356029582087374E-4,2.7644606143775404E-4,3.299022062898599E-4,2.682911558258054E-4,3.271842560002485E-4,2.1301498127984875E-4,3.1631228474070873E-4,1.9579637509708125E-4,3.1359424939953384E-4,1.8582739632650125E-4,3.1268823383890916E-4,6.255565998509866E-5,2.981917278084868E-4,3.3171416369983303E-4,2.4479374828670134E-5,2.963796305310785E-4,3.3262013956989367E-4,9.790922159967814E-5,3.054400413093523E-4,3.308081859398244E-4,8.340554447359762E-5,3.03627974275402E-4,3.308081859398244E-4,1.3688545398441414E-4,3.099701758164183E-4,1.1603813689681888E-4,3.081581276841167E-4,1.704203426582275E-4,3.1178221638826725E-4,3.335261135499178E-4,1.4866827751333712E-4,3.108761970474075E-4,3.299022062898599E-4,2.3572755921541996E-5,2.918493542578027E-4,1.722637057770424E-5,2.8369473787677425E-4,2.8097649839003123E-4
67,5.636842106992807E-4,0.0011258728392208462,0.0011143990679331947,6.620910548909497E-4,0.0011442302427953246,5.985312074103079E-4,0.0011316096111931475,7.283212396282374E-4,0.0011610571811082827,6.973129885772741E-4,0.0011461424277107973,7.822932847772769E-4,0.0011866787668171467,7.486093908876234E-4,0.0011729121325392141,5.012589733443742E-4,0.0010994827120663821,4.4648588429426254E-4,0.0010715609766093759,4.204375161719148E-4,0.0010585557199167127,1.3456896126806932E-4,9.250380642702492E-4,0.0012092398071632874,1.0390164150917123E-4,9.097325588368315E-4,0.001214210726282877,2.181264184590129E-4,9.544996437361149E-4,0.0012038864460188604,1.6830051198618337E-4,9.323079903968216E-4,0.001208092663901786,3.1316306536793457E-4,0.0010034703146816566,2.6373127587301433E-4,9.831940660849582E-4,3.8595933235138915E-4,0.001051670426350007,0.0012230052899622344,3.522446835633077E-4,0.0010283361196641028,0.0011954738880370764,7.859947235646617E-5,9.020796038403245E-4,6.211393268777412E-5,8.576898052805607E-4,8.167400196606516E-4
68,0.0010894841848732768,0.0018386576147100214,0.0018210915089701375,0.0012393088106631548,0.0018652887424722494,0.0011802931584079326,0.001859056071708876,0.0012875368022100511,0.0018975838766080084,0.001256898463323238,0.001876054054024118,0.0014129045214336374,0.0019310096441219912,0.0013431341933716303,0.001916279961930463,0.0010190941680590555,0.0018103248349009798,9.265479968570223E-4,0.0017814234951565814,8.265986945366143E-4,0.001759887913096181,2.0594405888905404E-4,0.0015790602460486617,0.0019780279792127975,1.780733673542597E-4,0.001562617633155131,0.0020029512972978636,3.850700956535308E-4,0.0016317858057575455,0.0019661322549734293,2.8385874736945013E-4,0.0015909665771261423,0.0019729298515797126,5.925364762740859E-4,0.0017066110952310238,4.976258011669627E-4,0.001674868607493262,7.629826144580829E-4,0.001749686475169445,0.0020227756426273186,6.828812611486245E-4,0.001734950641770118,0.001955369176080164,1.308597474889375E-4,0.0015444733378223673,7.852058000991049E-5,0.0014968409556161565,0.0014582775814036533
69,4.012251388620487E-4,8.071633862995995E-4,7.95147885992134E-4,4.5788509054610024E-4,8.35583342802725E-4,4.273590146283959E-4,8.212580687303886E-4,4.983519593059287E-4,8.452872922627055E-4,4.782346158654019E-4,8.397422048357815E-4,5.390462646517856E-4,8.630773031452243E-4,5.136127706666811E-4,8.554531019993468E-4,3.6722561930197146E-4,7.810523561368793E-4,3.3623054076707904E-4,7.667252832084834E-4,3.091658646425115E-4,7.586372107370855E-4,9.281915985470094E-5,6.504736520802935E-4,8.914936010321832E-4,8.008952617835226E-5,6.414588060886702E-4,8.944968409514419E-4,1.370228083715664E-4,6.715075650467445E-4,8.829458045118522E-4,1.1804587691681161E-4,6.569457338043487E-4,8.884903403446333E-4,2.0019612935491868E-4,7.131101069788856E-4,1.6687508326656316E-4,6.955450753737054E-4,2.8510695873097095E-4,7.491624199780273E-4,9.014273153496599E-4,2.4230657208013356E-4,7.339098835721002E-4,8.723185796389524E-4,6.388763457275916E-5,6.11870304254952E-4,5.6480854235576096E-5,5.919893973231176E-4,5.612415513896845E-4
70,2.8112749012324905E-4,5.62073118524872E-4,5.546331931835324E-4,3.3509803767492523E-4,5.955512054101291E-4,3.183492751434144E-4,5.955512054101291E-4,3.6115038447473294E-4,6.011306356652074E-4,3.499852843544718E-4,5.992708335445024E-4,4.0766854556671445E-4,6.104295268052948E-4,3.778974964753213E-4,6.067099942416359E-4,2.550703423441192E-4,5.490531655347427E-4,2.0667434828815318E-4,5.434730661901107E-4,1.8061273289287662E-4,5.248722172144091E-4,3.3521441311344584E-5,4.5046085353720225E-4,6.141490275132366E-4,3.3521441311344584E-5,4.48600406082136E-4,6.253073385075412E-4,6.517820474184692E-5,4.7464594522446044E-4,6.141490275132366E-4,3.5383667743974036E-5,4.5232129302254237E-4,6.141490275132366E-4,1.3220844041276117E-4,5.118511488935242E-4,9.310872689760704E-5,5.006899224555544E-4,1.6944299037913914E-4,5.248722172144091E-4,6.290267117975892E-4,1.6013465216426954E-4,5.211519518164085E-4,6.141490275132366E-4,2.9796964490790623E-5,4.48600406082136E-4,1.4898737791736036E-5,4.3929804925688586E-4,4.206927378305343E-4
